Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
SIRIUS-2,Sweden 🇸🇪,4.8°E,Non-Planned,Late-Stage,Yes,No,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-2&sel_satname=SIRIUS-2&plan_id=
SIRIUS-3B,Sweden 🇸🇪,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-3B&sel_satname=SIRIUS-3B&plan_id=
LUX-G6-2-E,Luxembourg 🇱🇺,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LUX-G6-2-E&sel_satname=LUX-G6-2-E&plan_id=
USMB-5,United States 🇺🇸,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-5&sel_satname=USMB-5&plan_id=
SIRIUS-5E-2,Sweden 🇸🇪,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-5E-2&sel_satname=SIRIUS-5E-2&plan_id=
LUX-G3-2,Luxembourg 🇱🇺,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LUX-G3-2&sel_satname=LUX-G3-2&plan_id=
SIRIUS-P,Sweden 🇸🇪,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-P&sel_satname=SIRIUS-P&plan_id=
SIRIUS-5E-11,Sweden 🇸🇪,5.0°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIRIUS-5E-11&sel_satname=SIRIUS-5E-11&plan_id=
SIRIUS-5E-10,Sweden 🇸🇪,5.0°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIRIUS-5E-10&sel_satname=SIRIUS-5E-10&plan_id=
SIRIUS-5E,Sweden 🇸🇪,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-5E&sel_satname=SIRIUS-5E&plan_id=
SIRIUS-30B-5E-5,Sweden 🇸🇪,5.0°E,Planned,Late-Stage,No,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B-5E-5&sel_satname=SIRIUS-30B-5E-5&plan_id=plan
SIRIUS-30B,Sweden 🇸🇪,5.0°E,Planned,Late-Stage,Yes,No,Partial,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B&sel_satname=SIRIUS-30B&plan_id=plan
SIRIUS-30B-5E-4,Sweden 🇸🇪,5.0°E,Planned,Late-Stage,Yes,No,Partial,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B-5E-4&sel_satname=SIRIUS-30B-5E-4&plan_id=plan
SIRIUS-30B-5E-3,Sweden 🇸🇪,5.0°E,Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B-5E-3&sel_satname=SIRIUS-30B-5E-3&plan_id=plan
SIRIUS-30B-5E,Sweden 🇸🇪,5.0°E,Planned,Late-Stage,Yes,No,Partial,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SIRIUS-30B-5E&sel_satname=SIRIUS-30B-5E&plan_id=plan
S  00000,Sweden 🇸🇪,5.0°E,Planned,Early-Stage,No,n/a,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=S++00000&sel_satname=S++00000&plan_id=plan
TELE-X,Sweden 🇸🇪,5.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TELE-X&sel_satname=TELE-X&plan_id=
MEASAT-SA1A,Malaysia 🇲🇾,5.0°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MEASAT-SA1A&sel_satname=MEASAT-SA1A&plan_id=
SIRIUS-5E-9,Sweden 🇸🇪,5.0°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIRIUS-5E-9&sel_satname=SIRIUS-5E-9&plan_id=
ALB00000,Albania 🇦🇱,4.13°E,Planned,Early-Stage,No,n/a,No,0.47°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ALB00000&sel_satname=ALB00000&plan_id=plan
MILSTAR 13,United States 🇺🇸,4.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.60°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MILSTAR+13&sel_satname=MILSTAR+13&plan_id=
USGAE-2,United States 🇺🇸,4.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.60°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGAE-2&sel_satname=USGAE-2&plan_id=
RASCOM-C,Côte d'Ivoire 🇨🇮,5.5°E,Non-Planned,Late-Stage,Yes,No,No,0.90°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=RASCOM-C&sel_satname=RASCOM-C&plan_id=
MADAR-5.5E-2,United Arab Emirates 🇦🇪,5.5°E,Non-Planned,Early-Stage,No,n/a,No,0.90°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-5.5E-2&sel_satname=MADAR-5.5E-2&plan_id=
TIBASAT-5.5E,Egypt 🇪🇬,5.5°E,Non-Planned,Early-Stage,No,n/a,No,0.90°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TIBASAT-5.5E&sel_satname=TIBASAT-5.5E&plan_id=
