Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
MCO00000,Monaco 🇲🇨,52.0°E,Planned,Early-Stage,No,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MCO00000&sel_satname=MCO00000&plan_id=plan
MCO-FSS-52EB,Monaco 🇲🇨,52.0°E,Planned,Early-Stage,No,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MCO-FSS-52EB&sel_satname=MCO-FSS-52EB&plan_id=plan
MCO-FSS-52EA,Monaco 🇲🇨,52.0°E,Planned,Late-Stage,Yes,No,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MCO-FSS-52EA&sel_satname=MCO-FSS-52EA&plan_id=plan
MONASAT-52EB,Monaco 🇲🇨,52.0°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MONASAT-52EB&sel_satname=MONASAT-52EB&plan_id=
MCO-FSS-52EAP,Monaco 🇲🇨,52.0°E,Planned,Early-Stage,Yes,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MCO-FSS-52EAP&sel_satname=MCO-FSS-52EAP&plan_id=plan
MONASAT-52EA,Monaco 🇲🇨,52.0°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MONASAT-52EA&sel_satname=MONASAT-52EA&plan_id=
MCO-FSS-52EA TTC,Monaco 🇲🇨,52.0°E,Planned,Early-Stage,Yes,n/a,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MCO-FSS-52EA+TTC&sel_satname=MCO-FSS-52EA+TTC&plan_id=plan
MCO-FSS-52E,Monaco 🇲🇨,52.0°E,Planned,Late-Stage,Yes,No,No,0.64°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MCO-FSS-52E&sel_satname=MCO-FSS-52E&plan_id=plan
NSS-FSS 50.5E,Netherlands 🇳🇱,50.5°E,Planned,Early-Stage,No,n/a,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NSS-FSS+50.5E&sel_satname=NSS-FSS+50.5E&plan_id=plan
NSS-G7-50.5E,Netherlands 🇳🇱,50.5°E,Non-Planned,Early-Stage,No,n/a,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G7-50.5E&sel_satname=NSS-G7-50.5E&plan_id=
NSS-G4-22,Netherlands 🇳🇱,50.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-G4-22&sel_satname=NSS-G4-22&plan_id=
NSS-G2-16,Netherlands 🇳🇱,50.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-G2-16&sel_satname=NSS-G2-16&plan_id=
THAICOM-N1,Thailand 🇹🇭,50.5°E,Non-Planned,Late-Stage,Yes,No,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=THAICOM-N1&sel_satname=THAICOM-N1&plan_id=
THAICOM-C1,Thailand 🇹🇭,50.5°E,Non-Planned,Late-Stage,Yes,No,No,0.86°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=THAICOM-C1&sel_satname=THAICOM-C1&plan_id=
