Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
OMANSAT-54E,Oman 🇴🇲,54.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-54E&sel_satname=OMANSAT-54E&plan_id=
IRANSAT-54E,Iran (Islamic Republic of) 🇮🇷,54.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-54E&sel_satname=IRANSAT-54E&plan_id=
BRSAT-53.6E,China 🇨🇳,53.6°E,Non-Planned,Early-Stage,No,n/a,No,0.32°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=BRSAT-53.6E&sel_satname=BRSAT-53.6E&plan_id=
ROU-MILSATCOM2-53.5E,Romania 🇷🇴,53.5°E,Non-Planned,Early-Stage,No,n/a,No,0.42°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ROU-MILSATCOM2-53.5E&sel_satname=ROU-MILSATCOM2-53.5E&plan_id=
MADAR-54.5E,United Arab Emirates 🇦🇪,54.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-54.5E&sel_satname=MADAR-54.5E&plan_id=
QATARSAT-G5-54.5E,Qatar 🇶🇦,54.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-54.5E&sel_satname=QATARSAT-G5-54.5E&plan_id=
OMANSAT-54.5E,Oman 🇴🇲,54.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-54.5E&sel_satname=OMANSAT-54.5E&plan_id=
BEL00000,Belgium 🇧🇪,54.55°E,Planned,Early-Stage,No,n/a,No,0.63°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BEL00000&sel_satname=BEL00000&plan_id=plan
EXPRESS-5P,Russian Federation 🇷🇺,53.0°E,Planned,Late-Stage,Yes,No,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EXPRESS-5P&sel_satname=EXPRESS-5P&plan_id=plan
SKYNET-5D,United Kingdom 🇬🇧,53.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-5D&sel_satname=SKYNET-5D&plan_id=
SKYNET-53E-KQ,United Kingdom 🇬🇧,53.0°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SKYNET-53E-KQ&sel_satname=SKYNET-53E-KQ&plan_id=
SKYNET-4L,United Kingdom 🇬🇧,53.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-4L&sel_satname=SKYNET-4L&plan_id=
F-SAT-30B-53E,France 🇫🇷,53.0°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-53E&sel_satname=F-SAT-30B-53E&plan_id=plan
EXPRESS-5B,Russian Federation 🇷🇺,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EXPRESS-5B&sel_satname=EXPRESS-5B&plan_id=
EXPRESS-5KA,Russian Federation 🇷🇺,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EXPRESS-5KA&sel_satname=EXPRESS-5KA&plan_id=
USNN-2,United States 🇺🇸,53.0°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USNN-2&sel_satname=USNN-2&plan_id=
SKYNET-53E-KQ2,United Kingdom 🇬🇧,53.0°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SKYNET-53E-KQ2&sel_satname=SKYNET-53E-KQ2&plan_id=
EXPRESS-5,Russian Federation 🇷🇺,53.0°E,Non-Planned,Late-Stage,Yes,No,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EXPRESS-5&sel_satname=EXPRESS-5&plan_id=
SKYNET-4C,United Kingdom 🇬🇧,53.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SKYNET-4C&sel_satname=SKYNET-4C&plan_id=
VOLNA-4,Russian Federation 🇷🇺,53.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VOLNA-4&sel_satname=VOLNA-4&plan_id=
