Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
INSAT-KA117.5E,India 🇮🇳,117.5°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA117.5E&sel_satname=INSAT-KA117.5E&plan_id=
INMARSAT-6-117E5,United Kingdom 🇬🇧,117.5°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-6-117E5&sel_satname=INMARSAT-6-117E5&plan_id=
VNSAT-1A3,Viet Nam 🇻🇳,117.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=VNSAT-1A3&sel_satname=VNSAT-1A3&plan_id=
SE-KA-117.5E,Norway 🇳🇴,117.5°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SE-KA-117.5E&sel_satname=SE-KA-117.5E&plan_id=
F-SAT-30B-117.4E,France 🇫🇷,117.4°E,Planned,Early-Stage,No,n/a,No,0.08°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-117.4E&sel_satname=F-SAT-30B-117.4E&plan_id=plan
F-SAT-N7-117.4E,France 🇫🇷,117.4°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-117.4E&sel_satname=F-SAT-N7-117.4E&plan_id=
MLD00000,Maldives 🇲🇻,117.6°E,Planned,Early-Stage,No,n/a,No,0.12°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MLD00000&sel_satname=MLD00000&plan_id=plan
DFH-5-04A,China 🇨🇳,117.8°E,Non-Planned,Early-Stage,No,n/a,No,0.32°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=DFH-5-04A&sel_satname=DFH-5-04A&plan_id=
AST-IKAU-117.9E,France 🇫🇷,117.9°E,Non-Planned,Early-Stage,No,n/a,No,0.42°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AST-IKAU-117.9E&sel_satname=AST-IKAU-117.9E&plan_id=
MAC00000,China 🇨🇳,117.0°E,Planned,Early-Stage,No,n/a,No,0.48°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MAC00000&sel_satname=MAC00000&plan_id=plan
NUSANTARA-B2-F,Indonesia 🇮🇩,118.0°E,Non-Planned,Early-Stage,No,n/a,No,0.52°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-B2-F&sel_satname=NUSANTARA-B2-F&plan_id=
CHNSAT-118E,China 🇨🇳,118.0°E,Non-Planned,Late-Stage,Yes,No,Total,0.52°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHNSAT-118E&sel_satname=CHNSAT-118E&plan_id=
PALAPA-B3,Indonesia 🇮🇩,118.0°E,Non-Planned,Late-Stage,Yes,No,No,0.52°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-B3&sel_satname=PALAPA-B3&plan_id=
