Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
F-SAT-N6-136.5E,France 🇫🇷,136.5°E,Non-Planned,Early-Stage,No,n/a,No,0.12°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-136.5E&sel_satname=F-SAT-N6-136.5E&plan_id=
F-SAT-30B-136.5E,France 🇫🇷,136.5°E,Planned,Early-Stage,No,n/a,No,0.12°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-136.5E&sel_satname=F-SAT-30B-136.5E&plan_id=plan
F-SAT-P-30B-136.5E-F,France 🇫🇷,136.5°E,Planned,Early-Stage,No,n/a,No,0.12°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-136.5E-F&sel_satname=F-SAT-P-30B-136.5E-F&plan_id=plan
F-SAT-N8-136.5E,France 🇫🇷,136.5°E,Non-Planned,Early-Stage,No,n/a,No,0.12°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-136.5E&sel_satname=F-SAT-N8-136.5E&plan_id=
N-STAR-B2,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-STAR-B2&sel_satname=N-STAR-B2&plan_id=
N-SAT-Y18-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y18-136E&sel_satname=N-SAT-Y18-136E&plan_id=
F-SAT-N9-136E,France 🇫🇷,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N9-136E&sel_satname=F-SAT-N9-136E&plan_id=
N-STAR-B,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-STAR-B&sel_satname=N-STAR-B&plan_id=
N-SAT-Y22-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-136E&sel_satname=N-SAT-Y22-136E&plan_id=
N-STAR-E,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-STAR-E&sel_satname=N-STAR-E&plan_id=
D-STAR-2,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=D-STAR-2&sel_satname=D-STAR-2&plan_id=
N-SAT-Y12-136E,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,No,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-SAT-Y12-136E&sel_satname=N-SAT-Y12-136E&plan_id=
SE-8-136E,Norway 🇳🇴,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SE-8-136E&sel_satname=SE-8-136E&plan_id=
N-SAT-Y15-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-SAT-Y15-136E&sel_satname=N-SAT-Y15-136E&plan_id=
JMCS-6-136E,Japan 🇯🇵,136.0°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=JMCS-6-136E&sel_satname=JMCS-6-136E&plan_id=
JCSAT-FO-136E,Japan 🇯🇵,136.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=JCSAT-FO-136E&sel_satname=JCSAT-FO-136E&plan_id=
PESSE-137E-KA,Netherlands 🇳🇱,137.0°E,Non-Planned,Early-Stage,No,n/a,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PESSE-137E-KA&sel_satname=PESSE-137E-KA&plan_id=
QZSS-GS-ISR5,Japan 🇯🇵,137.0°E,Non-Planned,Early-Stage,No,n/a,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=QZSS-GS-ISR5&sel_satname=QZSS-GS-ISR5&plan_id=
S-SAT-2-137E,Japan 🇯🇵,137.0°E,Non-Planned,Early-Stage,No,n/a,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=S-SAT-2-137E&sel_satname=S-SAT-2-137E&plan_id=
PESSE-137E-VB,Netherlands 🇳🇱,137.0°E,Non-Planned,Early-Stage,No,n/a,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PESSE-137E-VB&sel_satname=PESSE-137E-VB&plan_id=
MT-SAT-FSS-137E,France 🇫🇷,137.0°E,Planned,Early-Stage,No,n/a,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MT-SAT-FSS-137E&sel_satname=MT-SAT-FSS-137E&plan_id=plan
AMS-30B-B2-137E,Israel 🇮🇱,137.0°E,Planned,Early-Stage,No,n/a,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AMS-30B-B2-137E&sel_satname=AMS-30B-B2-137E&plan_id=plan
QZSS-GS-A5,Japan 🇯🇵,137.0°E,Non-Planned,Early-Stage,No,n/a,No,0.62°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QZSS-GS-A5&sel_satname=QZSS-GS-A5&plan_id=
CHNHTSAT-137.2E,China 🇨🇳,137.2°E,Non-Planned,Early-Stage,No,n/a,No,0.82°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNHTSAT-137.2E&sel_satname=CHNHTSAT-137.2E&plan_id=
CHN00002,China 🇨🇳,135.5°E,Planned,Early-Stage,No,n/a,No,0.88°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHN00002&sel_satname=CHN00002&plan_id=plan
