NORAD ID,Longitude
40882,179.5917491
47613,178.4667884
41869,176.9360415
26554,175.9984626
40746,174.9751626
43874,173.0073919
42741,172.0023321
23467,171.961759
50005,170.9529792
51287,169.707638
43633,168.9993172
38356,166.0130533
55506,165.7844522
54230,163.278279
43271,161.9931515
37210,160.0641067
32252,160.0046241
25924,159.0522636
50321,158.7972348
56757,156.7080012
40146,156.0228644
35756,156.0173607
41744,155.8133607
40892,155.0326049
41471,154.0032478
29495,152.0273263
27711,151.59353
41591,150.5077217
44868,149.9992111
41879,149.806455
55239,148.000183
27718,147.5842766
55912,146.779134
47851,146.405066
44048,145.981624
50001,145.0238624
41794,144.8229142
44231,144.4628971
33274,143.963578
28628,143.4661776
51281,143.0670737
40982,142.0236161
41836,140.7787405
40267,140.6707264
40940,140.2656989
39487,140.0305148
39613,139.8567317
43162,139.0013305
43611,137.9981161
45465,137.3253322
50574,137.2107211
45245,135.9293309
43339,134.1066296
45863,134.0364222
43450,134.0298643
48808,133.3772657
29045,132.0682429
32767,131.9593653
38332,131.874578
44067,130.4729105
49505,130.1899986
43920,130.0353913
41469,129.6109908
56759,129.6012442
41034,128.5084167
43823,128.2908834
45246,128.2456189
36744,128.1472545
43432,128.0766274
29272,128.0142245
37384,125.4542867
55686,125.1473778
52255,125.086134
41729,124.8792176
38331,124.0405133
42942,122.1092482
40141,119.9273416
28786,119.5088667
52940,119.3207805
43463,119.1163125
41944,118.0203651
46610,117.8671299
20253,117.7431905
37256,116.6712681
44709,116.551211
45920,116.207153
37265,116.0264994
42691,115.9224716
31800,115.5348446
40547,113.1942461
42984,113.1553033
29349,113.0789863
41586,110.5811319
37677,110.5469318
42662,110.4928649
45807,110.337798
41903,110.0661319
46112,109.8870317
42951,109.8787253
37207,109.8674851
32019,109.8569733
43539,109.5324649
44337,109.1382969
41380,108.3288045
34941,108.2485221
43587,107.9895558
36828,107.9162281
41241,107.629787
44978,107.5800427
41194,105.7156623
37933,105.4740141
41882,104.6439317
37948,104.3978376
41021,103.3977582
50002,102.8966766
49125,101.4398138
35696,100.5402082
32404,98.53985232
38352,98.27371286
49062,98.07381065
39157,97.8809736
42695,97.34249893
45985,96.51589436
39460,95.03166515
43488,94.99776094
41028,93.55169258
42815,93.47855481
37763,92.43904262
33051,92.24007877
40147,91.55087321
35362,91.52634257
52904,91.5065712
47202,90.75809251
41434,90.65190982
40345,89.96289202
26388,89.20280515
38070,88.40065898
37606,88.0330948
39017,87.52511782
37749,86.52245419
33463,86.31367375
36106,85.18126239
36358,84.98612129
50319,83.75917307
44637,83.53654549
40269,83.139469
52903,83.10235922
45026,83.04358005
38779,83.00633811
47256,82.98553814
40880,82.58249215
39216,82.09823412
53813,81.46426486
41121,80.27263562
45344,80.08755232
45986,79.98428143
41552,78.53593546
39500,78.48317183
38107,76.53711921
44903,76.01023679
28117,75.5338439
40887,75.53197171
39508,74.9631386
41588,74.72236024
43824,74.08660196
41793,73.99849313
39498,73.96821263
39234,73.93427016
41752,73.89496335
38098,72.1250469
56372,71.18620597
39020,70.48953667
43867,70.00457489
41747,68.51049277
38740,68.50816302
49818,67.48996329
41911,66.43486486
37238,66.04147927
37481,65.74215733
55131,65.08992974
39237,65.04922812
28899,63.82814428
35943,63.06275503
43864,62.81342372
39476,62.61520498
44476,61.95328394
29155,61.23119322
44071,60.28503907
41748,60.01446556
39728,58.48167756
34713,57.50338088
36032,57.0193376
42698,56.48327263
39635,56.20670839
39612,55.98247192
40332,55.13765182
43698,55.0887579
37605,55.06828361
39022,54.93708932
44481,54.43089549
43286,54.07845804
40277,52.99673763
39034,52.80921683
37393,52.50226777
40617,52.04112949
41238,51.49444901
40984,50.01353052
44307,49.02479361
42747,48.01910616
44035,47.90218062
49056,47.72260855
38245,47.63052295
39079,45.99797886
49333,45.50887841
43632,45.12186863
42907,45.00473505
27825,43.91269195
38014,42.49900587
50212,42.03570366
33056,42.02204748
39522,41.99255246
40505,40.03483077
42814,39.06942023
44034,38.99223727
37779,37.93470138
39509,37.80618671
49330,36.85997491
41191,36.07975037
36101,35.88867133
44800,35.51677841
33750,33.09240672
37392,32.8158103
41384,32.53867103
39617,31.49833743
44475,31.20070366
38741,31.06148251
47306,30.92111231
36745,30.52290278
44186,30.46369688
22787,29.15334322
28542,28.99133637
50322,28.98806886
55180,28.53256063
39285,28.50434378
40364,28.20705415
38778,28.16273973
29526,25.96797513
41029,25.95599963
36592,25.94955859
33154,25.93622348
43700,25.79740247
39233,25.45490552
36581,23.46492319
54033,22.98990105
38992,21.60776235
48618,20.89027119
37810,19.96393619
31306,19.19268281
29055,19.16346011
33436,19.1356315
27168,19.12008664
44479,16.98888943
49011,16.76848748
37836,16.00379934
36582,13.12639682
54225,13.00039788
29270,12.99260744
28946,12.94462339
44457,12.01202349
44801,11.00940167
33459,10.5914036
53100,10.51529576
42749,10.22299421
34710,9.968784044
41310,9.006649328
37258,8.933597107
55841,8.927541202
45027,7.20777599
39163,6.991292348
44334,6.954296737
32258,6.018930712
38652,4.9703874
32299,4.817879403
36868,3.865778322
39773,3.075739971
36831,2.845006886
53765,2.658300309
42801,1.839094128
54259,1.543663613
55683,0.629553878
54048,0.532947352
40613,-0.685300535
32487,-0.749185473
36033,-0.873739296
28358,-0.997574643
46113,-0.997715704
32478,-1.308114303
40424,-2.975999352
54743,-3.347060277
40107,-3.913279958
32794,-4.130060107
44624,-5.054778223
29273,-5.209731337
52817,-7.018039021
36830,-7.061164097
37816,-7.322840263
40875,-8.002191971
49258,-9.955985975
33595,-11.05331121
42075,-11.99072614
40895,-13.9842206
41036,-15.02423213
40374,-15.63879681
33055,-17.85508959
42950,-18.02026908
40258,-18.07163658
43174,-20.12186312
38087,-22.02019373
25967,-22.9979127
43039,-24.82383011
37804,-26.26327271
26824,-27.50592968
44625,-27.50648652
28945,-30.00390271
37264,-30.05579452
43228,-30.06614701
33153,-31.53039888
43272,-33.4950604
42818,-34.50187346
41942,-36.00139382
34111,-37.57989622
39120,-37.9889085
29520,-38.95211351
39172,-40.51936058
39504,-40.92527865
32253,-43.04245741
41945,-43.17613276
36097,-45.01398041
43175,-47.49974497
26880,-49.7993655
39168,-52.49538119
38867,-52.98725577
40384,-55.01075873
40874,-55.46793146
38749,-58.01540859
55508,-58.95535025
42934,-61.01302432
39078,-61.02528561
35942,-61.04644398
41592,-61.37511325
39008,-61.51908347
37602,-63.02311923
43562,-63.03930566
32768,-65.01091264
41382,-65.21263969
42432,-66.92099791
49332,-67.08543771
43651,-67.72628798
42740,-69.89543598
40733,-70.01502345
49055,-70.10951382
40272,-71.8113936
35873,-72.70571742
32388,-73.8137396
39616,-74.02694819
42692,-74.86814334
38991,-75.0216806
41866,-75.18751472
36397,-76.21525018
37826,-77.01124246
40664,-78.77862475
55138,-79.99184594
40941,-81.01594322
33373,-82.01817738
29644,-83.000748
41904,-84.00452751
31307,-85.00543874
48838,-85.24565498
35493,-86.12304186
37809,-87.02533375
39481,-87.23274035
56370,-88.88860852
28702,-88.98658452
54742,-89.02652146
54244,-91.0091625
56174,-91.01620384
22988,-91.08443578
38342,-91.1279573
32763,-92.81786107
54741,-93.09720311
38254,-94.23624203
27445,-94.83869688
32018,-94.94005688
41581,-95.03783972
40271,-95.06069569
41937,-96.81540453
33376,-97.02289575
41893,-97.09837514
33278,-97.97482665
29236,-99.01558291
32729,-99.19762623
40333,-99.22949154
25258,-99.39358568
49115,-99.49673038
38093,-100.665152
44333,-100.8641904
36516,-101.0210215
29494,-101.2236567
37218,-101.2960884
36395,-102.5975177
36131,-102.7244312
31862,-102.7993383
40663,-102.8480679
55970,-103.0955554
53960,-103.1226118
41622,-103.2552066
43226,-104.7250522
42967,-104.9818538
28446,-105.0720405
38551,-107.1154383
