NORAD ID,Longitude
39008,-61.46519444
39017,87.4495
39020,70.45244444
39022,54.88222222
39034,52.73005556
39035,-114.7662222
39070,-174.3861944
39078,-60.96711111
39079,45.99794444
39120,20.60972222
39122,-116.7625278
39127,-107.2692778
39157,98.00613889
39163,7.026222222
39168,-52.47802778
39172,-40.47775
39215,24.8135
39216,82.04363889
39222,-135.1863611
39233,25.47911111
39234,73.90658333
39237,64.98394444
39256,111.0028611
39285,28.47327778
39360,-116.18225
39375,35.02477778
39460,94.97163889
39476,62.59294444
39481,-87.15241667
39487,140.0331667
39498,73.95094444
39500,78.51769444
39504,-41.09544444
39508,74.89513889
39509,37.80141667
39522,41.94922222
39612,56.01672222
39613,139.8528611
39616,-73.9225
39617,31.46563889
39727,94.69211111
39728,58.47827778
39773,3.075055556
40099,8.83925
40100,168.5540556
40107,-3.886111111
40141,119.8955278
40146,156.0073611
40147,91.44211111
40258,-3.036444444
40267,140.6066944
40269,83.04294444
40271,-95.08688889
40272,-71.77511111
40277,53.01347222
40332,55.09491667
40333,-99.25077778
40345,89.9635
40364,28.21308333
40367,99.76919444
40384,-54.99330556
40424,-2.957416667
40425,-114.908
40505,40.00208333
40613,0.665027778
40617,52.02333333
40663,-102.88275
40664,-78.73536111
40732,0.424722222
40733,-69.96583333
40746,175.0092778
40874,-55.50097222
40875,-8.008305556
40880,82.43005556
40882,179.5433611
40887,74.87488889
40892,154.9499167
40895,-14.00522222
40940,140.2221944
40941,-80.96494444
40946,-113.1603056
40982,142.035
40984,49.94102778
41021,103.4144444
41028,93.47869444
41029,25.92925
41034,128.4693333
41036,-14.99841667
41103,81.653
41105,-14.52044444
41121,80.22441667
41191,36.05955556
41194,105.6621389
41238,51.47202778
41308,9.573027778
41310,9.010972222
41380,108.2884444
41382,-65.17027778
41384,32.78694444
41469,129.4606111
41471,153.9810278
41552,78.50091667
41581,-95.05366667
41586,110.5115278
41588,74.72777778
41589,-117.015
41591,150.483
41592,-61.32336111
41725,101.3534722
41729,127.9193889
41744,59.71058333
41745,124.3417222
41747,68.50113889
41748,59.97444444
41752,73.84002778
41793,73.98097222
41794,144.7719444
41836,140.76825
41838,117.5493611
41866,-75.19583333
41869,176.6711944
41879,149.8089167
41882,104.7006389
41893,-97.06766667
41903,110.0406111
41904,-83.98116667
41911,107.4138333
41937,-159.3266111
41942,-35.99505556
41944,117.9804722
41945,-43.19041667
42070,-67.88497222
42075,56.69005556
42432,-66.88577778
42662,110.4516667
42691,115.8801389
42692,-74.82388889
42695,97.37311111
42698,56.49177778
42709,-129.1636389
42740,-69.88977778
42741,172.0022778
42747,47.87319444
42749,10.32958333
42763,101.4305278
42801,1.891444444
42814,39.01191667
42815,93.42563889
42818,-34.50630556
42907,44.984
42915,-11.38
42917,126.9787222
42934,-60.94472222
42942,122.1318056
42950,-17.99908333
42951,109.8238056
42967,-104.9292222
42984,113.1437778
43039,-24.78722222
43162,139.0264444
43174,-20.11430556
43175,-47.49475
43226,-137.2189722
43228,-29.97186111
43271,162.0005
43272,-33.54866667
43339,134.0849722
43432,128.041
43450,134.0038611
43463,119.0521389
43488,94.96777778
43491,79.44752778
43562,-63.03830556
43587,107.9823056
43611,137.9849167
43632,45.09686111
43633,168.9995556
43651,-150.0301111
43683,140.0756389
43698,55.02555556
43700,25.83747222
43823,128.225
43824,74.04738889
43864,62.78397222
43867,69.98244444
43874,101.6485
43920,129.9555833
44034,38.95116667
44035,47.83536111
44048,145.9914167
44067,130.0183056
44071,60.31830556
44076,80.24213889
44186,30.46761111
44231,144.5516944
44307,48.96358333
44333,-100.8886111
44334,6.972638889
44457,11.99780556
44475,31.22733333
44476,61.94280556
44479,16.98361111
44481,54.37905556
44624,-5.007277778
44625,-27.49822222
44637,83.42272222
44800,35.444
44801,10.97780556
44868,149.98325
44903,76.06166667
44910,122.95
44978,178.4697778
45026,83.02441667
45027,7.193055556
45245,135.8498333
45246,128.2507778
45344,80.0065
45465,-94.32377778
45807,110.3540278
45863,133.9876667
45920,116.1671389
45985,105.3089722
45986,80.05272222
46112,109.8486111
46113,6.001694444
46114,-179.7903333
46610,117.84975
46916,124.9988333
47202,90.73225
47240,-120.9011667
47256,77.71683333
