License,ITU Administration,Longitude,License Type,Filing Type,Brought into Use,Matched Characteristics,Link
EUTELSAT-E-70.5E,France 🇫🇷,70.5°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT-E-70.5E&sel_satname=EUTELSAT-E-70.5E&plan_id=
F-SAT-P-30B-70.5E-F,France 🇫🇷,70.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-70.5E-F&sel_satname=F-SAT-P-30B-70.5E-F&plan_id=plan
F-SAT-30B-70.5E,France 🇫🇷,70.5°E,Planned,Planned (P),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-70.5E&sel_satname=F-SAT-30B-70.5E&plan_id=plan
EUTELSAT EXB-70.5E,France 🇫🇷,70.5°E,Planned,Notification of Space Station (N),Yes,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-70.5E&sel_satname=EUTELSAT+EXB-70.5E&plan_id=plan
F-SAT-E-30B-70.5E,France 🇫🇷,70.5°E,Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-70.5E&sel_satname=F-SAT-E-30B-70.5E&plan_id=plan
CYP-SAT-KM-70.5E,Cyprus 🇨🇾,70.5°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CYP-SAT-KM-70.5E&sel_satname=CYP-SAT-KM-70.5E&plan_id=
USASAT-60R,United States 🇺🇸,72.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-60R&sel_satname=USASAT-60R&plan_id=
DEF-R-SAT-2A,Australia 🇦🇺,72.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DEF-R-SAT-2A&sel_satname=DEF-R-SAT-2A&plan_id=
USASAT-14J,United States 🇺🇸,72.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-14J&sel_satname=USASAT-14J&plan_id=
TAPUKITEA-TSAT-72E,Tonga 🇹🇴,72.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TAPUKITEA-TSAT-72E&sel_satname=TAPUKITEA-TSAT-72E&plan_id=
OMANSAT-72E,Oman 🇴🇲,72.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-72E&sel_satname=OMANSAT-72E&plan_id=
MT-SAT-72E,France 🇫🇷,72.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MT-SAT-72E&sel_satname=MT-SAT-72E&plan_id=
IRIS-5B,United States 🇺🇸,72.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRIS-5B&sel_satname=IRIS-5B&plan_id=
N-SAT-Y19-72E,Japan 🇯🇵,72.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y19-72E&sel_satname=N-SAT-Y19-72E&plan_id=
IRANSAT-72E,Iran (Islamic Republic of) 🇮🇷,72.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-72E&sel_satname=IRANSAT-72E&plan_id=
USASAT-14J-2,United States 🇺🇸,72.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-14J-2&sel_satname=USASAT-14J-2&plan_id=
KASATCOM-3,United States 🇺🇸,72.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KASATCOM-3&sel_satname=KASATCOM-3&plan_id=
FLTSATCOM-C INDOC-2,United States 🇺🇸,72.0°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FLTSATCOM-C+INDOC-2&sel_satname=FLTSATCOM-C+INDOC-2&plan_id=
AMS-C13-72E,Israel 🇮🇱,72.0°E,Non-Planned,Coordination Request (C),n/a,n/a,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AMS-C13-72E&sel_satname=AMS-C13-72E&plan_id=
ADF UHF-2,Australia 🇦🇺,72.1°E,Non-Planned,Due Diligence (U),Yes,No,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ADF+UHF-2&sel_satname=ADF+UHF-2&plan_id=
