Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
ARABSAT 5A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+5A-30.5E&sel_satname=ARABSAT+5A-30.5E&plan_id=
ARABSAT-AXB30.5E,Saudi Arabia 🇸🇦,30.5°E,Planned,Early-Stage,No,n/a,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT-AXB30.5E&sel_satname=ARABSAT-AXB30.5E&plan_id=plan
ARABSAT 8A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+8A-30.5E&sel_satname=ARABSAT+8A-30.5E&plan_id=
ARABSAT 2-A,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+2-A&sel_satname=ARABSAT+2-A&plan_id=
ARABSAT-KA-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT-KA-30.5E&sel_satname=ARABSAT-KA-30.5E&plan_id=
ARABSAT 8A-30.5E_1,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT+8A-30.5E_1&sel_satname=ARABSAT+8A-30.5E_1&plan_id=
ARABSAT-9A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9A-30.5E&sel_satname=ARABSAT-9A-30.5E&plan_id=
ARABSAT 7A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+7A-30.5E&sel_satname=ARABSAT+7A-30.5E&plan_id=
ARABSAT-11A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-11A-30.5E&sel_satname=ARABSAT-11A-30.5E&plan_id=
ROU00000,Romania 🇷🇴,30.45°E,Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ROU00000&sel_satname=ROU00000&plan_id=plan
MN-GEO-30.45,China 🇨🇳,30.45°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MN-GEO-30.45&sel_satname=MN-GEO-30.45&plan_id=
ROU-MILSATCOM1-30.45E,Romania 🇷🇴,30.45°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ROU-MILSATCOM1-30.45E&sel_satname=ROU-MILSATCOM1-30.45E&plan_id=
KWT00000,Kuwait 🇰🇼,30.9°E,Planned,Early-Stage,No,n/a,No,0.25°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KWT00000&sel_satname=KWT00000&plan_id=plan
ARABSAT-AXB30E,Saudi Arabia 🇸🇦,30.9°E,Planned,Late-Stage,Yes,No,No,0.25°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT-AXB30E&sel_satname=ARABSAT-AXB30E&plan_id=plan
UKMMSAT-B1-TTC-C,United Kingdom 🇬🇧,31.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.35°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=UKMMSAT-B1-TTC-C&sel_satname=UKMMSAT-B1-TTC-C&plan_id=
TURKSAT-31E-C,Türkiye 🇹🇷,31.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.35°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-31E-C&sel_satname=TURKSAT-31E-C&plan_id=
UKMMSAT-B1,United Kingdom 🇬🇧,31.0°E,Non-Planned,Early-Stage,No,Partial,No,0.35°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=UKMMSAT-B1&sel_satname=UKMMSAT-B1&plan_id=
EDRS-31E,France 🇫🇷,31.0°E,Non-Planned,Early-Stage,No,n/a,No,0.35°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EDRS-31E&sel_satname=EDRS-31E&plan_id=
UKDRS-A11,United Kingdom 🇬🇧,31.0°E,Non-Planned,Early-Stage,No,n/a,No,0.35°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKDRS-A11&sel_satname=UKDRS-A11&plan_id=
TURKSAT-K1,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.35°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-K1&sel_satname=TURKSAT-K1&plan_id=
TURKSAT-2B,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.35°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TURKSAT-2B&sel_satname=TURKSAT-2B&plan_id=
