Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
QXSI-118.3E-EX-L,China 🇨🇳,118.3°E,Non-Planned,Early-Stage,No,n/a,No,0.12°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-118.3E-EX-L&sel_satname=QXSI-118.3E-EX-L&plan_id=
CHNNEWSAT-G2-118E,China 🇨🇳,118.0°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G2-118E&sel_satname=CHNNEWSAT-G2-118E&plan_id=
PALAPA-B3,Indonesia 🇮🇩,118.0°E,Non-Planned,Late-Stage,Yes,No,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-B3&sel_satname=PALAPA-B3&plan_id=
PALAPA-C3-K,Indonesia 🇮🇩,118.0°E,Non-Planned,Late-Stage,Yes,No,Partial,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-C3-K&sel_satname=PALAPA-C3-K&plan_id=
CHNNEWSAT-G1-118E,China 🇨🇳,118.0°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G1-118E&sel_satname=CHNNEWSAT-G1-118E&plan_id=
PALAPA-C3,Indonesia 🇮🇩,118.0°E,Non-Planned,Late-Stage,Yes,No,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-C3&sel_satname=PALAPA-C3&plan_id=
NUSANTARA-B2G-30B,Indonesia 🇮🇩,118.0°E,Planned,Early-Stage,No,n/a,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NUSANTARA-B2G-30B&sel_satname=NUSANTARA-B2G-30B&plan_id=plan
PALAPA-B3-EC,Indonesia 🇮🇩,118.0°E,Non-Planned,Late-Stage,Yes,No,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-B3-EC&sel_satname=PALAPA-B3-EC&plan_id=
PALAPA-B3 TT&C,Indonesia 🇮🇩,118.0°E,Non-Planned,Late-Stage,Yes,No,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PALAPA-B3+TT&C&sel_satname=PALAPA-B3+TT&C&plan_id=
NUSANTARA-B2-F,Indonesia 🇮🇩,118.0°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-B2-F&sel_satname=NUSANTARA-B2-F&plan_id=
