Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
MADAR-142E-3,United Arab Emirates 🇦🇪,142.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-142E-3&sel_satname=MADAR-142E-3&plan_id=
YAHSAT-FSS-142E,United Arab Emirates 🇦🇪,142.0°E,Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YAHSAT-FSS-142E&sel_satname=YAHSAT-FSS-142E&plan_id=plan
LAO00000,Lao P.D.R. 🇱🇦,142.0°E,Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=LAO00000&sel_satname=LAO00000&plan_id=plan
APSTAR-142E,China 🇨🇳,142.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=APSTAR-142E&sel_satname=APSTAR-142E&plan_id=
THAICOM-G3K,Thailand 🇹🇭,142.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=THAICOM-G3K&sel_satname=THAICOM-G3K&plan_id=
APSTAR-142E-R,China 🇨🇳,142.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=APSTAR-142E-R&sel_satname=APSTAR-142E-R&plan_id=
MADAR-142E-2_1,United Arab Emirates 🇦🇪,142.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-142E-2_1&sel_satname=MADAR-142E-2_1&plan_id=
THAISAT-142E,Thailand 🇹🇭,142.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=THAISAT-142E&sel_satname=THAISAT-142E&plan_id=
KOREASAT-142K,Korea (Rep. of) 🇰🇷,142.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-142K&sel_satname=KOREASAT-142K&plan_id=
APSTAR-G5-142E,China 🇨🇳,142.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=APSTAR-G5-142E&sel_satname=APSTAR-G5-142E&plan_id=
MADAR-142E-2,United Arab Emirates 🇦🇪,142.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-142E-2&sel_satname=MADAR-142E-2&plan_id=
ASIASAT-142.5Q,China 🇨🇳,142.5°E,Non-Planned,Early-Stage,No,n/a,No,0.47°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-142.5Q&sel_satname=ASIASAT-142.5Q&plan_id=
INMARSAT-7-142E5,Switzerland 🇨🇭,142.5°E,Non-Planned,Early-Stage,No,n/a,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-142E5&sel_satname=INMARSAT-7-142E5&plan_id=
AUS-NBN-142.5E,Australia 🇦🇺,142.5°E,Non-Planned,Early-Stage,No,n/a,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AUS-NBN-142.5E&sel_satname=AUS-NBN-142.5E&plan_id=
F-SAT-N9-141.5E,France 🇫🇷,141.5°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N9-141.5E&sel_satname=F-SAT-N9-141.5E&plan_id=
ETS9-B,Japan 🇯🇵,141.5°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETS9-B&sel_satname=ETS9-B&plan_id=
N-SAT-Y20-143E,Japan 🇯🇵,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y20-143E&sel_satname=N-SAT-Y20-143E&plan_id=
ETS9-A2,Japan 🇯🇵,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETS9-A2&sel_satname=ETS9-A2&plan_id=
F-SAT-N8-143E,France 🇫🇷,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-143E&sel_satname=F-SAT-N8-143E&plan_id=
F-SAT-30B-143E,France 🇫🇷,143.0°E,Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-143E&sel_satname=F-SAT-30B-143E&plan_id=plan
ETS9-A,Japan 🇯🇵,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETS9-A&sel_satname=ETS9-A&plan_id=
F-SAT-N6-143E,France 🇫🇷,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-143E&sel_satname=F-SAT-N6-143E&plan_id=
