Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
AMOS 1-B,Israel 🇮🇱,4.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.16°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AMOS+1-B&sel_satname=AMOS+1-B&plan_id=
AMOS 2-B,Israel 🇮🇱,4.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.16°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AMOS+2-B&sel_satname=AMOS+2-B&plan_id=
AMOS 3-A,Israel 🇮🇱,4.0°W,Non-Planned,Late-Stage,Yes,Full,No,0.16°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AMOS+3-A&sel_satname=AMOS+3-A&plan_id=
AMS-CK-4W,Israel 🇮🇱,4.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.16°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AMS-CK-4W&sel_satname=AMS-CK-4W&plan_id=
ILAN-1-4W,Israel 🇮🇱,4.0°W,Non-Planned,Early-Stage,No,n/a,No,0.16°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ILAN-1-4W&sel_satname=ILAN-1-4W&plan_id=
ILAN-30B-4W,Israel 🇮🇱,4.0°W,Planned,Early-Stage,No,n/a,No,0.16°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ILAN-30B-4W&sel_satname=ILAN-30B-4W&plan_id=plan
AMS-30B-4W,Israel 🇮🇱,4.0°W,Planned,Late-Stage,Yes,No,No,0.16°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=AMS-30B-4W&sel_satname=AMS-30B-4W&plan_id=plan
AMOS-II 4W,Israel 🇮🇱,4.0°W,Planned,Late-Stage,Yes,No,No,0.16°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=AMOS-II+4W&sel_satname=AMOS-II+4W&plan_id=plan
CERES-1,Hungary 🇭🇺,4.0°W,Planned,Late-Stage,Yes,No,No,0.16°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CERES-1&sel_satname=CERES-1&plan_id=plan
KYPROS-3.7W,Cyprus 🇨🇾,3.7°W,Non-Planned,Early-Stage,No,n/a,No,0.46°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-3.7W&sel_satname=KYPROS-3.7W&plan_id=
BDI00000,Burundi 🇧🇮,3.5°W,Planned,Early-Stage,No,n/a,No,0.66°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BDI00000&sel_satname=BDI00000&plan_id=plan
MTG-D1_3.4W,Germany 🇩🇪,3.4°W,Non-Planned,Late-Stage,Yes,No,No,0.76°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MTG-D1_3.4W&sel_satname=MTG-D1_3.4W&plan_id=
MTG-EUM_3.4W,Germany 🇩🇪,3.4°W,Non-Planned,Late-Stage,Yes,No,No,0.76°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MTG-EUM_3.4W&sel_satname=MTG-EUM_3.4W&plan_id=
HOL00000,Netherlands 🇳🇱,5.0°W,Planned,Early-Stage,No,n/a,No,0.84°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HOL00000&sel_satname=HOL00000&plan_id=plan
F-SAT-N3-5W,France 🇫🇷,5.0°W,Non-Planned,Late-Stage,Yes,No,Partial,0.84°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-5W&sel_satname=F-SAT-N3-5W&plan_id=
F-SAT-KU-E-5W,France 🇫🇷,5.0°W,Non-Planned,Late-Stage,Yes,No,No,0.84°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-KU-E-5W&sel_satname=F-SAT-KU-E-5W&plan_id=
F-SAT-N-E-5W,France 🇫🇷,5.0°W,Non-Planned,Late-Stage,Yes,No,Partial,0.84°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N-E-5W&sel_satname=F-SAT-N-E-5W&plan_id=
TELECOM-3B,France 🇫🇷,5.0°W,Non-Planned,Late-Stage,Yes,No,Partial,0.84°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TELECOM-3B&sel_satname=TELECOM-3B&plan_id=
TELECOM-4B,France 🇫🇷,5.0°W,Non-Planned,Late-Stage,Yes,No,Partial,0.84°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TELECOM-4B&sel_satname=TELECOM-4B&plan_id=
