Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
INSAT-EXC(82E),India 🇮🇳,82.0°E,Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EXC(82E)&sel_satname=INSAT-EXC(82E)&plan_id=plan
USGGR-8,United States 🇺🇸,82.0°E,Non-Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGGR-8&sel_satname=USGGR-8&plan_id=
DEF-R-SAT-1A,Australia 🇦🇺,82.0°E,Non-Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DEF-R-SAT-1A&sel_satname=DEF-R-SAT-1A&plan_id=
SENTIENT-1,United Kingdom 🇬🇧,82.0°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SENTIENT-1&sel_satname=SENTIENT-1&plan_id=
N-SAT-Y18-82E,Japan 🇯🇵,82.0°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y18-82E&sel_satname=N-SAT-Y18-82E&plan_id=
INSAT-METB(82E),India 🇮🇳,82.0°E,Non-Planned,Late-Stage,Yes,No,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-METB(82E)&sel_satname=INSAT-METB(82E)&plan_id=
USMB-11A,United States 🇺🇸,82.0°E,Non-Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-11A&sel_satname=USMB-11A&plan_id=
USMB-11,United States 🇺🇸,82.0°E,Non-Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-11&sel_satname=USMB-11&plan_id=
INSAT-TTC(82)E,India 🇮🇳,82.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-TTC(82)E&sel_satname=INSAT-TTC(82)E&plan_id=
INSAT-MET82E,India 🇮🇳,82.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-MET82E&sel_satname=INSAT-MET82E&plan_id=
USCSID-A4,United States 🇺🇸,82.0°E,Non-Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USCSID-A4&sel_satname=USCSID-A4&plan_id=
