Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
ADF UHF-2,Australia 🇦🇺,72.1°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ADF+UHF-2&sel_satname=ADF+UHF-2&plan_id=
AMS-C13-72E,Israel 🇮🇱,72.0°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AMS-C13-72E&sel_satname=AMS-C13-72E&plan_id=
MT-SAT-72E,France 🇫🇷,72.0°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MT-SAT-72E&sel_satname=MT-SAT-72E&plan_id=
KACIFIC-72E,Germany 🇩🇪,72.0°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KACIFIC-72E&sel_satname=KACIFIC-72E&plan_id=
TAPUKITEA-TSAT-72E,Tonga 🇹🇴,72.0°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TAPUKITEA-TSAT-72E&sel_satname=TAPUKITEA-TSAT-72E&plan_id=
OMANSAT-72E,Oman 🇴🇲,72.0°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-72E&sel_satname=OMANSAT-72E&plan_id=
FLTSATCOM-C INDOC-2,United States 🇺🇸,72.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FLTSATCOM-C+INDOC-2&sel_satname=FLTSATCOM-C+INDOC-2&plan_id=
N-SAT-Y19-72E,Japan 🇯🇵,72.0°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y19-72E&sel_satname=N-SAT-Y19-72E&plan_id=
USASAT-60R,United States 🇺🇸,72.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-60R&sel_satname=USASAT-60R&plan_id=
KASATCOM-3,United States 🇺🇸,72.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KASATCOM-3&sel_satname=KASATCOM-3&plan_id=
