Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
UKDRS-A14,United Kingdom 🇬🇧,33.5°W,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKDRS-A14&sel_satname=UKDRS-A14&plan_id=
ALCOMSAT-33.5W,Algeria 🇩🇿,33.5°W,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ALCOMSAT-33.5W&sel_satname=ALCOMSAT-33.5W&plan_id=
UKMMSAT-B,United Kingdom 🇬🇧,33.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKMMSAT-B&sel_satname=UKMMSAT-B&plan_id=
UKDSAT-A2,United Kingdom 🇬🇧,33.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKDSAT-A2&sel_satname=UKDSAT-A2&plan_id=
UKMMSAT-A2,United Kingdom 🇬🇧,33.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKMMSAT-A2&sel_satname=UKMMSAT-A2&plan_id=
SMMSAT-2R,Sweden 🇸🇪,33.5°W,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SMMSAT-2R&sel_satname=SMMSAT-2R&plan_id=
ALG00000,Algeria 🇩🇿,33.5°W,Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ALG00000&sel_satname=ALG00000&plan_id=plan
ALGFSAT-33.5W-2,Algeria 🇩🇿,33.5°W,Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ALGFSAT-33.5W-2&sel_satname=ALGFSAT-33.5W-2&plan_id=plan
UKMMSAT-A4,United Kingdom 🇬🇧,33.5°W,Planned,Late-Stage,Yes,No,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKMMSAT-A4&sel_satname=UKMMSAT-A4&plan_id=plan
SMMSAT-2R_1,Sweden 🇸🇪,33.5°W,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-2R_1&sel_satname=SMMSAT-2R_1&plan_id=
UKMMSAT-B_1,United Kingdom 🇬🇧,33.5°W,Non-Planned,Late-Stage,Yes,No,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=UKMMSAT-B_1&sel_satname=UKMMSAT-B_1&plan_id=
UKDIGISAT-3,United Kingdom 🇬🇧,33.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKDIGISAT-3&sel_satname=UKDIGISAT-3&plan_id=
AMS-30B-A1-33W,Israel 🇮🇱,33.0°W,Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AMS-30B-A1-33W&sel_satname=AMS-30B-A1-33W&plan_id=plan
SKYNET-5A,United Kingdom 🇬🇧,34.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SKYNET-5A&sel_satname=SKYNET-5A&plan_id=
SKYNET-34W-KQ,United Kingdom 🇬🇧,34.0°W,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SKYNET-34W-KQ&sel_satname=SKYNET-34W-KQ&plan_id=
SKYNET-34W-KQ2,United Kingdom 🇬🇧,34.0°W,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SKYNET-34W-KQ2&sel_satname=SKYNET-34W-KQ2&plan_id=
SKYNET-4D,United Kingdom 🇬🇧,34.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SKYNET-4D&sel_satname=SKYNET-4D&plan_id=
SKYNET-4M,United Kingdom 🇬🇧,34.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SKYNET-4M&sel_satname=SKYNET-4M&plan_id=
GMB00000,Gambia 🇬🇲,34.0°W,Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GMB00000&sel_satname=GMB00000&plan_id=plan
GRD00000,Grenada 🇬🇩,32.8°W,Planned,Early-Stage,No,n/a,No,0.69°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GRD00000&sel_satname=GRD00000&plan_id=plan
