Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
INSAT-META(74E),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-META(74E)&sel_satname=INSAT-META(74E)&plan_id=
IND00000,India 🇮🇳,74.0°E,Planned,Early-Stage,No,n/a,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IND00000&sel_satname=IND00000&plan_id=plan
INSAT-KUP-FSS(74E),India 🇮🇳,74.0°E,Planned,Late-Stage,Yes,No,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KUP-FSS(74E)&sel_satname=INSAT-KUP-FSS(74E)&plan_id=plan
INSAT-2C,India 🇮🇳,74.0°E,Planned,Late-Stage,Yes,No,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2C&sel_satname=INSAT-2C&plan_id=plan
INSAT-2K (74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2K+(74)&sel_satname=INSAT-2K+(74)&plan_id=
INSAT-KA74E,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KA74E&sel_satname=INSAT-KA74E&plan_id=
INSAT-TTC(74)E,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-TTC(74)E&sel_satname=INSAT-TTC(74)E&plan_id=
INSAT-G5(74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-G5(74)&sel_satname=INSAT-G5(74)&plan_id=
INSAT-KAUHF (74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KAUHF+(74)&sel_satname=INSAT-KAUHF+(74)&plan_id=
INSAT-KU11(74)E,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KU11(74)E&sel_satname=INSAT-KU11(74)E&plan_id=
INSAT-EK74R,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,No,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EK74R&sel_satname=INSAT-EK74R&plan_id=
INSAT-KU17(74E),India 🇮🇳,74.0°E,Non-Planned,Early-Stage,No,n/a,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KU17(74E)&sel_satname=INSAT-KU17(74E)&plan_id=
INSAT-2T (74),India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2T+(74)&sel_satname=INSAT-2T+(74)&plan_id=
INSAT-1B,India 🇮🇳,74.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-1B&sel_satname=INSAT-1B&plan_id=
