Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
KOREASAT-116.0E-A30B-M,Korea (Rep. of) 🇰🇷,116.0°E,Planned,Early-Stage,No,n/a,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KOREASAT-116.0E-A30B-M&sel_satname=KOREASAT-116.0E-A30B-M&plan_id=plan
KOREASAT-116.0E-A30B,Korea (Rep. of) 🇰🇷,116.0°E,Planned,Early-Stage,No,n/a,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KOREASAT-116.0E-A30B&sel_satname=KOREASAT-116.0E-A30B&plan_id=plan
KOREASAT-1,Korea (Rep. of) 🇰🇷,116.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KOREASAT-1&sel_satname=KOREASAT-1&plan_id=
KOREASAT-116K,Korea (Rep. of) 🇰🇷,116.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KOREASAT-116K&sel_satname=KOREASAT-116K&plan_id=
INFOSAT-C,Korea (Rep. of) 🇰🇷,116.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INFOSAT-C&sel_satname=INFOSAT-C&plan_id=
KOREASAT-116A,Korea (Rep. of) 🇰🇷,116.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KOREASAT-116A&sel_satname=KOREASAT-116A&plan_id=
KTSAT-116E,Korea (Rep. of) 🇰🇷,116.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KTSAT-116E&sel_satname=KTSAT-116E&plan_id=
KOREASAT-116N,Korea (Rep. of) 🇰🇷,116.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOREASAT-116N&sel_satname=KOREASAT-116N&plan_id=
KOREASAT-116,Korea (Rep. of) 🇰🇷,116.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KOREASAT-116&sel_satname=KOREASAT-116&plan_id=
KOREASAT-116.0E,Korea (Rep. of) 🇰🇷,116.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.08°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KOREASAT-116.0E&sel_satname=KOREASAT-116.0E&plan_id=
PACIFISAT-116.1E,Papua New Guinea 🇵🇬,116.1°E,Non-Planned,Late-Stage,Yes,No,Partial,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=PACIFISAT-116.1E&sel_satname=PACIFISAT-116.1E&plan_id=
NUSANTARA-H1-30B,Indonesia 🇮🇩,116.1°E,Planned,Early-Stage,No,n/a,No,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NUSANTARA-H1-30B&sel_satname=NUSANTARA-H1-30B&plan_id=plan
