Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
GT-SAT-86.5E,Russian Federation 🇷🇺,86.5°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GT-SAT-86.5E&sel_satname=GT-SAT-86.5E&plan_id=
KAZSAT-30B-86.5E,Kazakhstan 🇰🇿,86.5°E,Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KAZSAT-30B-86.5E&sel_satname=KAZSAT-30B-86.5E&plan_id=plan
GT-SAT-30B-86.5E,Russian Federation 🇷🇺,86.5°E,Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GT-SAT-30B-86.5E&sel_satname=GT-SAT-30B-86.5E&plan_id=plan
FYGEOSAT-A-86.5E,China 🇨🇳,86.5°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FYGEOSAT-A-86.5E&sel_satname=FYGEOSAT-A-86.5E&plan_id=
FYGEOSAT-86.5E,China 🇨🇳,86.5°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FYGEOSAT-86.5E&sel_satname=FYGEOSAT-86.5E&plan_id=
KAZSAT2A,Kazakhstan 🇰🇿,86.5°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KAZSAT2A&sel_satname=KAZSAT2A&plan_id=
KAZSAT2M,Kazakhstan 🇰🇿,86.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KAZSAT2M&sel_satname=KAZSAT2M&plan_id=
KAZSAT2,Kazakhstan 🇰🇿,86.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KAZSAT2&sel_satname=KAZSAT2&plan_id=
FY-2BS,China 🇨🇳,86.5°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FY-2BS&sel_satname=FY-2BS&plan_id=
KUPON-4M,Russian Federation 🇷🇺,86.5°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KUPON-4M&sel_satname=KUPON-4M&plan_id=
FY-2B,China 🇨🇳,86.5°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FY-2B&sel_satname=FY-2B&plan_id=
USGOVSAT-19B,United States 🇺🇸,86.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-19B&sel_satname=USGOVSAT-19B&plan_id=
USGOVSAT-19A,United States 🇺🇸,86.0°E,Non-Planned,Late-Stage,Yes,No,Total,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGOVSAT-19A&sel_satname=USGOVSAT-19A&plan_id=
OHO-30B-86E-2,Sweden 🇸🇪,86.0°E,Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-86E-2&sel_satname=OHO-30B-86E-2&plan_id=plan
IRANSAT-87E,Iran (Islamic Republic of) 🇮🇷,87.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-87E&sel_satname=IRANSAT-87E&plan_id=
MEASAT-87E-B_1,Malaysia 🇲🇾,87.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-87E-B_1&sel_satname=MEASAT-87E-B_1&plan_id=
QATARSAT-30B-87E-G2,Qatar 🇶🇦,87.0°E,Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-87E-G2&sel_satname=QATARSAT-30B-87E-G2&plan_id=plan
F-SAT-30B-87E,France 🇫🇷,87.0°E,Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-87E&sel_satname=F-SAT-30B-87E&plan_id=plan
QATARSAT-30B-87E,Qatar 🇶🇦,87.0°E,Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-87E&sel_satname=QATARSAT-30B-87E&plan_id=plan
MEASAT-87E-FSS,Malaysia 🇲🇾,87.0°E,Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MEASAT-87E-FSS&sel_satname=MEASAT-87E-FSS&plan_id=plan
HISPASAT-97A,Spain 🇪🇸,87.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-97A&sel_satname=HISPASAT-97A&plan_id=
MADAR-87E,United Arab Emirates 🇦🇪,87.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-87E&sel_satname=MADAR-87E&plan_id=
F-SAT-N7-87E,France 🇫🇷,87.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-87E&sel_satname=F-SAT-N7-87E&plan_id=
AMS-C12-87E,Israel 🇮🇱,87.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AMS-C12-87E&sel_satname=AMS-C12-87E&plan_id=
MEASAT-87E-B,Malaysia 🇲🇾,87.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-87E-B&sel_satname=MEASAT-87E-B&plan_id=
OMANSAT-87.25E,Oman 🇴🇲,87.25°E,Non-Planned,Early-Stage,No,n/a,No,0.76°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-87.25E&sel_satname=OMANSAT-87.25E&plan_id=
CHINASAT-E-85.5E_1,China 🇨🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-E-85.5E_1&sel_satname=CHINASAT-E-85.5E_1&plan_id=
INSAT-KA85.5E,India 🇮🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA85.5E&sel_satname=INSAT-KA85.5E&plan_id=
INSAT-C17(85.5E),India 🇮🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-C17(85.5E)&sel_satname=INSAT-C17(85.5E)&plan_id=
CHINASAT-E-85.5E,China 🇨🇳,85.5°E,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-E-85.5E&sel_satname=CHINASAT-E-85.5E&plan_id=
INSAT-KUP-FSS-Y22(85.5E),India 🇮🇳,85.5°E,Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS-Y22(85.5E)&sel_satname=INSAT-KUP-FSS-Y22(85.5E)&plan_id=plan
