Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
AMS-A12-58W,Israel 🇮🇱,58.0°W,Non-Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AMS-A12-58W&sel_satname=AMS-A12-58W&plan_id=
ARSAT-P,Argentina 🇦🇷,58.0°W,Non-Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARSAT-P&sel_satname=ARSAT-P&plan_id=
USASAT-25G,United States 🇺🇸,58.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-25G&sel_satname=USASAT-25G&plan_id=
USASAT-55S,United States 🇺🇸,58.0°W,Non-Planned,Late-Stage,Yes,No,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USASAT-55S&sel_satname=USASAT-55S&plan_id=
USASAT-26G,United States 🇺🇸,58.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-26G&sel_satname=USASAT-26G&plan_id=
USASAT-26G-3,United States 🇺🇸,58.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-26G-3&sel_satname=USASAT-26G-3&plan_id=
NSS-FSS 58W,Netherlands 🇳🇱,58.0°W,Planned,Early-Stage,No,n/a,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NSS-FSS+58W&sel_satname=NSS-FSS+58W&plan_id=plan
F-SAT-N7-58W,France 🇫🇷,58.0°W,Non-Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-58W&sel_satname=F-SAT-N7-58W&plan_id=
AST-ERIX-57.9W,France 🇫🇷,57.9°W,Non-Planned,Early-Stage,No,n/a,No,0.12°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AST-ERIX-57.9W&sel_satname=AST-ERIX-57.9W&plan_id=
SIGNSAT-58W,China 🇨🇳,57.8°W,Non-Planned,Early-Stage,No,n/a,No,0.22°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-58W&sel_satname=SIGNSAT-58W&plan_id=
HISPASAT-95A,Spain 🇪🇸,58.5°W,Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HISPASAT-95A&sel_satname=HISPASAT-95A&plan_id=plan
HISPASAT-2-58.5W,Spain 🇪🇸,58.5°W,Non-Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-2-58.5W&sel_satname=HISPASAT-2-58.5W&plan_id=
HISPASAT-1-58.5W,Spain 🇪🇸,58.5°W,Non-Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-1-58.5W&sel_satname=HISPASAT-1-58.5W&plan_id=
HISPASAT-51A,Spain 🇪🇸,58.5°W,Non-Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-51A&sel_satname=HISPASAT-51A&plan_id=
HISPASAT-85A,Spain 🇪🇸,58.5°W,Non-Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-85A&sel_satname=HISPASAT-85A&plan_id=
ARRAKIS-4,United Kingdom 🇬🇧,57.5°W,Non-Planned,Early-Stage,No,n/a,No,0.52°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARRAKIS-4&sel_satname=ARRAKIS-4&plan_id=
IK-57.25W,Russian Federation 🇷🇺,57.25°W,Non-Planned,Early-Stage,No,n/a,No,0.77°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IK-57.25W&sel_satname=IK-57.25W&plan_id=
B-SAT-59W,Brazil 🇧🇷,59.0°W,Non-Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=B-SAT-59W&sel_satname=B-SAT-59W&plan_id=
SECOMSAT-2-59W,Spain 🇪🇸,59.0°W,Non-Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SECOMSAT-2-59W&sel_satname=SECOMSAT-2-59W&plan_id=
