Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
F-SAT-E-30B-7W,France 🇫🇷,7.0°W,Planned,Late-Stage,Yes,No,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-7W&sel_satname=F-SAT-E-30B-7W&plan_id=plan
F-SAT-30B-1-7W,France 🇫🇷,7.0°W,Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-1-7W&sel_satname=F-SAT-30B-1-7W&plan_id=plan
FMS5-7W,France 🇫🇷,7.0°W,Non-Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS5-7W&sel_satname=FMS5-7W&plan_id=
EGY-N2-SAT,Egypt 🇪🇬,7.0°W,Non-Planned,Early-Stage,No,n/a,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EGY-N2-SAT&sel_satname=EGY-N2-SAT&plan_id=
EGY-N-SAT,Egypt 🇪🇬,7.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EGY-N-SAT&sel_satname=EGY-N-SAT&plan_id=
EGJAN1A,Egypt 🇪🇬,7.0°W,Non-Planned,Late-Stage,Yes,No,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EGJAN1A&sel_satname=EGJAN1A&plan_id=
GEOSAT-30B,France 🇫🇷,7.0°W,Planned,Late-Stage,Yes,No,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GEOSAT-30B&sel_satname=GEOSAT-30B&plan_id=plan
F-SAT-N3-7W,France 🇫🇷,7.0°W,Non-Planned,Late-Stage,Yes,No,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-7W&sel_satname=F-SAT-N3-7W&plan_id=
AMS-B12-7W,Israel 🇮🇱,7.0°W,Non-Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AMS-B12-7W&sel_satname=AMS-B12-7W&plan_id=
F-SAT-N7-7W,France 🇫🇷,7.0°W,Non-Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-7W&sel_satname=F-SAT-N7-7W&plan_id=
F-SAT-KU-E-7W,France 🇫🇷,7.0°W,Non-Planned,Late-Stage,Yes,No,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-KU-E-7W&sel_satname=F-SAT-KU-E-7W&plan_id=
NILESAT-103,Egypt 🇪🇬,7.0°W,Non-Planned,Late-Stage,Yes,No,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NILESAT-103&sel_satname=NILESAT-103&plan_id=
NILESAT-301-7W,Egypt 🇪🇬,7.0°W,Non-Planned,Late-Stage,Yes,Full,No,0.02°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NILESAT-301-7W&sel_satname=NILESAT-301-7W&plan_id=
F-SAT-30B-7W,France 🇫🇷,7.0°W,Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-7W&sel_satname=F-SAT-30B-7W&plan_id=plan
HNG00000,Hungary 🇭🇺,7.5°W,Planned,Early-Stage,No,n/a,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HNG00000&sel_satname=HNG00000&plan_id=plan
F-SAT-P-30B-8W-F,France 🇫🇷,8.0°W,Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-8W-F&sel_satname=F-SAT-P-30B-8W-F&plan_id=plan
FMS5-8W,France 🇫🇷,8.0°W,Non-Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS5-8W&sel_satname=FMS5-8W&plan_id=
F-SAT-N7-8W,France 🇫🇷,8.0°W,Non-Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-8W&sel_satname=F-SAT-N7-8W&plan_id=
F-SAT-KU-E-8W,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-KU-E-8W&sel_satname=F-SAT-KU-E-8W&plan_id=
EMARSAT-13V-M,United Arab Emirates 🇦🇪,8.0°W,Non-Planned,Early-Stage,No,n/a,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EMARSAT-13V-M&sel_satname=EMARSAT-13V-M&plan_id=
TELECOM-3A,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TELECOM-3A&sel_satname=TELECOM-3A&plan_id=
F-SAT-E-30B-8W,France 🇫🇷,8.0°W,Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-8W&sel_satname=F-SAT-E-30B-8W&plan_id=plan
VIDEOSAT-6,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VIDEOSAT-6&sel_satname=VIDEOSAT-6&plan_id=
VIDEOSAT-6-KA,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VIDEOSAT-6-KA&sel_satname=VIDEOSAT-6-KA&plan_id=
TELECOM-4A,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,No,No,0.98°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TELECOM-4A&sel_satname=TELECOM-4A&plan_id=
