Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
VIDEOSAT-6-KA,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VIDEOSAT-6-KA&sel_satname=VIDEOSAT-6-KA&plan_id=
F-SAT-N3-8W,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,Full,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-8W&sel_satname=F-SAT-N3-8W&plan_id=
FMS5-8W,France 🇫🇷,8.0°W,Non-Planned,Early-Stage,No,n/a,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS5-8W&sel_satname=FMS5-8W&plan_id=
F-SAT-N7-8W,France 🇫🇷,8.0°W,Non-Planned,Early-Stage,No,n/a,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-8W&sel_satname=F-SAT-N7-8W&plan_id=
F-SAT-KU-E-8W,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-KU-E-8W&sel_satname=F-SAT-KU-E-8W&plan_id=
F-SAT-P-30B-8W-F,France 🇫🇷,8.0°W,Planned,Early-Stage,No,n/a,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-8W-F&sel_satname=F-SAT-P-30B-8W-F&plan_id=plan
F-SAT-30B-8W,France 🇫🇷,8.0°W,Planned,Early-Stage,No,n/a,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-8W&sel_satname=F-SAT-30B-8W&plan_id=plan
TELECOM-30B,France 🇫🇷,8.0°W,Planned,Late-Stage,Yes,No,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TELECOM-30B&sel_satname=TELECOM-30B&plan_id=plan
TELECOM-2A,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TELECOM-2A&sel_satname=TELECOM-2A&plan_id=
TELECOM-4A,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TELECOM-4A&sel_satname=TELECOM-4A&plan_id=
F-SAT-N-E-8W,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N-E-8W&sel_satname=F-SAT-N-E-8W&plan_id=
VIDEOSAT-6,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VIDEOSAT-6&sel_satname=VIDEOSAT-6&plan_id=
F-SAT-E-30B-8W,France 🇫🇷,8.0°W,Planned,Late-Stage,Yes,No,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-8W&sel_satname=F-SAT-E-30B-8W&plan_id=plan
TELECOM-3A,France 🇫🇷,8.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TELECOM-3A&sel_satname=TELECOM-3A&plan_id=
EMARSAT-13V-M,United Arab Emirates 🇦🇪,8.0°W,Non-Planned,Early-Stage,No,n/a,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EMARSAT-13V-M&sel_satname=EMARSAT-13V-M&plan_id=
HNG00000,Hungary 🇭🇺,7.5°W,Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HNG00000&sel_satname=HNG00000&plan_id=plan
USGAE-8B,United States 🇺🇸,9.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGAE-8B&sel_satname=USGAE-8B&plan_id=
ARABSAT-10Y-9W,Saudi Arabia 🇸🇦,9.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10Y-9W&sel_satname=ARABSAT-10Y-9W&plan_id=
MADAR-9W-2,United Arab Emirates 🇦🇪,9.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-9W-2&sel_satname=MADAR-9W-2&plan_id=
MADAR-9W-3,United Arab Emirates 🇦🇪,9.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-9W-3&sel_satname=MADAR-9W-3&plan_id=
MADAR-9W,United Arab Emirates 🇦🇪,9.0°W,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-9W&sel_satname=MADAR-9W&plan_id=
