Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
CTDRS-2-10.6E,China 🇨🇳,10.6°E,Non-Planned,Late-Stage,Yes,Partial,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CTDRS-2-10.6E&sel_satname=CTDRS-2-10.6E&plan_id=
BFA00000,Burkina Faso 🇧🇫,10.79°E,Planned,Early-Stage,No,n/a,No,0.22°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BFA00000&sel_satname=BFA00000&plan_id=plan
HISPASAT-48A,Spain 🇪🇸,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-48A&sel_satname=HISPASAT-48A&plan_id=
INMARSAT-8-11E,United Kingdom 🇬🇧,11.0°E,Non-Planned,Late-Stage,Yes,No,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-8-11E&sel_satname=INMARSAT-8-11E&plan_id=
HISPASAT-48A_1,Spain 🇪🇸,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-48A_1&sel_satname=HISPASAT-48A_1&plan_id=
ARABSAT-11G-11E,Saudi Arabia 🇸🇦,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-11G-11E&sel_satname=ARABSAT-11G-11E&plan_id=
HISPASAT-81A,Spain 🇪🇸,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-81A&sel_satname=HISPASAT-81A&plan_id=
JORSAT-11E,Jordan 🇯🇴,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=JORSAT-11E&sel_satname=JORSAT-11E&plan_id=
ARABSAT 8G-11E,Saudi Arabia 🇸🇦,11.0°E,Non-Planned,Late-Stage,Yes,No,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ARABSAT+8G-11E&sel_satname=ARABSAT+8G-11E&plan_id=
PESSE-11E-VB,Netherlands 🇳🇱,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PESSE-11E-VB&sel_satname=PESSE-11E-VB&plan_id=
FUTURA-1,United Arab Emirates 🇦🇪,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.43°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FUTURA-1&sel_satname=FUTURA-1&plan_id=
