Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
NEW DAWN 34,Papua New Guinea 🇵🇬,85.0°E,Non-Planned,Late-Stage,Yes,No,Total,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NEW+DAWN+34&sel_satname=NEW+DAWN+34&plan_id=
INTELSAT KFOS 85E,United States 🇺🇸,85.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.18°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT+KFOS+85E&sel_satname=INTELSAT+KFOS+85E&plan_id=
RGS-S-85E,Russian Federation 🇷🇺,85.0°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=RGS-S-85E&sel_satname=RGS-S-85E&plan_id=
USASAT-55N,United States 🇺🇸,85.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.18°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USASAT-55N&sel_satname=USASAT-55N&plan_id=
INTELSAT8 85E,United States 🇺🇸,85.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.18°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT8+85E&sel_satname=INTELSAT8+85E&plan_id=
INTELSAT7 85E,United States 🇺🇸,85.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.18°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT7+85E&sel_satname=INTELSAT7+85E&plan_id=
STATSIONAR-D5,Russian Federation 🇷🇺,85.4°E,Planned,Late-Stage,Yes,No,No,0.22°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D5&sel_satname=STATSIONAR-D5&plan_id=plan
STATSIONAR-D5,Russian Federation 🇷🇺,85.4°E,Non-Planned,Late-Stage,Yes,No,No,0.22°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-D5&sel_satname=STATSIONAR-D5&plan_id=
SADKO-1,Russian Federation 🇷🇺,85.4°E,Non-Planned,Late-Stage,Yes,No,No,0.22°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SADKO-1&sel_satname=SADKO-1&plan_id=
INSAT-KA85.5E,India 🇮🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.32°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA85.5E&sel_satname=INSAT-KA85.5E&plan_id=
INSAT-KUP-FSS-Y22(85.5E),India 🇮🇳,85.5°E,Planned,Early-Stage,No,n/a,No,0.32°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS-Y22(85.5E)&sel_satname=INSAT-KUP-FSS-Y22(85.5E)&plan_id=plan
INSAT-C17(85.5E),India 🇮🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.32°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-C17(85.5E)&sel_satname=INSAT-C17(85.5E)&plan_id=
CHINASAT-E-85.5E,China 🇨🇳,85.5°E,Non-Planned,Late-Stage,Yes,No,No,0.32°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-E-85.5E&sel_satname=CHINASAT-E-85.5E&plan_id=
CHINASAT-E-85.5E_1,China 🇨🇳,85.5°E,Non-Planned,Early-Stage,No,n/a,No,0.32°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-E-85.5E_1&sel_satname=CHINASAT-E-85.5E_1&plan_id=
QXSI-84.5E-EX-L,China 🇨🇳,84.5°E,Non-Planned,Early-Stage,No,n/a,No,0.68°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-84.5E-EX-L&sel_satname=QXSI-84.5E-EX-L&plan_id=
OHO-30B-86E-2,Sweden 🇸🇪,86.0°E,Planned,Early-Stage,No,n/a,No,0.82°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-86E-2&sel_satname=OHO-30B-86E-2&plan_id=plan
USGOVSAT-19A,United States 🇺🇸,86.0°E,Non-Planned,Late-Stage,Yes,Partial,Total,0.82°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGOVSAT-19A&sel_satname=USGOVSAT-19A&plan_id=
USGOVSAT-19B,United States 🇺🇸,86.0°E,Non-Planned,Early-Stage,No,n/a,No,0.82°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-19B&sel_satname=USGOVSAT-19B&plan_id=
