Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
HISPASAT-2-61W,Spain 🇪🇸,61.0°W,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-2-61W&sel_satname=HISPASAT-2-61W&plan_id=
UKDRS-A16,United Kingdom 🇬🇧,61.0°W,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UKDRS-A16&sel_satname=UKDRS-A16&plan_id=
B-SAT-61W,Brazil 🇧🇷,61.0°W,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=B-SAT-61W&sel_satname=B-SAT-61W&plan_id=
B-SAT-1Q,Brazil 🇧🇷,61.0°W,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=B-SAT-1Q&sel_satname=B-SAT-1Q&plan_id=
SBTS B3,Brazil 🇧🇷,61.0°W,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SBTS+B3&sel_satname=SBTS+B3&plan_id=
EUTELSAT EXB-64W_C,France 🇫🇷,61.0°W,Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-64W_C&sel_satname=EUTELSAT+EXB-64W_C&plan_id=plan
EUTELSAT EXB-64W,France 🇫🇷,61.0°W,Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-64W&sel_satname=EUTELSAT+EXB-64W&plan_id=plan
HISPASAT-70A,Spain 🇪🇸,61.0°W,Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HISPASAT-70A&sel_satname=HISPASAT-70A&plan_id=plan
F-SAT-E-30B-61W,France 🇫🇷,61.0°W,Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-61W&sel_satname=F-SAT-E-30B-61W&plan_id=plan
B-SAT-Q,Brazil 🇧🇷,61.0°W,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=B-SAT-Q&sel_satname=B-SAT-Q&plan_id=
HISPASAT-73A,Spain 🇪🇸,61.0°W,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-73A&sel_satname=HISPASAT-73A&plan_id=
USMB-1,United States 🇺🇸,61.0°W,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-1&sel_satname=USMB-1&plan_id=
USABSS-17,United States 🇺🇸,61.5°W,Non-Planned,Late-Stage,Yes,No,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USABSS-17&sel_satname=USABSS-17&plan_id=
USABSS-8,United States 🇺🇸,61.5°W,Non-Planned,Late-Stage,Yes,No,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USABSS-8&sel_satname=USABSS-8&plan_id=
TDRS 62W,United States 🇺🇸,62.0°W,Non-Planned,Late-Stage,Yes,No,Total,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TDRS+62W&sel_satname=TDRS+62W&plan_id=
