Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
TOR-15M,Russian Federation 🇷🇺,1.0°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-15M&sel_satname=TOR-15M&plan_id=
ARABSAT-9L-1E,Saudi Arabia 🇸🇦,1.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9L-1E&sel_satname=ARABSAT-9L-1E&plan_id=
LUX-G12-1,Luxembourg 🇱🇺,1.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=LUX-G12-1&sel_satname=LUX-G12-1&plan_id=
ARABSAT-10G-1E,Saudi Arabia 🇸🇦,1.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10G-1E&sel_satname=ARABSAT-10G-1E&plan_id=
STATSIONAR-22,Russian Federation 🇷🇺,1.0°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-22&sel_satname=STATSIONAR-22&plan_id=
MTG-EUM_0E,Germany 🇩🇪,0.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MTG-EUM_0E&sel_satname=MTG-EUM_0E&plan_id=
MSG,France 🇫🇷,0.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MSG&sel_satname=MSG&plan_id=
USCSID-A1,United States 🇺🇸,0.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USCSID-A1&sel_satname=USCSID-A1&plan_id=
OMANSAT-1.1E,Oman 🇴🇲,1.1°E,Non-Planned,Early-Stage,No,n/a,No,0.59°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=OMANSAT-1.1E&sel_satname=OMANSAT-1.1E&plan_id=
EG-SAT-FSS-0.4W,France 🇫🇷,0.4°W,Planned,Early-Stage,No,n/a,No,0.91°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=EG-SAT-FSS-0.4W&sel_satname=EG-SAT-FSS-0.4W&plan_id=plan
INMARSAT-7-1E5,Switzerland 🇨🇭,1.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-1E5&sel_satname=INMARSAT-7-1E5&plan_id=
PEKASAT-G2-1,Czech Republic 🇨🇿,1.5°E,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PEKASAT-G2-1&sel_satname=PEKASAT-G2-1&plan_id=
