Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
USGGR-4,United States 🇺🇸,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGGR-4&sel_satname=USGGR-4&plan_id=
EMARSAT-4F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-4F&sel_satname=EMARSAT-4F&plan_id=
MADAR-44E,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-44E&sel_satname=MADAR-44E&plan_id=
USCSID-A2,United States 🇺🇸,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USCSID-A2&sel_satname=USCSID-A2&plan_id=
MADAR-44E-2,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-44E-2&sel_satname=MADAR-44E-2&plan_id=
AZERSAT-44E,Azerbaijan 🇦🇿,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-44E&sel_satname=AZERSAT-44E&plan_id=
EMARSAT-1F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-1F&sel_satname=EMARSAT-1F&plan_id=
EMARSAT-1F/M,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-1F/M&sel_satname=EMARSAT-1F/M&plan_id=
EMARSAT-10F,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EMARSAT-10F&sel_satname=EMARSAT-10F&plan_id=
FUTURA-4,United Arab Emirates 🇦🇪,44.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FUTURA-4&sel_satname=FUTURA-4&plan_id=
IRANSAT-C-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Early-Stage,No,n/a,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-C-43.5E&sel_satname=IRANSAT-C-43.5E&plan_id=
IRANSAT-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=IRANSAT-43.5E&sel_satname=IRANSAT-43.5E&plan_id=
IRN-30B-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Planned,Early-Stage,No,n/a,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-30B-43.5E&sel_satname=IRN-30B-43.5E&plan_id=plan
H2SAT-43.5E,Germany 🇩🇪,43.5°E,Non-Planned,Early-Stage,No,n/a,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=H2SAT-43.5E&sel_satname=H2SAT-43.5E&plan_id=
IRANSAT-B-43.5E,Iran (Islamic Republic of) 🇮🇷,43.5°E,Non-Planned,Late-Stage,No,No,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-43.5E&sel_satname=IRANSAT-B-43.5E&plan_id=
ARABSAT-9F-44.5E,Saudi Arabia 🇸🇦,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9F-44.5E&sel_satname=ARABSAT-9F-44.5E&plan_id=
CHNNEWSAT-G2-44.5E,China 🇨🇳,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G2-44.5E&sel_satname=CHNNEWSAT-G2-44.5E&plan_id=
ARABSAT-10F-44.5E,Saudi Arabia 🇸🇦,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10F-44.5E&sel_satname=ARABSAT-10F-44.5E&plan_id=
CHNNEWSAT-G1-44.5E,China 🇨🇳,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G1-44.5E&sel_satname=CHNNEWSAT-G1-44.5E&plan_id=
IRANSAT-44.7E,Iran (Islamic Republic of) 🇮🇷,44.7°E,Non-Planned,Early-Stage,No,n/a,No,0.73°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-44.7E&sel_satname=IRANSAT-44.7E&plan_id=
SIGNSAT-43E,China 🇨🇳,43.2°E,Non-Planned,Early-Stage,No,n/a,No,0.77°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-43E&sel_satname=SIGNSAT-43E&plan_id=
INSAT-KA44.8E,India 🇮🇳,44.8°E,Non-Planned,Early-Stage,No,n/a,No,0.83°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA44.8E&sel_satname=INSAT-KA44.8E&plan_id=
XYU00000,Yugoslavia,43.04°E,Planned,Early-Stage,No,n/a,No,0.93°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=XYU00000&sel_satname=XYU00000&plan_id=plan
AMS-30B-C2-43E,Israel 🇮🇱,43.0°E,Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AMS-30B-C2-43E&sel_satname=AMS-30B-C2-43E&plan_id=plan
