Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
EUROPE*STAR-1,Germany 🇩🇪,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUROPE*STAR-1&sel_satname=EUROPE*STAR-1&plan_id=
BV-SAT-45E,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=BV-SAT-45E&sel_satname=BV-SAT-45E&plan_id=
AZERSAT-J (45E),Azerbaijan 🇦🇿,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AZERSAT-J+(45E)&sel_satname=AZERSAT-J+(45E)&plan_id=
HISPASAT-1-45E,Spain 🇪🇸,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-1-45E&sel_satname=HISPASAT-1-45E&plan_id=
VOLNA-3,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VOLNA-3&sel_satname=VOLNA-3&plan_id=
ITS-45E-N,China 🇨🇳,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITS-45E-N&sel_satname=ITS-45E-N&plan_id=
FMS5-45E,France 🇫🇷,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FMS5-45E&sel_satname=FMS5-45E&plan_id=
STATSIONAR-9,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-9&sel_satname=STATSIONAR-9&plan_id=
EUROPESTAR-45E,Germany 🇩🇪,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUROPESTAR-45E&sel_satname=EUROPESTAR-45E&plan_id=
STATSIONAR-D4,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-D4&sel_satname=STATSIONAR-D4&plan_id=
GALS-2,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GALS-2&sel_satname=GALS-2&plan_id=
TOR-3,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-3&sel_satname=TOR-3&plan_id=
RGS-S-45E,Russian Federation 🇷🇺,45.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=RGS-S-45E&sel_satname=RGS-S-45E&plan_id=
OHO-30B-45E,Sweden 🇸🇪,45.0°E,Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-45E&sel_satname=OHO-30B-45E&plan_id=plan
STATSIONAR-D4,Russian Federation 🇷🇺,45.0°E,Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-D4&sel_satname=STATSIONAR-D4&plan_id=plan
F-MILSATCOM3-45E,France 🇫🇷,45.0°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-MILSATCOM3-45E&sel_satname=F-MILSATCOM3-45E&plan_id=
STATSIONAR-9A,Russian Federation 🇷🇺,45.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-9A&sel_satname=STATSIONAR-9A&plan_id=
INSAT-KA44.8E,India 🇮🇳,44.8°E,Non-Planned,Early-Stage,No,n/a,No,0.19°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA44.8E&sel_satname=INSAT-KA44.8E&plan_id=
IRANSAT-44.7E,Iran (Islamic Republic of) 🇮🇷,44.7°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-44.7E&sel_satname=IRANSAT-44.7E&plan_id=
ARABSAT-10F-44.5E,Saudi Arabia 🇸🇦,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10F-44.5E&sel_satname=ARABSAT-10F-44.5E&plan_id=
CHNNEWSAT-G1-44.5E,China 🇨🇳,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G1-44.5E&sel_satname=CHNNEWSAT-G1-44.5E&plan_id=
CHNNEWSAT-G2-44.5E,China 🇨🇳,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G2-44.5E&sel_satname=CHNNEWSAT-G2-44.5E&plan_id=
ARABSAT-9F-44.5E,Saudi Arabia 🇸🇦,44.5°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9F-44.5E&sel_satname=ARABSAT-9F-44.5E&plan_id=
FMS5-45.5E,France 🇫🇷,45.5°E,Non-Planned,Late-Stage,No,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=FMS5-45.5E&sel_satname=FMS5-45.5E&plan_id=
