Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
KYPROS-SAT-6,Cyprus 🇨🇾,39.0°E,Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KYPROS-SAT-6&sel_satname=KYPROS-SAT-6&plan_id=plan
KYPROS-SAT-C,Cyprus 🇨🇾,39.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KYPROS-SAT-C&sel_satname=KYPROS-SAT-C&plan_id=
KYPROS-SAT-L4,Cyprus 🇨🇾,39.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KYPROS-SAT-L4&sel_satname=KYPROS-SAT-L4&plan_id=
HELLAS-SAT-C,Greece 🇬🇷,39.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HELLAS-SAT-C&sel_satname=HELLAS-SAT-C&plan_id=
INMARSAT-S4-R,United Kingdom 🇬🇧,39.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-S4-R&sel_satname=INMARSAT-S4-R&plan_id=
KYPROS-SAT-7,Cyprus 🇨🇾,39.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KYPROS-SAT-7&sel_satname=KYPROS-SAT-7&plan_id=
HELLAS-SAT,Greece 🇬🇷,39.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=HELLAS-SAT&sel_satname=HELLAS-SAT&plan_id=
HELLAS-SAT-2G,Greece 🇬🇷,39.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=HELLAS-SAT-2G&sel_satname=HELLAS-SAT-2G&plan_id=
KYPROS-SAT-5,Cyprus 🇨🇾,39.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=KYPROS-SAT-5&sel_satname=KYPROS-SAT-5&plan_id=
GAB00000,Gabon 🇬🇦,39.0°E,Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GAB00000&sel_satname=GAB00000&plan_id=plan
