Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
SE-KA-63E-QV,Norway 🇳🇴,63.0°E,Non-Planned,Early-Stage,No,n/a,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SE-KA-63E-QV&sel_satname=SE-KA-63E-QV&plan_id=
INSAT-KUP-FSS(63E),India 🇮🇳,63.0°E,Planned,Early-Stage,No,n/a,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS(63E)&sel_satname=INSAT-KUP-FSS(63E)&plan_id=plan
HRV00000,Croatia 🇭🇷,63.0°E,Planned,Early-Stage,No,n/a,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HRV00000&sel_satname=HRV00000&plan_id=plan
YAHSAT-FSS-63E,United Arab Emirates 🇦🇪,63.0°E,Planned,Early-Stage,No,n/a,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=YAHSAT-FSS-63E&sel_satname=YAHSAT-FSS-63E&plan_id=plan
INSAT-PKU63E,India 🇮🇳,63.0°E,Planned,Late-Stage,Yes,No,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-PKU63E&sel_satname=INSAT-PKU63E&plan_id=plan
YAHSAT-G6-63E,United Arab Emirates 🇦🇪,63.0°E,Non-Planned,Late-Stage,Yes,No,Total,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAHSAT-G6-63E&sel_satname=YAHSAT-G6-63E&plan_id=
YAHSAT-63E,United Arab Emirates 🇦🇪,63.0°E,Non-Planned,Late-Stage,Yes,No,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAHSAT-63E&sel_satname=YAHSAT-63E&plan_id=
GENESIS-9,Germany 🇩🇪,63.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GENESIS-9&sel_satname=GENESIS-9&plan_id=
SE-KA-63E,Norway 🇳🇴,63.0°E,Non-Planned,Late-Stage,Yes,No,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SE-KA-63E&sel_satname=SE-KA-63E&plan_id=
INSAT-KU12(63)E,India 🇮🇳,63.0°E,Non-Planned,Late-Stage,Yes,No,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KU12(63)E&sel_satname=INSAT-KU12(63)E&plan_id=
