Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
MEASAT-1B_1,Malaysia 🇲🇾,91.5°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-1B_1&sel_satname=MEASAT-1B_1&plan_id=
MEASAT-91.5E-30B-C,Malaysia 🇲🇾,91.5°E,Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MEASAT-91.5E-30B-C&sel_satname=MEASAT-91.5E-30B-C&plan_id=plan
MEASAT-91.5E,Malaysia 🇲🇾,91.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MEASAT-91.5E&sel_satname=MEASAT-91.5E&plan_id=
MEASAT-AK 91.5,Malaysia 🇲🇾,91.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MEASAT-AK+91.5&sel_satname=MEASAT-AK+91.5&plan_id=
MEASAT-1B,Malaysia 🇲🇾,91.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MEASAT-1B&sel_satname=MEASAT-1B&plan_id=
MEASAT-1C,Malaysia 🇲🇾,91.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MEASAT-1C&sel_satname=MEASAT-1C&plan_id=
MEASAT-1,Malaysia 🇲🇾,91.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MEASAT-1&sel_satname=MEASAT-1&plan_id=
MEASAT-91.5E-30B,Malaysia 🇲🇾,91.5°E,Planned,Late-Stage,Yes,No,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MEASAT-91.5E-30B&sel_satname=MEASAT-91.5E-30B&plan_id=plan
MEASAT-1A,Malaysia 🇲🇾,91.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MEASAT-1A&sel_satname=MEASAT-1A&plan_id=
MEASAT-IC 91.5,Malaysia 🇲🇾,91.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MEASAT-IC+91.5&sel_satname=MEASAT-IC+91.5&plan_id=
