Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
IRANSAT-68E,Iran (Islamic Republic of) 🇮🇷,68.0°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-68E&sel_satname=IRANSAT-68E&plan_id=
INSAT-KA68ER,India 🇮🇳,68.0°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA68ER&sel_satname=INSAT-KA68ER&plan_id=
DEF-R-SAT-5B,Australia 🇦🇺,68.0°E,Non-Planned,Late-Stage,Yes,No,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DEF-R-SAT-5B&sel_satname=DEF-R-SAT-5B&plan_id=
INSAT-KUP-FSS-Y22(68E),India 🇮🇳,68.0°E,Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS-Y22(68E)&sel_satname=INSAT-KUP-FSS-Y22(68E)&plan_id=plan
CHNNEWSAT-G1-68E,China 🇨🇳,68.0°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNNEWSAT-G1-68E&sel_satname=CHNNEWSAT-G1-68E&plan_id=
INSAT-EXC(68E),India 🇮🇳,68.0°E,Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-EXC(68E)&sel_satname=INSAT-EXC(68E)&plan_id=plan
INSAT-EHFL-68E,India 🇮🇳,68.0°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-EHFL-68E&sel_satname=INSAT-EHFL-68E&plan_id=
TOR-14M,Russian Federation 🇷🇺,69.0°E,Non-Planned,Late-Stage,Yes,No,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-14M&sel_satname=TOR-14M&plan_id=
GALS-14,Russian Federation 🇷🇺,69.0°E,Non-Planned,Late-Stage,Yes,No,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GALS-14&sel_satname=GALS-14&plan_id=
IK-67.8E-F,Russian Federation 🇷🇺,67.8°E,Planned,Early-Stage,No,n/a,No,0.70°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IK-67.8E-F&sel_satname=IK-67.8E-F&plan_id=plan
QATARSAT-G5-67.5E,Qatar 🇶🇦,67.5°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-67.5E&sel_satname=QATARSAT-G5-67.5E&plan_id=
AST-IKAU-67.5E,France 🇫🇷,67.5°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AST-IKAU-67.5E&sel_satname=AST-IKAU-67.5E&plan_id=
INMARSAT-7-67E5,Switzerland 🇨🇭,67.5°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-7-67E5&sel_satname=INMARSAT-7-67E5&plan_id=
ARABSAT-9M-67.5E,Saudi Arabia 🇸🇦,67.5°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9M-67.5E&sel_satname=ARABSAT-9M-67.5E&plan_id=
MADAR-67.5E,United Arab Emirates 🇦🇪,67.5°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-67.5E&sel_satname=MADAR-67.5E&plan_id=
MADAR-67.5E-2,United Arab Emirates 🇦🇪,67.5°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-67.5E-2&sel_satname=MADAR-67.5E-2&plan_id=
ARABSAT-10P-67.5E,Saudi Arabia 🇸🇦,67.5°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-10P-67.5E&sel_satname=ARABSAT-10P-67.5E&plan_id=
AST-IKAU-67.5E_1,France 🇫🇷,67.5°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AST-IKAU-67.5E_1&sel_satname=AST-IKAU-67.5E_1&plan_id=
QATARSAT-30B-67.5E,Qatar 🇶🇦,67.5°E,Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-67.5E&sel_satname=QATARSAT-30B-67.5E&plan_id=plan
QATARSAT-30B-67.5E-G2,Qatar 🇶🇦,67.5°E,Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-67.5E-G2&sel_satname=QATARSAT-30B-67.5E-G2&plan_id=plan
TZA00000,Tanzania 🇹🇿,67.5°E,Planned,Early-Stage,No,n/a,No,1.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TZA00000&sel_satname=TZA00000&plan_id=plan
