Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
SDN00001,Sudan 🇸🇩,23.55°E,Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SDN00001&sel_satname=SDN00001&plan_id=plan
SDN00002,Sudan 🇸🇩,23.55°E,Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SDN00002&sel_satname=SDN00002&plan_id=plan
PESSE-23.5E-KA,Netherlands 🇳🇱,23.5°E,Non-Planned,Early-Stage,No,n/a,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PESSE-23.5E-KA&sel_satname=PESSE-23.5E-KA&plan_id=
LUX-G12-7,Luxembourg 🇱🇺,23.5°E,Non-Planned,Early-Stage,No,n/a,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=LUX-G12-7&sel_satname=LUX-G12-7&plan_id=
USGOVSAT-21A,United States 🇺🇸,23.5°E,Non-Planned,Early-Stage,No,n/a,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-21A&sel_satname=USGOVSAT-21A&plan_id=
LUX-G7-7,Luxembourg 🇱🇺,23.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=LUX-G7-7&sel_satname=LUX-G7-7&plan_id=
LUX-G3-24.2E,Luxembourg 🇱🇺,23.5°E,Non-Planned,Late-Stage,Yes,Partial,Partial,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=LUX-G3-24.2E&sel_satname=LUX-G3-24.2E&plan_id=
DFS II-1,Germany 🇩🇪,23.5°E,Non-Planned,Late-Stage,Yes,No,No,0.07°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFS+II-1&sel_satname=DFS+II-1&plan_id=
DFS-1,Germany 🇩🇪,23.5°E,Non-Planned,Late-Stage,Yes,No,No,0.07°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFS-1&sel_satname=DFS-1&plan_id=
LUX-30B-G5-23.5E,Luxembourg 🇱🇺,23.5°E,Planned,Early-Stage,No,n/a,No,0.07°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=LUX-30B-G5-23.5E&sel_satname=LUX-30B-G5-23.5E&plan_id=plan
