Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
RGS-S-12E,Russian Federation 🇷🇺,12.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=RGS-S-12E&sel_satname=RGS-S-12E&plan_id=
BV-SAT-12E,Russian Federation 🇷🇺,12.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=BV-SAT-12E&sel_satname=BV-SAT-12E&plan_id=
STATSIONAR-27,Russian Federation 🇷🇺,12.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=STATSIONAR-27&sel_satname=STATSIONAR-27&plan_id=
TOR-18M,Russian Federation 🇷🇺,12.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TOR-18M&sel_satname=TOR-18M&plan_id=
GALS-17,Russian Federation 🇷🇺,12.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GALS-17&sel_satname=GALS-17&plan_id=
VOLNA-27,Russian Federation 🇷🇺,12.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=VOLNA-27&sel_satname=VOLNA-27&plan_id=
GALS-M-2,Russian Federation 🇷🇺,12.0°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GALS-M-2&sel_satname=GALS-M-2&plan_id=
PROGNOZ-2,Russian Federation 🇷🇺,12.0°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PROGNOZ-2&sel_satname=PROGNOZ-2&plan_id=
NMB00000,Namibia 🇳🇦,12.2°E,Planned,Early-Stage,No,n/a,No,0.19°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NMB00000&sel_satname=NMB00000&plan_id=plan
SICRAL-3H,Italy 🇮🇹,11.8°E,Non-Planned,Late-Stage,Yes,No,No,0.21°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SICRAL-3H&sel_satname=SICRAL-3H&plan_id=
