Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
DRTS-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Late-Stage,Yes,No,Partial,0.05°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DRTS-90.75E&sel_satname=DRTS-90.75E&plan_id=
N-SAT-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Late-Stage,Yes,Partial,Partial,0.05°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-SAT-90.75E&sel_satname=N-SAT-90.75E&plan_id=
N-SAT-Y17-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Late-Stage,Yes,Partial,No,0.05°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=N-SAT-Y17-90.75E&sel_satname=N-SAT-Y17-90.75E&plan_id=
IOMSAT-90.75E,United Kingdom 🇬🇧,90.75°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IOMSAT-90.75E&sel_satname=IOMSAT-90.75E&plan_id=
DRS-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Late-Stage,Yes,Full,No,0.05°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DRS-90.75E&sel_satname=DRS-90.75E&plan_id=
N-SAT-Y22-90.75E,Japan 🇯🇵,90.75°E,Non-Planned,Early-Stage,No,n/a,No,0.05°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-90.75E&sel_satname=N-SAT-Y22-90.75E&plan_id=
MOZ00000,Mozambique 🇲🇿,90.6°E,Planned,Early-Stage,No,n/a,No,0.20°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MOZ00000&sel_satname=MOZ00000&plan_id=plan
QZSS-GS-ISR1,Japan 🇯🇵,90.5°E,Non-Planned,Late-Stage,No,No,No,0.30°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=QZSS-GS-ISR1&sel_satname=QZSS-GS-ISR1&plan_id=
INSAT-EXC(90.5E),India 🇮🇳,90.5°E,Planned,Early-Stage,No,n/a,No,0.30°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-EXC(90.5E)&sel_satname=INSAT-EXC(90.5E)&plan_id=plan
QZSS-GS-A1,Japan 🇯🇵,90.5°E,Non-Planned,Late-Stage,No,Partial,No,0.30°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=QZSS-GS-A1&sel_satname=QZSS-GS-A1&plan_id=
