Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
ASIASAT-105.5P,China 🇨🇳,105.5°E,Non-Planned,Early-Stage,No,n/a,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-105.5P&sel_satname=ASIASAT-105.5P&plan_id=
ASIASAT-CK1,China 🇨🇳,105.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-CK1&sel_satname=ASIASAT-CK1&plan_id=
ASIASAT-CKX,China 🇨🇳,105.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-CKX&sel_satname=ASIASAT-CKX&plan_id=
ASIASAT-CK,China 🇨🇳,105.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-CK&sel_satname=ASIASAT-CK&plan_id=
ASIASAT-CKS,China 🇨🇳,105.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-CKS&sel_satname=ASIASAT-CKS&plan_id=
ASIASAT-CKZ,China 🇨🇳,105.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-CKZ&sel_satname=ASIASAT-CKZ&plan_id=
ASIASAT-CKW,China 🇨🇳,105.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-CKW&sel_satname=ASIASAT-CKW&plan_id=
ASIASAT-105.5Q,China 🇨🇳,105.5°E,Non-Planned,Early-Stage,No,n/a,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-105.5Q&sel_satname=ASIASAT-105.5Q&plan_id=
QXSI-105.5E-EX-L,China 🇨🇳,105.5°E,Non-Planned,Early-Stage,No,n/a,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-105.5E-EX-L&sel_satname=QXSI-105.5E-EX-L&plan_id=
ASIASAT-1,China 🇨🇳,105.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-1&sel_satname=ASIASAT-1&plan_id=
GC-4-105.6E,China 🇨🇳,105.6°E,Non-Planned,Late-Stage,Yes,Full,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GC-4-105.6E&sel_satname=GC-4-105.6E&plan_id=
