Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
NSS-BSS 95E TTC,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-BSS+95E+TTC&sel_satname=NSS-BSS+95E+TTC&plan_id=
NSS-G8-95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G8-95E&sel_satname=NSS-G8-95E&plan_id=
NSS-G4-26,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-G4-26&sel_satname=NSS-G4-26&plan_id=
ADF 95E IOR,Australia 🇦🇺,95.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ADF+95E+IOR&sel_satname=ADF+95E+IOR&plan_id=
HMG-SAT-01A,United Kingdom 🇬🇧,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=HMG-SAT-01A&sel_satname=HMG-SAT-01A&plan_id=
NSS-G9-95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G9-95E&sel_satname=NSS-G9-95E&plan_id=
CSDRN,Russian Federation 🇷🇺,95.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CSDRN&sel_satname=CSDRN&plan_id=
CSDRN-M,Russian Federation 🇷🇺,95.0°E,Non-Planned,Late-Stage,Yes,No,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CSDRN-M&sel_satname=CSDRN-M&plan_id=
NUSANTARA-B3-A,Indonesia 🇮🇩,95.5°E,Non-Planned,Early-Stage,No,n/a,No,0.47°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-B3-A&sel_satname=NUSANTARA-B3-A&plan_id=
COM00000,Comoros 🇰🇲,94.5°E,Planned,Early-Stage,No,n/a,No,0.53°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=COM00000&sel_satname=COM00000&plan_id=plan
DEF-R-SAT-6B,Australia 🇦🇺,95.6°E,Non-Planned,Late-Stage,Yes,No,No,0.57°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DEF-R-SAT-6B&sel_satname=DEF-R-SAT-6B&plan_id=
DFH-5-01A,China 🇨🇳,94.2°E,Non-Planned,Late-Stage,Yes,No,No,0.83°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=DFH-5-01A&sel_satname=DFH-5-01A&plan_id=
CHINASAT-G-95.9E,China 🇨🇳,95.9°E,Non-Planned,Early-Stage,No,n/a,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-G-95.9E&sel_satname=CHINASAT-G-95.9E&plan_id=
AZE00000,Azerbaijan 🇦🇿,95.9°E,Planned,Early-Stage,No,n/a,No,0.87°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=AZE00000&sel_satname=AZE00000&plan_id=plan
SIGNSAT-96E,China 🇨🇳,96.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-96E&sel_satname=SIGNSAT-96E&plan_id=
F-SAT-N8-96E,France 🇫🇷,96.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-96E&sel_satname=F-SAT-N8-96E&plan_id=
USGAE-13B,United States 🇺🇸,96.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGAE-13B&sel_satname=USGAE-13B&plan_id=
MADAR-96E,United Arab Emirates 🇦🇪,96.0°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-96E&sel_satname=MADAR-96E&plan_id=
