Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
CHL00000,Chile 🇨🇱,74.9°W,Planned,Early-Stage,No,n/a,No,0.03°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHL00000&sel_satname=CHL00000&plan_id=plan
GOES-EAST-2,United States 🇺🇸,75.0°W,Non-Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GOES-EAST-2&sel_satname=GOES-EAST-2&plan_id=
QATARSAT-G5-75W,Qatar 🇶🇦,75.0°W,Non-Planned,Early-Stage,No,n/a,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-75W&sel_satname=QATARSAT-G5-75W&plan_id=
SISCOMIS-4A,Brazil 🇧🇷,75.0°W,Non-Planned,Late-Stage,Yes,Full,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SISCOMIS-4A&sel_satname=SISCOMIS-4A&plan_id=
B-SAT-1S-1,Brazil 🇧🇷,75.0°W,Non-Planned,Late-Stage,Yes,Full,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=B-SAT-1S-1&sel_satname=B-SAT-1S-1&plan_id=
GOES-EAST-4,United States 🇺🇸,75.0°W,Non-Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GOES-EAST-4&sel_satname=GOES-EAST-4&plan_id=
B-SAT-1S,Brazil 🇧🇷,75.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=B-SAT-1S&sel_satname=B-SAT-1S&plan_id=
SISCOMIS-4,Brazil 🇧🇷,75.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SISCOMIS-4&sel_satname=SISCOMIS-4&plan_id=
B-SAT-S,Brazil 🇧🇷,75.0°W,Non-Planned,Late-Stage,Yes,Partial,No,0.13°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=B-SAT-S&sel_satname=B-SAT-S&plan_id=
GOES-EAST-1,United States 🇺🇸,75.0°W,Non-Planned,Late-Stage,Yes,No,No,0.13°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GOES-EAST-1&sel_satname=GOES-EAST-1&plan_id=
