Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
NSS-35-1,Netherlands 🇳🇱,40.5°W,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=NSS-35-1&sel_satname=NSS-35-1&plan_id=
INTELSAT IBS 319.5E,Netherlands 🇳🇱,40.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT+IBS+319.5E&sel_satname=INTELSAT+IBS+319.5E&plan_id=
NSS-18,Netherlands 🇳🇱,40.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-18&sel_satname=NSS-18&plan_id=
NSS-35,Netherlands 🇳🇱,40.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-35&sel_satname=NSS-35&plan_id=
INTELSAT K 319.5E,Netherlands 🇳🇱,40.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT+K+319.5E&sel_satname=INTELSAT+K+319.5E&plan_id=
INTELSAT7 319.5E,Netherlands 🇳🇱,40.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT7+319.5E&sel_satname=INTELSAT7+319.5E&plan_id=
LUX-G6-51,Luxembourg 🇱🇺,40.5°W,Non-Planned,Late-Stage,Yes,Full,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=LUX-G6-51&sel_satname=LUX-G6-51&plan_id=
INTELSAT5A 319.5E,Netherlands 🇳🇱,40.5°W,Non-Planned,Late-Stage,Yes,Partial,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTELSAT5A+319.5E&sel_satname=INTELSAT5A+319.5E&plan_id=
B-SAT-1X,Brazil 🇧🇷,40.5°W,Non-Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=B-SAT-1X&sel_satname=B-SAT-1X&plan_id=
NSS-G8-2,Netherlands 🇳🇱,40.5°W,Non-Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G8-2&sel_satname=NSS-G8-2&plan_id=
