Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
SE-KA-56.5E,Norway 🇳🇴,56.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SE-KA-56.5E&sel_satname=SE-KA-56.5E&plan_id=
IK-56.5E,Russian Federation 🇷🇺,56.5°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IK-56.5E&sel_satname=IK-56.5E&plan_id=
PAKSAT-MM1-56.5E,Pakistan 🇵🇰,56.5°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PAKSAT-MM1-56.5E&sel_satname=PAKSAT-MM1-56.5E&plan_id=
SE-KA-56.5E-QV,Norway 🇳🇴,56.5°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SE-KA-56.5E-QV&sel_satname=SE-KA-56.5E-QV&plan_id=
PAK00000,Pakistan 🇵🇰,56.5°E,Planned,Early-Stage,No,n/a,No,0.00°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=PAK00000&sel_satname=PAK00000&plan_id=plan
BALKANSAT AP30B,Bulgaria 🇧🇬,56.02°E,Planned,Late-Stage,No,No,No,0.48°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=BALKANSAT+AP30B&sel_satname=BALKANSAT+AP30B&plan_id=plan
NSS-8,Netherlands 🇳🇱,57.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-8&sel_satname=NSS-8&plan_id=
HISPASAT-65A,Spain 🇪🇸,57.0°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-65A&sel_satname=HISPASAT-65A&plan_id=
USGOVSAT-9A,United States 🇺🇸,57.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USGOVSAT-9A&sel_satname=USGOVSAT-9A&plan_id=
NSS-G2-17,Netherlands 🇳🇱,57.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.50°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=NSS-G2-17&sel_satname=NSS-G2-17&plan_id=
