Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
ASIASAT-AKZ,China 🇨🇳,122.2°E,Non-Planned,Late-Stage,Yes,Partial,No,0.00°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-AKZ&sel_satname=ASIASAT-AKZ&plan_id=
ASIASAT-A,China 🇨🇳,122.0°E,Non-Planned,Late-Stage,Yes,No,No,0.20°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-A&sel_satname=ASIASAT-A&plan_id=
ASIASAT-30B-122,China 🇨🇳,122.0°E,Planned,Late-Stage,Yes,No,No,0.20°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-30B-122&sel_satname=ASIASAT-30B-122&plan_id=plan
ASIASAT-AKX,China 🇨🇳,122.0°E,Non-Planned,Late-Stage,Yes,No,No,0.20°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-AKX&sel_satname=ASIASAT-AKX&plan_id=
ASIASAT-AKS,China 🇨🇳,122.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.20°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-AKS&sel_satname=ASIASAT-AKS&plan_id=
ASIASAT-AK,China 🇨🇳,122.0°E,Non-Planned,Late-Stage,Yes,No,No,0.20°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-AK&sel_satname=ASIASAT-AK&plan_id=
ASIASAT-122T,China 🇨🇳,122.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.20°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-122T&sel_satname=ASIASAT-122T&plan_id=
ASIASAT-AAA,China 🇨🇳,122.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.20°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-AAA&sel_satname=ASIASAT-AAA&plan_id=
ASIASAT-AK1,China 🇨🇳,122.0°E,Non-Planned,Late-Stage,Yes,No,No,0.20°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ASIASAT-AK1&sel_satname=ASIASAT-AK1&plan_id=
QXSI-122E-EX-L,China 🇨🇳,122.0°E,Non-Planned,Early-Stage,No,n/a,No,0.20°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-122E-EX-L&sel_satname=QXSI-122E-EX-L&plan_id=
ASIASAT-121.9Q,China 🇨🇳,121.9°E,Non-Planned,Early-Stage,No,n/a,No,0.30°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-121.9Q&sel_satname=ASIASAT-121.9Q&plan_id=
DSAT-E121.5,Germany 🇩🇪,121.5°E,Non-Planned,Early-Stage,No,n/a,No,0.70°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=DSAT-E121.5&sel_satname=DSAT-E121.5&plan_id=
CLN00000,Sri Lanka 🇱🇰,121.5°E,Planned,Early-Stage,No,n/a,No,0.70°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CLN00000&sel_satname=CLN00000&plan_id=plan
GARUDA-2,Indonesia 🇮🇩,123.0°E,Non-Planned,Late-Stage,Yes,No,Partial,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=GARUDA-2&sel_satname=GARUDA-2&plan_id=
NUSANTARA-A1-A,Indonesia 🇮🇩,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-A1-A&sel_satname=NUSANTARA-A1-A&plan_id=
QZSS-GS-A3,Japan 🇯🇵,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QZSS-GS-A3&sel_satname=QZSS-GS-A3&plan_id=
QZSS-GS-ISR3,Japan 🇯🇵,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=QZSS-GS-ISR3&sel_satname=QZSS-GS-ISR3&plan_id=
SMMSAT-11,Sweden 🇸🇪,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-11&sel_satname=SMMSAT-11&plan_id=
KOMINFO-2,Indonesia 🇮🇩,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KOMINFO-2&sel_satname=KOMINFO-2&plan_id=
MADAR-123E-2,United Arab Emirates 🇦🇪,123.0°E,Non-Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-123E-2&sel_satname=MADAR-123E-2&plan_id=
SMMSAT-FSS-1,Sweden 🇸🇪,123.0°E,Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SMMSAT-FSS-1&sel_satname=SMMSAT-FSS-1&plan_id=plan
