Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
ROU00000,Romania 🇷🇴,30.45°E,Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ROU00000&sel_satname=ROU00000&plan_id=plan
MN-GEO-30.45,China 🇨🇳,30.45°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MN-GEO-30.45&sel_satname=MN-GEO-30.45&plan_id=
ROU-MILSATCOM1-30.45E,Romania 🇷🇴,30.45°E,Non-Planned,Early-Stage,No,n/a,No,0.02°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ROU-MILSATCOM1-30.45E&sel_satname=ROU-MILSATCOM1-30.45E&plan_id=
ARABSAT-KA-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ARABSAT-KA-30.5E&sel_satname=ARABSAT-KA-30.5E&plan_id=
ARABSAT-AXB30.5E,Saudi Arabia 🇸🇦,30.5°E,Planned,Late-Stage,Yes,No,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ARABSAT-AXB30.5E&sel_satname=ARABSAT-AXB30.5E&plan_id=plan
ARABSAT-9A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9A-30.5E&sel_satname=ARABSAT-9A-30.5E&plan_id=
ARABSAT-11A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-11A-30.5E&sel_satname=ARABSAT-11A-30.5E&plan_id=
ARABSAT 2-A,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ARABSAT+2-A&sel_satname=ARABSAT+2-A&plan_id=
ARABSAT 5A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,Partial,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ARABSAT+5A-30.5E&sel_satname=ARABSAT+5A-30.5E&plan_id=
ARABSAT 8A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.03°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ARABSAT+8A-30.5E&sel_satname=ARABSAT+8A-30.5E&plan_id=
