Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
USTRO-5,United States 🇺🇸,10.0°W,Non-Planned,Late-Stage,Yes,No,No,0.04°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USTRO-5&sel_satname=USTRO-5&plan_id=
P92-3A,United States 🇺🇸,10.0°W,Non-Planned,Late-Stage,Yes,No,No,0.04°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P92-3A&sel_satname=P92-3A&plan_id=
USMB-4A,United States 🇺🇸,10.0°W,Non-Planned,Late-Stage,Yes,No,No,0.04°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-4A&sel_satname=USMB-4A&plan_id=
USMB-4,United States 🇺🇸,10.0°W,Non-Planned,Late-Stage,Yes,No,No,0.04°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-4&sel_satname=USMB-4&plan_id=
P-197-5,United States 🇺🇸,10.0°W,Non-Planned,Late-Stage,Yes,No,No,0.04°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P-197-5&sel_satname=P-197-5&plan_id=
P92-3,United States 🇺🇸,10.0°W,Non-Planned,Late-Stage,Yes,No,No,0.04°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P92-3&sel_satname=P92-3&plan_id=
USCSID-E1,United States 🇺🇸,10.0°W,Non-Planned,Late-Stage,Yes,No,No,0.04°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=USCSID-E1&sel_satname=USCSID-E1&plan_id=
USLL-ATL,United States 🇺🇸,10.0°W,Non-Planned,Late-Stage,Yes,No,No,0.04°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USLL-ATL&sel_satname=USLL-ATL&plan_id=
TCD00000,Chad 🇹🇩,9.9°W,Planned,Early-Stage,No,n/a,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=TCD00000&sel_satname=TCD00000&plan_id=plan
HS_10W,Tonga 🇹🇴,10.15°W,Non-Planned,Early-Stage,No,n/a,No,0.19°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HS_10W&sel_satname=HS_10W&plan_id=
