Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
LUX-G7-9-E2,Luxembourg 🇱🇺,31.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=LUX-G7-9-E2&sel_satname=LUX-G7-9-E2&plan_id=
UGA00000,Uganda 🇺🇬,31.5°E,Planned,Early-Stage,No,n/a,No,0.01°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=UGA00000&sel_satname=UGA00000&plan_id=plan
LUX-30B-G5-31.5E,Luxembourg 🇱🇺,31.5°E,Planned,Early-Stage,No,n/a,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=LUX-30B-G5-31.5E&sel_satname=LUX-30B-G5-31.5E&plan_id=plan
LUX-G6-9,Luxembourg 🇱🇺,31.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.01°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=LUX-G6-9&sel_satname=LUX-G6-9&plan_id=
EDRS-31.2E,France 🇫🇷,31.2°E,Non-Planned,Early-Stage,No,n/a,No,0.31°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EDRS-31.2E&sel_satname=EDRS-31.2E&plan_id=
IRANSAT-32E,Iran (Islamic Republic of) 🇮🇷,32.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-32E&sel_satname=IRANSAT-32E&plan_id=
USAEGIS-32E,United States 🇺🇸,32.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USAEGIS-32E&sel_satname=USAEGIS-32E&plan_id=
TURKSAT-31E-D,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-31E-D&sel_satname=TURKSAT-31E-D&plan_id=
UKDSAT-B1,United Kingdom 🇬🇧,31.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKDSAT-B1&sel_satname=UKDSAT-B1&plan_id=
TURKSAT-31E-J,Türkiye 🇹🇷,31.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=TURKSAT-31E-J&sel_satname=TURKSAT-31E-J&plan_id=
TURKSAT-K1,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-K1&sel_satname=TURKSAT-K1&plan_id=
TURKSAT-1B,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-1B&sel_satname=TURKSAT-1B&plan_id=
TURKSAT-2B,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-2B&sel_satname=TURKSAT-2B&plan_id=
TURKSAT-31E-F,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-31E-F&sel_satname=TURKSAT-31E-F&plan_id=
UKMMSAT-B1-TTC-C,United Kingdom 🇬🇧,31.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKMMSAT-B1-TTC-C&sel_satname=UKMMSAT-B1-TTC-C&plan_id=
TURKSAT-31E-B,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-31E-B&sel_satname=TURKSAT-31E-B&plan_id=
TURKSAT-31E-C,Türkiye 🇹🇷,31.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=TURKSAT-31E-C&sel_satname=TURKSAT-31E-C&plan_id=
UKMMSAT-B1,United Kingdom 🇬🇧,31.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=UKMMSAT-B1&sel_satname=UKMMSAT-B1&plan_id=
SMMSAT-4R_1,Sweden 🇸🇪,31.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-4R_1&sel_satname=SMMSAT-4R_1&plan_id=
SMMSAT-4R,Sweden 🇸🇪,31.0°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-4R&sel_satname=SMMSAT-4R&plan_id=
