Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
INMARSAT-4 143.5E,United Kingdom 🇬🇧,143.5°E,Non-Planned,Late-Stage,Yes,No,No,0.46°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-4+143.5E&sel_satname=INMARSAT-4+143.5E&plan_id=
INMARSAT-4A 143.5E,United Kingdom 🇬🇧,143.5°E,Non-Planned,Late-Stage,Yes,No,No,0.46°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INMARSAT-4A+143.5E&sel_satname=INMARSAT-4A+143.5E&plan_id=
INMARSAT-8-143E5,United Kingdom 🇬🇧,143.5°E,Non-Planned,Early-Stage,No,n/a,No,0.46°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INMARSAT-8-143E5&sel_satname=INMARSAT-8-143E5&plan_id=
INMARSAT-ISL-143E5,United Kingdom 🇬🇧,143.5°E,Non-Planned,Early-Stage,No,n/a,No,0.46°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=INMARSAT-ISL-143E5&sel_satname=INMARSAT-ISL-143E5&plan_id=
COMPASS-B-144.5E,China 🇨🇳,144.5°E,Non-Planned,Late-Stage,Yes,No,No,0.54°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=COMPASS-B-144.5E&sel_satname=COMPASS-B-144.5E&plan_id=
COMPASS-30B-144.5E,China 🇨🇳,144.5°E,Planned,Late-Stage,Yes,No,No,0.54°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=COMPASS-30B-144.5E&sel_satname=COMPASS-30B-144.5E&plan_id=plan
CHINASAT-35C,China 🇨🇳,144.5°E,Non-Planned,Late-Stage,Yes,No,No,0.54°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CHINASAT-35C&sel_satname=CHINASAT-35C&plan_id=
COMPASS-A-144.5E,China 🇨🇳,144.5°E,Non-Planned,Late-Stage,Yes,No,No,0.54°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-A-144.5E&sel_satname=COMPASS-A-144.5E&plan_id=
CANGYU-1,China 🇨🇳,144.6°E,Non-Planned,Early-Stage,No,n/a,No,0.64°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CANGYU-1&sel_satname=CANGYU-1&plan_id=
ETS9-A,Japan 🇯🇵,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.96°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETS9-A&sel_satname=ETS9-A&plan_id=
F-SAT-30B-143E,France 🇫🇷,143.0°E,Planned,Early-Stage,No,n/a,No,0.96°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-143E&sel_satname=F-SAT-30B-143E&plan_id=plan
F-SAT-N8-143E,France 🇫🇷,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.96°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-143E&sel_satname=F-SAT-N8-143E&plan_id=
ETS9-A2,Japan 🇯🇵,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.96°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ETS9-A2&sel_satname=ETS9-A2&plan_id=
F-SAT-N6-143E,France 🇫🇷,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.96°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-143E&sel_satname=F-SAT-N6-143E&plan_id=
N-SAT-Y20-143E,Japan 🇯🇵,143.0°E,Non-Planned,Early-Stage,No,n/a,No,0.96°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y20-143E&sel_satname=N-SAT-Y20-143E&plan_id=
