Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
WSDRN-M,Russian Federation 🇷🇺,16.0°W,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=WSDRN-M&sel_satname=WSDRN-M&plan_id=
ZSSRD-2,Russian Federation 🇷🇺,16.0°W,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ZSSRD-2&sel_satname=ZSSRD-2&plan_id=
INTERSPUTNIK-16W-F,Russian Federation 🇷🇺,16.0°W,Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTERSPUTNIK-16W-F&sel_satname=INTERSPUTNIK-16W-F&plan_id=plan
IK-16W-F,Russian Federation 🇷🇺,16.0°W,Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IK-16W-F&sel_satname=IK-16W-F&plan_id=plan
WSDRN-M,Russian Federation 🇷🇺,16.0°W,Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=WSDRN-M&sel_satname=WSDRN-M&plan_id=plan
ZSSRD-2,Russian Federation 🇷🇺,16.0°W,Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ZSSRD-2&sel_satname=ZSSRD-2&plan_id=plan
WSDRN,Russian Federation 🇷🇺,16.0°W,Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=WSDRN&sel_satname=WSDRN&plan_id=plan
INTERSPUTNIK-16W-4,Russian Federation 🇷🇺,16.0°W,Non-Planned,Late-Stage,Yes,No,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INTERSPUTNIK-16W-4&sel_satname=INTERSPUTNIK-16W-4&plan_id=
NIGCOMSAT-2B,Nigeria 🇳🇬,16.0°W,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NIGCOMSAT-2B&sel_satname=NIGCOMSAT-2B&plan_id=
SIRIUS-16W-1,Sweden 🇸🇪,16.0°W,Non-Planned,Early-Stage,No,n/a,No,0.99°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIRIUS-16W-1&sel_satname=SIRIUS-16W-1&plan_id=
