Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
EUTELSAT 3-10E,France 🇫🇷,10.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+3-10E&sel_satname=EUTELSAT+3-10E&plan_id=
EUTELSAT 2-10E,France 🇫🇷,10.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUTELSAT+2-10E&sel_satname=EUTELSAT+2-10E&plan_id=
SATCOM-4/10E,Belgium 🇧🇪,10.0°E,Non-Planned,Late-Stage,Yes,No,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SATCOM-4/10E&sel_satname=SATCOM-4/10E&plan_id=
F-SAT-C-E-10E,France 🇫🇷,10.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-C-E-10E&sel_satname=F-SAT-C-E-10E&plan_id=
F-SAT-KU2-E-10E,France 🇫🇷,10.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-KU2-E-10E&sel_satname=F-SAT-KU2-E-10E&plan_id=
3GSAT-G17R,France 🇫🇷,10.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=3GSAT-G17R&sel_satname=3GSAT-G17R&plan_id=
F-SAT-S-E-10E,France 🇫🇷,10.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-S-E-10E&sel_satname=F-SAT-S-E-10E&plan_id=
F-SAT-N-E-10E,France 🇫🇷,10.0°E,Non-Planned,Late-Stage,Yes,Full,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N-E-10E&sel_satname=F-SAT-N-E-10E&plan_id=
ECHOSTAR-EML1,United Kingdom 🇬🇧,10.0°E,Non-Planned,Early-Stage,No,n/a,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ECHOSTAR-EML1&sel_satname=ECHOSTAR-EML1&plan_id=
F-SAT-30B-10E,France 🇫🇷,10.0°E,Planned,Early-Stage,No,n/a,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-10E&sel_satname=F-SAT-30B-10E&plan_id=plan
F-SAT-N7-10E,France 🇫🇷,10.0°E,Non-Planned,Early-Stage,No,n/a,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-10E&sel_satname=F-SAT-N7-10E&plan_id=
F-SAT-N3-10E,France 🇫🇷,10.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-10E&sel_satname=F-SAT-N3-10E&plan_id=
F-SAT-30B-1-10E,France 🇫🇷,10.0°E,Planned,Early-Stage,No,n/a,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-1-10E&sel_satname=F-SAT-30B-1-10E&plan_id=plan
F-SAT-N10-10E,France 🇫🇷,10.0°E,Non-Planned,Early-Stage,No,n/a,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N10-10E&sel_satname=F-SAT-N10-10E&plan_id=
EUTELSAT EXB-10E,France 🇫🇷,10.0°E,Planned,Late-Stage,Yes,No,No,0.06°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-10E&sel_satname=EUTELSAT+EXB-10E&plan_id=plan
ITASAT-1B,Italy 🇮🇹,10.0°E,Non-Planned,Early-Stage,No,n/a,No,0.06°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITASAT-1B&sel_satname=ITASAT-1B&plan_id=
CTDRS-2-10.6E,China 🇨🇳,10.6°E,Non-Planned,Late-Stage,Yes,No,No,0.54°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=CTDRS-2-10.6E&sel_satname=CTDRS-2-10.6E&plan_id=
MADAR-9.5E-2,United Arab Emirates 🇦🇪,9.5°E,Non-Planned,Early-Stage,No,n/a,No,0.56°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-9.5E-2&sel_satname=MADAR-9.5E-2&plan_id=
MADAR-9.5E,United Arab Emirates 🇦🇪,9.5°E,Non-Planned,Early-Stage,No,n/a,No,0.56°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-9.5E&sel_satname=MADAR-9.5E&plan_id=
MTG-D1_9.5E,Germany 🇩🇪,9.5°E,Non-Planned,Late-Stage,Yes,No,No,0.56°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=MTG-D1_9.5E&sel_satname=MTG-D1_9.5E&plan_id=
SUI00000,Switzerland 🇨🇭,9.45°E,Planned,Early-Stage,No,n/a,No,0.61°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SUI00000&sel_satname=SUI00000&plan_id=plan
BFA00000,Burkina Faso 🇧🇫,10.79°E,Planned,Early-Stage,No,n/a,No,0.73°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BFA00000&sel_satname=BFA00000&plan_id=plan
F-SAT-N7-9.3E,France 🇫🇷,9.3°E,Non-Planned,Early-Stage,No,n/a,No,0.76°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-9.3E&sel_satname=F-SAT-N7-9.3E&plan_id=
HISPASAT-48A,Spain 🇪🇸,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.94°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-48A&sel_satname=HISPASAT-48A&plan_id=
ARABSAT-9G-11E,Saudi Arabia 🇸🇦,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.94°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9G-11E&sel_satname=ARABSAT-9G-11E&plan_id=
USGOVSAT-15A,United States 🇺🇸,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.94°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USGOVSAT-15A&sel_satname=USGOVSAT-15A&plan_id=
PESSE-11E-KA,Netherlands 🇳🇱,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.94°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PESSE-11E-KA&sel_satname=PESSE-11E-KA&plan_id=
FUTURA-1,United Arab Emirates 🇦🇪,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.94°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FUTURA-1&sel_satname=FUTURA-1&plan_id=
PESSE-11E-VB,Netherlands 🇳🇱,11.0°E,Non-Planned,Early-Stage,No,n/a,No,0.94°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PESSE-11E-VB&sel_satname=PESSE-11E-VB&plan_id=
ARABSAT 8G-11E,Saudi Arabia 🇸🇦,11.0°E,Non-Planned,Late-Stage,Yes,No,No,0.94°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=ARABSAT+8G-11E&sel_satname=ARABSAT+8G-11E&plan_id=
