Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Eligible,Link
MADAR-47.5E-3,United Arab Emirates 🇦🇪,47.5°E,Non-Planned,Early-Stage,No,n/a,No,0.10°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-47.5E-3&sel_satname=MADAR-47.5E-3&plan_id=
EUROPESTAR-47.5E,Germany 🇩🇪,47.5°E,Non-Planned,Late-Stage,Yes,No,Partial,0.10°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUROPESTAR-47.5E&sel_satname=EUROPESTAR-47.5E&plan_id=
EUROPE*STAR-3,Germany 🇩🇪,47.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.10°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=EUROPE*STAR-3&sel_satname=EUROPE*STAR-3&plan_id=
EUROPESTAR-FSS-47.5E,Germany 🇩🇪,47.5°E,Planned,Early-Stage,No,n/a,No,0.10°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=EUROPESTAR-FSS-47.5E&sel_satname=EUROPESTAR-FSS-47.5E&plan_id=plan
MADAR-47.5E-4,United Arab Emirates 🇦🇪,47.5°E,Non-Planned,Early-Stage,No,n/a,No,0.10°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-47.5E-4&sel_satname=MADAR-47.5E-4&plan_id=
EUROPESTAR-47.5E-A,Germany 🇩🇪,47.5°E,Non-Planned,Early-Stage,No,n/a,No,0.10°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EUROPESTAR-47.5E-A&sel_satname=EUROPESTAR-47.5E-A&plan_id=
YAHSAT-KA-47.5E,United Arab Emirates 🇦🇪,47.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.10°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=YAHSAT-KA-47.5E&sel_satname=YAHSAT-KA-47.5E&plan_id=
MADAR-47.5E,United Arab Emirates 🇦🇪,47.5°E,Non-Planned,Late-Stage,Yes,Full,No,0.10°,Yes 🟢,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=MADAR-47.5E&sel_satname=MADAR-47.5E&plan_id=
F-SAT-N5-48E,France 🇫🇷,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N5-48E&sel_satname=F-SAT-N5-48E&plan_id=
INSAT-EK48R,India 🇮🇳,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EK48R&sel_satname=INSAT-EK48R&plan_id=
INSAT-L-MSS(48E),India 🇮🇳,48.0°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-L-MSS(48E)&sel_satname=INSAT-L-MSS(48E)&plan_id=
INSAT-EK48,India 🇮🇳,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EK48&sel_satname=INSAT-EK48&plan_id=
INSAT-2T (48),India 🇮🇳,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2T+(48)&sel_satname=INSAT-2T+(48)&plan_id=
INSAT-2M (48),India 🇮🇳,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2M+(48)&sel_satname=INSAT-2M+(48)&plan_id=
EUTELSAT EXB-48E,France 🇫🇷,48.0°E,Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+EXB-48E&sel_satname=EUTELSAT+EXB-48E&plan_id=plan
INSAT-EHFL-48E,India 🇮🇳,48.0°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-EHFL-48E&sel_satname=INSAT-EHFL-48E&plan_id=
INSAT-KU17(48E),India 🇮🇳,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KU17(48E)&sel_satname=INSAT-KU17(48E)&plan_id=
F-SAT-N-E-48E,France 🇫🇷,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N-E-48E&sel_satname=F-SAT-N-E-48E&plan_id=
INSAT-KA48ER,India 🇮🇳,48.0°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA48ER&sel_satname=INSAT-KA48ER&plan_id=
F-SAT-N7-48E,France 🇫🇷,48.0°E,Non-Planned,Early-Stage,No,n/a,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-48E&sel_satname=F-SAT-N7-48E&plan_id=
INSAT-KA48E,India 🇮🇳,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-KA48E&sel_satname=INSAT-KA48E&plan_id=
INSAT-KUP-FSS(48E),India 🇮🇳,48.0°E,Planned,Early-Stage,No,n/a,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-KUP-FSS(48E)&sel_satname=INSAT-KUP-FSS(48E)&plan_id=plan
F-SAT-E-30B-48.2E,France 🇫🇷,48.0°E,Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-E-30B-48.2E&sel_satname=F-SAT-E-30B-48.2E&plan_id=plan
INSAT-EXC(48E),India 🇮🇳,48.0°E,Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-EXC(48E)&sel_satname=INSAT-EXC(48E)&plan_id=plan
F-SAT-P-30B-48E-F,France 🇫🇷,48.0°E,Planned,Early-Stage,No,n/a,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-48E-F&sel_satname=F-SAT-P-30B-48E-F&plan_id=plan
INSAT-2(48),India 🇮🇳,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=INSAT-2(48)&sel_satname=INSAT-2(48)&plan_id=
F-SAT-N3-48E,France 🇫🇷,48.0°E,Non-Planned,Late-Stage,Yes,No,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=F-SAT-N3-48E&sel_satname=F-SAT-N3-48E&plan_id=
F-SAT-30B-48E,France 🇫🇷,48.0°E,Planned,Early-Stage,No,n/a,No,0.40°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-48E&sel_satname=F-SAT-30B-48E&plan_id=plan
ASIASAT-48.2Q,China 🇨🇳,48.2°E,Non-Planned,Early-Stage,No,n/a,No,0.60°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ASIASAT-48.2Q&sel_satname=ASIASAT-48.2Q&plan_id=
SYRACUSE-31H,France 🇫🇷,47.0°E,Non-Planned,Late-Stage,Yes,No,No,0.60°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SYRACUSE-31H&sel_satname=SYRACUSE-31H&plan_id=
SYRACUSE-4H,France 🇫🇷,47.0°E,Non-Planned,Late-Stage,Yes,No,No,0.60°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SYRACUSE-4H&sel_satname=SYRACUSE-4H&plan_id=
FMS5-47E,France 🇫🇷,47.0°E,Non-Planned,Early-Stage,No,n/a,No,0.60°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS5-47E&sel_satname=FMS5-47E&plan_id=
SYRACUSE-3H,France 🇫🇷,47.0°E,Non-Planned,Late-Stage,Yes,No,No,0.60°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=U&sat_name=SYRACUSE-3H&sel_satname=SYRACUSE-3H&plan_id=
FIN00000,Finland 🇫🇮,46.8°E,Planned,Early-Stage,No,n/a,No,0.80°,No 🔴,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=FIN00000&sel_satname=FIN00000&plan_id=plan
