Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
INSAT-KA77.1E,India 🇮🇳,77.1°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA77.1E&sel_satname=INSAT-KA77.1E&plan_id=
INSAT-KA77.1ER,India 🇮🇳,77.1°E,Non-Planned,Early-Stage,No,n/a,No,0.18°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA77.1ER&sel_satname=INSAT-KA77.1ER&plan_id=
IRANSAT-77.5E,Iran (Islamic Republic of) 🇮🇷,77.5°E,Non-Planned,Early-Stage,No,n/a,No,0.22°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-77.5E&sel_satname=IRANSAT-77.5E&plan_id=
CSSRD-2,Russian Federation 🇷🇺,77.0°E,Planned,Late-Stage,Yes,No,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CSSRD-2&sel_satname=CSSRD-2&plan_id=plan
QATARSAT-30B-77E,Qatar 🇶🇦,77.0°E,Planned,Early-Stage,No,n/a,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=QATARSAT-30B-77E&sel_satname=QATARSAT-30B-77E&plan_id=plan
OHO-30B-77E,Sweden 🇸🇪,77.0°E,Planned,Early-Stage,No,n/a,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=OHO-30B-77E&sel_satname=OHO-30B-77E&plan_id=plan
CTDRS-1-77E,China 🇨🇳,77.0°E,Non-Planned,Late-Stage,Yes,No,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CTDRS-1-77E&sel_satname=CTDRS-1-77E&plan_id=
CSSRD-2,Russian Federation 🇷🇺,77.0°E,Non-Planned,Late-Stage,Yes,No,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CSSRD-2&sel_satname=CSSRD-2&plan_id=
MADAR-77E,United Arab Emirates 🇦🇪,77.0°E,Non-Planned,Early-Stage,No,n/a,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-77E&sel_satname=MADAR-77E&plan_id=
QATARSAT-G5-77E,Qatar 🇶🇦,77.0°E,Non-Planned,Early-Stage,No,n/a,No,0.28°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QATARSAT-G5-77E&sel_satname=QATARSAT-G5-77E&plan_id=
