Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
SIGNSAT-25E,China 🇨🇳,24.5°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-25E&sel_satname=SIGNSAT-25E&plan_id=
ITASAT-1D,Italy 🇮🇹,24.8°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ITASAT-1D&sel_satname=ITASAT-1D&plan_id=
ITALY_24.8E,Italy 🇮🇹,24.8°E,Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ITALY_24.8E&sel_satname=ITALY_24.8E&plan_id=plan
LUX-24.2E,Luxembourg 🇱🇺,24.2°E,Non-Planned,Late-Stage,Yes,No,No,0.31°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LUX-24.2E&sel_satname=LUX-24.2E&plan_id=
IRANSAT-B-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Non-Planned,Early-Stage,No,n/a,No,0.32°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-24.19E&sel_satname=IRANSAT-B-24.19E&plan_id=
IRN00000,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Early-Stage,No,n/a,No,0.32°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN00000&sel_satname=IRN00000&plan_id=plan
IRN-30B-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Early-Stage,No,n/a,No,0.32°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-30B-24.19E&sel_satname=IRN-30B-24.19E&plan_id=plan
IRN-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Early-Stage,No,n/a,No,0.32°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-24.19E&sel_satname=IRN-24.19E&plan_id=plan
INMARSAT-4A 25E,United Kingdom 🇬🇧,25.0°E,Non-Planned,Early-Stage,No,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INMARSAT-4A+25E&sel_satname=INMARSAT-4A+25E&plan_id=
INMARSAT-3 IOR WEST,United Kingdom 🇬🇧,25.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INMARSAT-3+IOR+WEST&sel_satname=INMARSAT-3+IOR+WEST&plan_id=
INMARSAT-4 25E,United Kingdom 🇬🇧,25.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INMARSAT-4+25E&sel_satname=INMARSAT-4+25E&plan_id=
INMARSAT-XL1,United Kingdom 🇬🇧,25.0°E,Non-Planned,Early-Stage,No,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INMARSAT-XL1&sel_satname=INMARSAT-XL1&plan_id=
INMARSAT-ISL-25E,United Kingdom 🇬🇧,25.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=A&sat_name=INMARSAT-ISL-25E&sel_satname=INMARSAT-ISL-25E&plan_id=
ESAT 1,United Kingdom 🇬🇧,25.0°E,Non-Planned,Late-Stage,Yes,Partial,Total,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ESAT+1&sel_satname=ESAT+1&plan_id=
FMS5-25E,France 🇫🇷,25.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS5-25E&sel_satname=FMS5-25E&plan_id=
ALPHASAT TDP5,Italy 🇮🇹,25.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ALPHASAT+TDP5&sel_satname=ALPHASAT+TDP5&plan_id=
SKYNET-25E-KQ,United Kingdom 🇬🇧,25.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SKYNET-25E-KQ&sel_satname=SKYNET-25E-KQ&plan_id=
TOR-7M,Russian Federation 🇷🇺,24.0°E,Non-Planned,Late-Stage,Yes,No,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-7M&sel_satname=TOR-7M&plan_id=
USGOVSAT-16R,United States 🇺🇸,24.0°E,Non-Planned,Early-Stage,No,Partial,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGOVSAT-16R&sel_satname=USGOVSAT-16R&plan_id=
QXSI-25.3E-EX-L,China 🇨🇳,25.3°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=QXSI-25.3E-EX-L&sel_satname=QXSI-25.3E-EX-L&plan_id=
SDN00001,Sudan 🇸🇩,23.55°E,Planned,Early-Stage,No,n/a,No,0.96°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SDN00001&sel_satname=SDN00001&plan_id=plan
SDN00002,Sudan 🇸🇩,23.55°E,Planned,Early-Stage,No,n/a,No,0.96°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SDN00002&sel_satname=SDN00002&plan_id=plan
F-SAT-30B-25.5E,France 🇫🇷,25.5°E,Planned,Early-Stage,No,n/a,No,0.99°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-25.5E&sel_satname=F-SAT-30B-25.5E&plan_id=plan
