Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
CHINASAT-92.2E,China 🇨🇳,92.2°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-92.2E&sel_satname=CHINASAT-92.2E&plan_id=
APSTAR-92E,China 🇨🇳,92.2°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=APSTAR-92E&sel_satname=APSTAR-92E&plan_id=
CHNBSAT-30B-92.2E,China 🇨🇳,92.2°E,Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHNBSAT-30B-92.2E&sel_satname=CHNBSAT-30B-92.2E&plan_id=plan
CHINASAT-G-92.2E,China 🇨🇳,92.2°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-G-92.2E&sel_satname=CHINASAT-G-92.2E&plan_id=
CHNBSAT-K1-92.2E,China 🇨🇳,92.2°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNBSAT-K1-92.2E&sel_satname=CHNBSAT-K1-92.2E&plan_id=
CHNBSAT-92.2E,China 🇨🇳,92.2°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHNBSAT-92.2E&sel_satname=CHNBSAT-92.2E&plan_id=
SINOSAT-92.2E,China 🇨🇳,92.2°E,Non-Planned,Late-Stage,Yes,No,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SINOSAT-92.2E&sel_satname=SINOSAT-92.2E&plan_id=
MAU00000,Mauritius 🇲🇺,92.2°E,Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=MAU00000&sel_satname=MAU00000&plan_id=plan
P92-8,United States 🇺🇸,92.0°E,Non-Planned,Early-Stage,No,Partial,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P92-8&sel_satname=P92-8&plan_id=
USLL-PAC3,United States 🇺🇸,92.0°E,Non-Planned,Early-Stage,No,n/a,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USLL-PAC3&sel_satname=USLL-PAC3&plan_id=
USCSID-A5,United States 🇺🇸,92.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USCSID-A5&sel_satname=USCSID-A5&plan_id=
P92-8A,United States 🇺🇸,92.0°E,Non-Planned,Early-Stage,No,n/a,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P92-8A&sel_satname=P92-8A&plan_id=
P-197-7,United States 🇺🇸,92.0°E,Non-Planned,Early-Stage,No,Partial,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=P-197-7&sel_satname=P-197-7&plan_id=
USMB-12A,United States 🇺🇸,92.0°E,Non-Planned,Early-Stage,No,n/a,No,0.21°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USMB-12A&sel_satname=USMB-12A&plan_id=
