Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
METEOSAT IODC_57.5E,Germany 🇩🇪,57.5°E,Non-Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=METEOSAT+IODC_57.5E&sel_satname=METEOSAT+IODC_57.5E&plan_id=
GIB00000,United Kingdom 🇬🇧,57.5°E,Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=GIB00000&sel_satname=GIB00000&plan_id=plan
CYPSBA00,United Kingdom 🇬🇧,57.5°E,Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CYPSBA00&sel_satname=CYPSBA00&plan_id=plan
HKG00000,China 🇨🇳,57.5°E,Planned,Early-Stage,No,n/a,No,0.01°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=HKG00000&sel_satname=HKG00000&plan_id=plan
NSS-G2-17,Netherlands 🇳🇱,57.0°E,Non-Planned,Early-Stage,No,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-G2-17&sel_satname=NSS-G2-17&plan_id=
MADAR-57E-3,United Arab Emirates 🇦🇪,57.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-57E-3&sel_satname=MADAR-57E-3&plan_id=
INTELSAT8 57E,Netherlands 🇳🇱,57.0°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT8+57E&sel_satname=INTELSAT8+57E&plan_id=
NSS-8,Netherlands 🇳🇱,57.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-8&sel_satname=NSS-8&plan_id=
NSS-36,Netherlands 🇳🇱,57.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-36&sel_satname=NSS-36&plan_id=
INTELSAT7 57E,Netherlands 🇳🇱,57.0°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT7+57E&sel_satname=INTELSAT7+57E&plan_id=
INTELSAT5A INDOC2,Netherlands 🇳🇱,57.0°E,Non-Planned,Late-Stage,Yes,No,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT5A+INDOC2&sel_satname=INTELSAT5A+INDOC2&plan_id=
HISPASAT-65A,Spain 🇪🇸,57.0°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HISPASAT-65A&sel_satname=HISPASAT-65A&plan_id=
USGOVSAT-9A,United States 🇺🇸,57.0°E,Non-Planned,Early-Stage,No,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGOVSAT-9A&sel_satname=USGOVSAT-9A&plan_id=
USGCSS PH3B INDOC-2,United States 🇺🇸,57.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGCSS+PH3B+INDOC-2&sel_satname=USGCSS+PH3B+INDOC-2&plan_id=
USGCSS PH3 INDOC-2,United States 🇺🇸,57.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGCSS+PH3+INDOC-2&sel_satname=USGCSS+PH3+INDOC-2&plan_id=
