Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
KPS-G1,Korea (Rep. of) 🇰🇷,124.5°E,Non-Planned,Early-Stage,No,n/a,No,0.23°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KPS-G1&sel_satname=KPS-G1&plan_id=
SJC-1,Japan 🇯🇵,124.0°E,Non-Planned,Late-Stage,Yes,No,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SJC-1&sel_satname=SJC-1&plan_id=
JMCS-6-124E,Japan 🇯🇵,124.0°E,Non-Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=JMCS-6-124E&sel_satname=JMCS-6-124E&plan_id=
N-SAT-Y15-124E,Japan 🇯🇵,124.0°E,Non-Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-SAT-Y15-124E&sel_satname=N-SAT-Y15-124E&plan_id=
N-SAT-124E,Japan 🇯🇵,124.0°E,Non-Planned,Late-Stage,Yes,No,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=N-SAT-124E&sel_satname=N-SAT-124E&plan_id=
JCSAT-FO-124E,Japan 🇯🇵,124.0°E,Non-Planned,Late-Stage,Yes,No,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=JCSAT-FO-124E&sel_satname=JCSAT-FO-124E&plan_id=
N-SAT-Y22-124E,Japan 🇯🇵,124.0°E,Non-Planned,Early-Stage,No,n/a,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=N-SAT-Y22-124E&sel_satname=N-SAT-Y22-124E&plan_id=
JCSAT-3B,Japan 🇯🇵,124.0°E,Non-Planned,Late-Stage,Yes,No,No,0.27°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=JCSAT-3B&sel_satname=JCSAT-3B&plan_id=
DFH-3-OA,China 🇨🇳,125.0°E,Non-Planned,Late-Stage,Yes,No,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-3-OA&sel_satname=DFH-3-OA&plan_id=
DFH-4-OA,China 🇨🇳,125.0°E,Non-Planned,Late-Stage,Yes,No,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-4-OA&sel_satname=DFH-4-OA&plan_id=
CHINASAT-FSS3,China 🇨🇳,125.0°E,Planned,Late-Stage,Yes,No,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-FSS3&sel_satname=CHINASAT-FSS3&plan_id=plan
CHINASAT-MSB5,China 🇨🇳,125.0°E,Non-Planned,Late-Stage,Yes,No,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-MSB5&sel_satname=CHINASAT-MSB5&plan_id=
CHINASAT-49,China 🇨🇳,125.0°E,Non-Planned,Late-Stage,Yes,No,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-49&sel_satname=CHINASAT-49&plan_id=
CHINASAT-ROUTE8,China 🇨🇳,125.0°E,Non-Planned,Late-Stage,Yes,No,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-ROUTE8&sel_satname=CHINASAT-ROUTE8&plan_id=
IRIS-11B,United States 🇺🇸,125.0°E,Non-Planned,Early-Stage,No,n/a,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRIS-11B&sel_satname=IRIS-11B&plan_id=
CHINASAT-G-125E,China 🇨🇳,125.0°E,Non-Planned,Early-Stage,No,n/a,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-G-125E&sel_satname=CHINASAT-G-125E&plan_id=
CHINASAT-D-125E,China 🇨🇳,125.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-D-125E&sel_satname=CHINASAT-D-125E&plan_id=
STW-1,China 🇨🇳,125.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STW-1&sel_satname=STW-1&plan_id=
CHINASAT-30B1-125E,China 🇨🇳,125.0°E,Planned,Early-Stage,No,n/a,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHINASAT-30B1-125E&sel_satname=CHINASAT-30B1-125E&plan_id=plan
CHINASAT-E-125E,China 🇨🇳,125.0°E,Non-Planned,Early-Stage,No,n/a,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-E-125E&sel_satname=CHINASAT-E-125E&plan_id=
CHINASAT-DL6,China 🇨🇳,125.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.73°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-DL6&sel_satname=CHINASAT-DL6&plan_id=
F-SAT-30B-123.5E,France 🇫🇷,123.5°E,Planned,Early-Stage,No,n/a,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-123.5E&sel_satname=F-SAT-30B-123.5E&plan_id=plan
F-SAT-P-30B-123.5E-F,France 🇫🇷,123.5°E,Planned,Early-Stage,No,n/a,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-123.5E-F&sel_satname=F-SAT-P-30B-123.5E-F&plan_id=plan
FY-2C,China 🇨🇳,123.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FY-2C&sel_satname=FY-2C&plan_id=
F-SAT-N6-123.5E,France 🇫🇷,123.5°E,Non-Planned,Early-Stage,No,n/a,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-123.5E&sel_satname=F-SAT-N6-123.5E&plan_id=
F-SAT-N8-123.5E,France 🇫🇷,123.5°E,Non-Planned,Early-Stage,No,n/a,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-123.5E&sel_satname=F-SAT-N8-123.5E&plan_id=
FYGEOSAT-123.5E,China 🇨🇳,123.5°E,Non-Planned,Early-Stage,No,n/a,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FYGEOSAT-123.5E&sel_satname=FYGEOSAT-123.5E&plan_id=
FY-2CS,China 🇨🇳,123.5°E,Non-Planned,Late-Stage,Yes,No,Total,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FY-2CS&sel_satname=FY-2CS&plan_id=
FYGEOSAT-A-123.5E,China 🇨🇳,123.5°E,Non-Planned,Early-Stage,No,n/a,No,0.77°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FYGEOSAT-A-123.5E&sel_satname=FYGEOSAT-A-123.5E&plan_id=
NPL00000,Nepal (Republic of) 🇳🇵,123.3°E,Planned,Early-Stage,No,n/a,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NPL00000&sel_satname=NPL00000&plan_id=plan
SAGARMATHASAT-3,Nepal (Republic of) 🇳🇵,123.3°E,Planned,Early-Stage,No,n/a,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SAGARMATHASAT-3&sel_satname=SAGARMATHASAT-3&plan_id=plan
SAGARMATHASAT-2,Nepal (Republic of) 🇳🇵,123.3°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SAGARMATHASAT-2&sel_satname=SAGARMATHASAT-2&plan_id=
SAGARMATHASAT-1,Nepal (Republic of) 🇳🇵,123.3°E,Planned,Early-Stage,No,n/a,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SAGARMATHASAT-1&sel_satname=SAGARMATHASAT-1&plan_id=plan
