Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
THAISAT-126E,Thailand 🇹🇭,126.0°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=THAISAT-126E&sel_satname=THAISAT-126E&plan_id=
CHINASAT-F-126E,China 🇨🇳,126.0°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-F-126E&sel_satname=CHINASAT-F-126E&plan_id=
CHINASAT-G-126E,China 🇨🇳,126.0°E,Non-Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-G-126E&sel_satname=CHINASAT-G-126E&plan_id=
CHINASAT-C20,China 🇨🇳,126.0°E,Non-Planned,Late-Stage,Yes,No,Partial,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-C20&sel_satname=CHINASAT-C20&plan_id=
CHINASAT-30B1-126E,China 🇨🇳,126.0°E,Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHINASAT-30B1-126E&sel_satname=CHINASAT-30B1-126E&plan_id=plan
CHINASAT-30B-126E,China 🇨🇳,126.0°E,Planned,Early-Stage,No,n/a,No,0.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-30B-126E&sel_satname=CHINASAT-30B-126E&plan_id=plan
USWASP-6,United States 🇺🇸,125.85°E,Non-Planned,Early-Stage,No,n/a,No,0.15°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USWASP-6&sel_satname=USWASP-6&plan_id=
NUSANTARA-PS2-A,Indonesia 🇮🇩,126.5°E,Non-Planned,Early-Stage,No,n/a,No,0.50°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NUSANTARA-PS2-A&sel_satname=NUSANTARA-PS2-A&plan_id=
AST-IKAU-126.9E,France 🇫🇷,126.9°E,Non-Planned,Early-Stage,No,n/a,No,0.90°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=AST-IKAU-126.9E&sel_satname=AST-IKAU-126.9E&plan_id=
MADAR-127E-2,United Arab Emirates 🇦🇪,127.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-127E-2&sel_satname=MADAR-127E-2&plan_id=
S-SAT-3-127E,Japan 🇯🇵,127.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=S-SAT-3-127E&sel_satname=S-SAT-3-127E&plan_id=
QZSS-GS-A4,Japan 🇯🇵,127.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=QZSS-GS-A4&sel_satname=QZSS-GS-A4&plan_id=
F-SAT-N6-127E,France 🇫🇷,127.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N6-127E&sel_satname=F-SAT-N6-127E&plan_id=
QZSS-GS4,Japan 🇯🇵,127.0°E,Non-Planned,Late-Stage,Yes,No,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=QZSS-GS4&sel_satname=QZSS-GS4&plan_id=
F-SAT-30B-127E,France 🇫🇷,127.0°E,Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-127E&sel_satname=F-SAT-30B-127E&plan_id=plan
QZSS-GS-ISR4,Japan 🇯🇵,127.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=QZSS-GS-ISR4&sel_satname=QZSS-GS-ISR4&plan_id=
MADAR-127E,United Arab Emirates 🇦🇪,127.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MADAR-127E&sel_satname=MADAR-127E&plan_id=
DEF-R-SAT-8C,Australia 🇦🇺,127.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=DEF-R-SAT-8C&sel_satname=DEF-R-SAT-8C&plan_id=
F-SAT-P-30B-127E-F,France 🇫🇷,127.0°E,Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-P-30B-127E-F&sel_satname=F-SAT-P-30B-127E-F&plan_id=plan
F-SAT-N8-127E,France 🇫🇷,127.0°E,Non-Planned,Early-Stage,No,n/a,No,1.00°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N8-127E&sel_satname=F-SAT-N8-127E&plan_id=
