Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
USOBO-9B,United States 🇺🇸,94.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-9B&sel_satname=USOBO-9B&plan_id=
USOBO-9C,United States 🇺🇸,94.0°E,Non-Planned,Early-Stage,No,n/a,No,0.08°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-9C&sel_satname=USOBO-9C&plan_id=
DFH-5-01A,China 🇨🇳,94.2°E,Non-Planned,Early-Stage,No,n/a,No,0.12°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-5-01A&sel_satname=DFH-5-01A&plan_id=
COM00000,Comoros 🇰🇲,94.5°E,Planned,Early-Stage,No,n/a,No,0.42°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=COM00000&sel_satname=COM00000&plan_id=plan
INSAT-2E93.5,India 🇮🇳,93.5°E,Non-Planned,Late-Stage,Yes,No,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2E93.5&sel_satname=INSAT-2E93.5&plan_id=
INSAT-KA93.5ER,India 🇮🇳,93.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA93.5ER&sel_satname=INSAT-KA93.5ER&plan_id=
INSAT-EXC(93.5E),India 🇮🇳,93.5°E,Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INSAT-EXC(93.5E)&sel_satname=INSAT-EXC(93.5E)&plan_id=plan
INSAT-2B,India 🇮🇳,93.5°E,Planned,Late-Stage,Yes,No,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2B&sel_satname=INSAT-2B&plan_id=plan
INSAT-KA93.5E,India 🇮🇳,93.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA93.5E&sel_satname=INSAT-KA93.5E&plan_id=
INSAT-EK93.5R,India 🇮🇳,93.5°E,Non-Planned,Late-Stage,Yes,No,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-EK93.5R&sel_satname=INSAT-EK93.5R&plan_id=
INSAT-KUP-FSS(93.5E),India 🇮🇳,93.5°E,Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-KUP-FSS(93.5E)&sel_satname=INSAT-KUP-FSS(93.5E)&plan_id=plan
INSAT-KU17(93.5E),India 🇮🇳,93.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KU17(93.5E)&sel_satname=INSAT-KU17(93.5E)&plan_id=
INSAT-TTC(93.5)E,India 🇮🇳,93.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-TTC(93.5)E&sel_satname=INSAT-TTC(93.5)E&plan_id=
INSAT-2M (93.5),India 🇮🇳,93.5°E,Non-Planned,Late-Stage,Yes,No,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2M+(93.5)&sel_satname=INSAT-2M+(93.5)&plan_id=
INSAT-2T (93.5),India 🇮🇳,93.5°E,Non-Planned,Late-Stage,Yes,No,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2T+(93.5)&sel_satname=INSAT-2T+(93.5)&plan_id=
INSAT-EK93.5,India 🇮🇳,93.5°E,Non-Planned,Late-Stage,Yes,No,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-EK93.5&sel_satname=INSAT-EK93.5&plan_id=
INSAT-2K (93.5),India 🇮🇳,93.5°E,Non-Planned,Late-Stage,Yes,No,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2K+(93.5)&sel_satname=INSAT-2K+(93.5)&plan_id=
INSAT-NAV(93.5),India 🇮🇳,93.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-NAV(93.5)&sel_satname=INSAT-NAV(93.5)&plan_id=
IND-SATS-93.5E,India 🇮🇳,93.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=IND-SATS-93.5E&sel_satname=IND-SATS-93.5E&plan_id=
INSAT-METD(93.5E),India 🇮🇳,93.5°E,Non-Planned,Early-Stage,No,n/a,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-METD(93.5E)&sel_satname=INSAT-METD(93.5E)&plan_id=
INSAT-2(93.5),India 🇮🇳,93.5°E,Non-Planned,Late-Stage,Yes,No,No,0.58°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INSAT-2(93.5)&sel_satname=INSAT-2(93.5)&plan_id=
NSS-G4-26_1,Netherlands 🇳🇱,95.0°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G4-26_1&sel_satname=NSS-G4-26_1&plan_id=
CSDRN,Russian Federation 🇷🇺,95.0°E,Planned,Late-Stage,Yes,No,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CSDRN&sel_satname=CSDRN&plan_id=plan
CSDRN-M,Russian Federation 🇷🇺,95.0°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CSDRN-M&sel_satname=CSDRN-M&plan_id=plan
NSS-FSS-G3 95E,Netherlands 🇳🇱,95.0°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NSS-FSS-G3+95E&sel_satname=NSS-FSS-G3+95E&plan_id=plan
NSS-FSS-G2 95E,Netherlands 🇳🇱,95.0°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-FSS-G2+95E&sel_satname=NSS-FSS-G2+95E&plan_id=plan
INTELSAT7 95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT7+95E&sel_satname=INTELSAT7+95E&plan_id=
INTELSAT5A 95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT5A+95E&sel_satname=INTELSAT5A+95E&plan_id=
INTELSAT KA 95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT+KA+95E&sel_satname=INTELSAT+KA+95E&plan_id=
INTELSAT8 95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INTELSAT8+95E&sel_satname=INTELSAT8+95E&plan_id=
NSS-KA41,Netherlands 🇳🇱,95.0°E,Non-Planned,Early-Stage,Yes,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-KA41&sel_satname=NSS-KA41&plan_id=
HMG-SAT-01A,United Kingdom 🇬🇧,95.0°E,Non-Planned,Early-Stage,No,Partial,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=HMG-SAT-01A&sel_satname=HMG-SAT-01A&plan_id=
NSS-G9-95E,Netherlands 🇳🇱,95.0°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=NSS-G9-95E&sel_satname=NSS-G9-95E&plan_id=
DDSP-4,Australia 🇦🇺,95.0°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DDSP-4&sel_satname=DDSP-4&plan_id=
NSS-BSS 95E TTC,Netherlands 🇳🇱,95.0°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NSS-BSS+95E+TTC&sel_satname=NSS-BSS+95E+TTC&plan_id=
