Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
UK-KA-21E-VB,United Kingdom 🇬🇧,21.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UK-KA-21E-VB&sel_satname=UK-KA-21E-VB&plan_id=
UK-KA-21E,United Kingdom 🇬🇧,21.0°E,Non-Planned,Early-Stage,No,n/a,No,0.11°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=UK-KA-21E&sel_satname=UK-KA-21E&plan_id=
USOBO-5C,United States 🇺🇸,20.6°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USOBO-5C&sel_satname=USOBO-5C&plan_id=
USOBO-5A,United States 🇺🇸,20.6°E,Non-Planned,Early-Stage,No,Partial,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USOBO-5A&sel_satname=USOBO-5A&plan_id=
BOT00000,Botswana 🇧🇼,21.2°E,Planned,Early-Stage,No,n/a,No,0.31°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=BOT00000&sel_satname=BOT00000&plan_id=plan
PESSE-20.5E-KA,Netherlands 🇳🇱,20.5°E,Non-Planned,Early-Stage,No,n/a,No,0.39°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PESSE-20.5E-KA&sel_satname=PESSE-20.5E-KA&plan_id=
PESSE-20.5E-VB,Netherlands 🇳🇱,20.5°E,Non-Planned,Early-Stage,No,n/a,No,0.39°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=PESSE-20.5E-VB&sel_satname=PESSE-20.5E-VB&plan_id=
CY-AQUARIUS,Cyprus 🇨🇾,21.35°E,Non-Planned,Early-Stage,No,n/a,No,0.46°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CY-AQUARIUS&sel_satname=CY-AQUARIUS&plan_id=
CTDRS-2-20.4E,China 🇨🇳,20.4°E,Non-Planned,Early-Stage,No,n/a,No,0.49°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CTDRS-2-20.4E&sel_satname=CTDRS-2-20.4E&plan_id=
F-SAT-N3-21.5E,France 🇫🇷,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N3-21.5E&sel_satname=F-SAT-N3-21.5E&plan_id=
FMS6-21.5E,France 🇫🇷,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=FMS6-21.5E&sel_satname=FMS6-21.5E&plan_id=
EUTELSAT 1-5,France 🇫🇷,21.5°E,Non-Planned,Late-Stage,Yes,No,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+1-5&sel_satname=EUTELSAT+1-5&plan_id=
EP-SAT-21.5E,France 🇫🇷,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=EP-SAT-21.5E&sel_satname=EP-SAT-21.5E&plan_id=
F-SAT-E-30B-21.5E,France 🇫🇷,21.5°E,Planned,Late-Stage,Yes,No,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-E-30B-21.5E&sel_satname=F-SAT-E-30B-21.5E&plan_id=plan
F-SAT-30B-21.5E,France 🇫🇷,21.5°E,Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-21.5E&sel_satname=F-SAT-30B-21.5E&plan_id=plan
F-SAT-30B-1-21.5E,France 🇫🇷,21.5°E,Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=F-SAT-30B-1-21.5E&sel_satname=F-SAT-30B-1-21.5E&plan_id=plan
F-SAT-N7-21.5E,France 🇫🇷,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=F-SAT-N7-21.5E&sel_satname=F-SAT-N7-21.5E&plan_id=
EUTELSAT 2-21.5E,France 🇫🇷,21.5°E,Non-Planned,Late-Stage,Yes,No,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=EUTELSAT+2-21.5E&sel_satname=EUTELSAT+2-21.5E&plan_id=
SMMSAT-3R,Sweden 🇸🇪,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SMMSAT-3R&sel_satname=SMMSAT-3R&plan_id=
F-SAT-N-E-21.5E,France 🇫🇷,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=F-SAT-N-E-21.5E&sel_satname=F-SAT-N-E-21.5E&plan_id=
LUX-G7-6,Luxembourg 🇱🇺,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LUX-G7-6&sel_satname=LUX-G7-6&plan_id=
LUX-G6-6,Luxembourg 🇱🇺,21.5°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LUX-G6-6&sel_satname=LUX-G6-6&plan_id=
