Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
KTSAT-114.5E,Korea (Rep. of) 🇰🇷,114.5°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KTSAT-114.5E&sel_satname=KTSAT-114.5E&plan_id=
MEASAT-ROUTE-1C,Malaysia 🇲🇾,114.5°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-ROUTE-1C&sel_satname=MEASAT-ROUTE-1C&plan_id=
MEASAT-ROUTE-1C_1,Malaysia 🇲🇾,114.5°E,Non-Planned,Early-Stage,No,n/a,No,0.29°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MEASAT-ROUTE-1C_1&sel_satname=MEASAT-ROUTE-1C_1&plan_id=
KYPROS-115.3E,Cyprus 🇨🇾,115.3°E,Non-Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-115.3E&sel_satname=KYPROS-115.3E&plan_id=
GLOBEBAND-114.25E,Cyprus 🇨🇾,114.25°E,Non-Planned,Early-Stage,No,n/a,No,0.54°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GLOBEBAND-114.25E&sel_satname=GLOBEBAND-114.25E&plan_id=
INS00000,Indonesia 🇮🇩,115.4°E,Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=INS00000&sel_satname=INS00000&plan_id=plan
USWASP-4,United States 🇺🇸,114.1°E,Non-Planned,Early-Stage,No,n/a,No,0.69°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=USWASP-4&sel_satname=USWASP-4&plan_id=
DFH-3-OD,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-3-OD&sel_satname=DFH-3-OD&plan_id=
CHINASAT-D-115.5E,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,Yes,n/a,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-D-115.5E&sel_satname=CHINASAT-D-115.5E&plan_id=
CHINASAT-115.5E,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-115.5E&sel_satname=CHINASAT-115.5E&plan_id=
CHINASAT-G-115.5E,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,No,n/a,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-G-115.5E&sel_satname=CHINASAT-G-115.5E&plan_id=
CHINASAT-DL5,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,Yes,n/a,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-DL5&sel_satname=CHINASAT-DL5&plan_id=
CHINASAT-D-115.5E_1,China 🇨🇳,115.5°E,Non-Planned,Early-Stage,No,n/a,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHINASAT-D-115.5E_1&sel_satname=CHINASAT-D-115.5E_1&plan_id=
DFH-4-OD,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-4-OD&sel_satname=DFH-4-OD&plan_id=
CHINASAT-MSB4,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-MSB4&sel_satname=CHINASAT-MSB4&plan_id=
DFH-5-OD,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=DFH-5-OD&sel_satname=DFH-5-OD&plan_id=
CHINASAT-30B1-115.5E,China 🇨🇳,115.5°E,Planned,Early-Stage,No,n/a,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHINASAT-30B1-115.5E&sel_satname=CHINASAT-30B1-115.5E&plan_id=plan
CHINASAT-30B-115.5E,China 🇨🇳,115.5°E,Planned,Early-Stage,No,n/a,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-30B-115.5E&sel_satname=CHINASAT-30B-115.5E&plan_id=plan
CHINASAT-ROUTE7,China 🇨🇳,115.5°E,Non-Planned,Late-Stage,Yes,No,No,0.71°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-ROUTE7&sel_satname=CHINASAT-ROUTE7&plan_id=
INSAT-KA114E,India 🇮🇳,114.0°E,Non-Planned,Early-Stage,No,n/a,No,0.79°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=INSAT-KA114E&sel_satname=INSAT-KA114E&plan_id=
