,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
1203,IRIS-2A,1,USA,-100.0,24.06.2014,13356,1,1,1,1,4
533,USABSN-13A,1,USA,-99.0,22.10.2015,13531,1,1,1,1,4
534,USABSN-13A,2,USA,-99.0,22.10.2015,13531,1,1,1,1,4
647,USNN-4,1,USA,100.0,17.12.2012,13630,1,1,1,1,4
1101,USABSN-12A,1,USA,-103.0,28.07.2015,13805,1,1,1,1,4
150,USASAT-55W,1,USA,-79.0,05.12.2019,13956,1,1,1,1,4
1276,USABSN-25,1,USA,-79.0,03.12.2021,13956,1,1,1,1,4
999,P92-7,1,USA,-30.4,26.10.2015,13958,1,1,1,1,4
1181,USGAE-12M,1,USA,111.0,29.02.2016,13966,1,1,1,1,4
888,USASAT-55U,1,USA,-55.5,26.08.2019,14074,1,1,1,1,4
530,USGAE-6M,1,USA,-120.0,29.02.2016,14095,1,1,1,1,4
203,IRIS-4A,1,USA,-15.5,08.10.2015,14096,1,1,1,1,4
45,USGAE-23M,1,USA,19.0,29.02.2016,14137,1,1,1,1,4
83,P-197-7,1,USA,92.0,10.09.2015,14140,1,1,1,1,4
600,USASAT-66D,1,USA,-15.0,30.04.2021,14170,1,1,1,1,4
882,USGOVSAT-11R,1,USA,150.0,28.04.2016,14223,1,1,1,1,4
369,USGOVSAT-20R,1,USA,134.0,14.09.2016,14363,1,1,1,1,4
461,USASAT-60U,1,USA,-95.0,29.05.2020,14378,1,1,1,1,4
1303,IRIS-6A,1,USA,75.0,12.10.2016,14395,1,1,1,1,4
873,P92-8,1,USA,92.0,23.09.2014,14436,1,1,1,1,4
1298,USASAT-80B,1,USA,60.0,23.08.2022,14441,1,1,1,1,4
414,USGOVSAT-1R,1,USA,180.0,23.01.2017,14541,1,1,1,1,4
321,USGOVSAT-5R,1,USA,-112.0,10.04.2017,14580,1,1,1,1,4
614,USASAT-60S,2,USA,-43.0,06.11.2019,14621,1,1,1,1,4
1080,USASAT-55E-1,1,USA,-43.0,08.11.2019,14621,1,1,1,1,4
632,USGOVSAT-13R,1,USA,-121.9,10.04.2017,14639,1,1,1,1,4
1545,USGOVSAT-16R,1,USA,24.0,04.05.2017,14672,1,1,1,1,4
787,USNN-5,1,USA,170.0,23.10.2017,14789,1,1,1,1,4
13,USOBO-5A,1,USA,20.6,13.12.2017,14819,1,1,1,1,4
1206,USGOVSAT-9A,1,USA,57.0,21.08.2018,14878,1,1,1,1,4
1127,IRIS-1A,1,USA,-105.0,05.03.2018,14882,1,1,1,1,4
207,GOES-EAST-4,1,USA,-75.0,09.07.2018,14894,1,1,1,1,4
784,USOBO-1A,1,USA,-159.4,05.04.2018,14949,1,1,1,1,4
1278,USASAT-60V,1,USA,169.0,21.11.2022,15210,1,1,1,1,4
275,USGOVSAT-5A,1,USA,-112.0,13.02.2019,15243,1,1,1,1,4
833,GOES-WEST-4,1,USA,-137.0,06.06.2019,15303,1,1,1,1,4
137,USGAE-26A,1,USA,-94.2,31.07.2019,15342,1,1,1,1,4
1049,USOBO-6B,1,USA,66.0,25.09.2019,15452,1,1,1,1,4
570,USOBO-11B,1,USA,139.0,23.10.2019,15508,1,1,1,1,4
727,USGAE-28A,1,USA,137.7,05.06.2020,15708,1,1,1,1,4
1529,USEWSG-1,1,USA,61.5,10.06.2020,15715,1,1,1,1,4
