,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
1612,CHINASAT-MSB5,2,CHN,125.0,13.06.2010,30823,1,1,1,1,4
1498,CHINASAT-92.2E,1,CHN,92.2,22.11.2005,30839,1,1,1,1,4
268,CHINASAT-ROUTE7,1,CHN,115.5,19.02.2014,30854,1,1,1,1,4
689,DFH-5-OD,1,CHN,115.5,13.06.2010,30854,1,1,1,1,4
1502,CHINASAT-DL5,2,CHN,115.5,06.11.2017,30854,1,1,1,1,4
1531,CHINASAT-MSB4,1,CHN,115.5,13.06.2010,30854,1,1,1,1,4
30,CHINASAT-49,1,CHN,125.0,22.11.2005,30884,1,1,1,1,4
1430,CHINASAT-115.5E,1,CHN,115.5,27.08.2008,30884,1,1,1,1,4
621,CTDRS-1-77E,1,CHN,77.0,03.12.2009,31027,1,1,1,1,4
1530,CTDRS-1-80E,1,CHN,80.0,03.12.2009,31027,1,1,1,1,4
703,CHINASAT-64,1,CHN,98.0,16.07.2008,31157,1,1,1,1,4
839,CHINASAT-65,1,CHN,103.0,16.07.2008,31157,1,1,1,1,4
1063,SINOSAT-3C,1,CHN,130.0,12.12.2005,31281,1,1,1,1,4
939,ASIASAT-E,1,CHN,100.5,02.11.2009,31581,1,1,1,1,4
1321,COMPASS-140E,2,CHN,140.0,16.01.2017,31760,1,1,1,1,4
466,COMPASS-160E,1,CHN,160.0,16.01.2017,31768,1,1,1,1,4
522,COMPASS-80.3E,1,CHN,80.3,11.02.2019,31783,1,1,1,1,4
29,COMPASS-110.5E,2,CHN,110.5,16.01.2017,31875,1,1,1,1,4
1611,CHINASAT-MSB5,1,CHN,125.0,13.06.2010,31968,1,1,1,1,4
355,CHINASAT-ROUTE8,5,CHN,125.0,18.07.2022,31999,1,1,1,1,4
712,CHINASAT-DL6,5,CHN,125.0,18.07.2022,31999,1,1,1,1,4
1624,CHINASAT-D-125E,2,CHN,125.0,25.02.2021,31999,1,1,1,1,4
467,COMPASS-160E,2,CHN,160.0,16.01.2017,32027,1,1,1,1,4
136,CHINASAT-E-113E,1,CHN,113.0,08.09.2022,32054,1,1,1,1,4
921,CHINASAT-C20,2,CHN,126.0,31.05.2019,32054,1,1,1,1,4
1121,CHINASAT-E-85.5E,1,CHN,85.5,24.11.2022,32054,1,1,1,1,4
1570,CHNSAT-130E,1,CHN,130.0,28.10.2010,32054,1,1,1,1,4
892,CTDRS-2-171E,1,CHN,171.0,25.10.2013,32236,1,1,1,1,4
694,CHINASAT-D-110.5E,1,CHN,110.5,25.02.2021,32254,1,1,1,1,4
959,SINOSAT-5,1,CHN,110.5,27.10.2012,32254,1,1,1,1,4
1644,CHINASAT-DL4,1,CHN,110.5,06.11.2017,32254,1,1,1,1,4
189,CTDRS-2-176.8E,1,CHN,176.8,25.10.2013,32300,1,1,1,1,4
1423,CTDRS-2-167E,1,CHN,167.0,06.05.2011,32300,1,1,1,1,4
437,CHNSAT-2-130E,1,CHN,130.0,16.09.2011,32352,1,1,1,1,4
258,ASIASAT-EKZ,1,CHN,100.5,05.12.2011,32407,1,1,1,1,4
1239,ASIASAT-CKZ,2,CHN,105.5,22.05.2012,32407,1,1,1,1,4
290,APSTAR-76E-R,1,CHN,76.5,14.06.2012,32499,1,1,1,1,4
842,COMPASS-58.75E,2,CHN,58.75,16.01.2017,32519,1,1,1,1,4
523,CHNSAT-98E,1,CHN,98.2,18.01.2012,32574,1,1,1,1,4
309,CTDRS-2-20.4E,1,CHN,20.4,12.01.2012,32696,1,1,1,1,4
820,CTDRS-2-16.8E,1,CHN,16.8,06.03.2015,32696,1,1,1,1,4
1280,CTDRS-2-10.6E,1,CHN,10.6,06.03.2015,32696,1,1,1,1,4
79,COMPASS-80E,3,CHN,80.0,29.08.2019,32749,1,1,1,1,4
1489,COMPASS-B-84E,1,CHN,84.0,23.06.2016,32750,1,1,1,1,4
147,DFH-3-OC M,1,CHN,87.5,19.06.2013,32763,1,1,1,1,4
214,CHINASAT-D-87.5E,2,CHN,87.5,25.02.2021,32763,1,1,1,1,4
382,CHINASAT-ROUTE1,1,CHN,51.5,24.09.2013,32763,1,1,1,1,4
1307,CHINASAT-A5,1,CHN,87.5,15.03.2016,32763,1,1,1,1,4
269,CHINASAT-ROUTE7,2,CHN,115.5,19.02.2014,32940,1,1,1,1,4
1315,CHINASAT-ROUTE15,1,CHN,163.0,24.09.2013,32940,1,1,1,1,4
73,ASIASAT-120V,1,CHN,120.0,26.12.2014,33229,1,1,1,1,4
319,ASIASAT-CKW,1,CHN,105.5,16.07.2015,33400,1,1,1,1,4
1319,DFH-4-OAF,1,CHN,155.0,25.03.2015,33822,1,1,1,1,4
1178,CHNSAT-103E,1,CHN,103.0,25.01.2016,33869,1,1,1,1,4
1120,CHNSAT-81.5E,1,CHN,81.5,25.01.2016,33888,1,1,1,1,4
1215,CHINASAT-CL2,1,CHN,51.5,28.07.2017,33959,1,1,1,1,4
695,CHINASAT-D-110.5E,2,CHN,110.5,25.02.2021,34020,1,1,1,1,4
1645,CHINASAT-DL4,2,CHN,110.5,06.11.2017,34020,1,1,1,1,4
1389,COMPASS-B-144.5E,1,CHN,144.5,23.06.2016,34051,1,1,1,1,4
1286,CHNSAT-M-101.4E,1,CHN,101.4,25.01.2016,34081,1,1,1,1,4
636,GC-4-105.6E,1,CHN,105.6,03.11.2016,34161,1,1,1,1,4
831,CHINASAT-D-163E,1,CHN,163.0,25.02.2021,34196,1,1,1,1,4
1065,CHINASAT-CL11,1,CHN,163.0,01.06.2017,34196,1,1,1,1,4
499,CTDRS-2-77E,1,CHN,77.0,28.03.2017,34208,1,1,1,1,4
1625,CTDRS-2-80E,1,CHN,80.0,28.03.2017,34208,1,1,1,1,4
837,DFH-5-01B,1,CHN,107.5,13.01.2017,34219,1,1,1,1,4
1636,DFH-5-01A,1,CHN,94.2,13.01.2017,34219,1,1,1,1,4
472,CHINASAT-D-115.5E,1,CHN,115.5,24.03.2021,34221,1,1,1,1,4
708,CHINASAT-DL6,1,CHN,125.0,18.07.2022,34221,1,1,1,1,4
131,CHNBSAT-K-101.4E,1,CHN,101.4,11.11.2021,34416,1,1,1,1,4
1501,CHINASAT-DL5,1,CHN,115.5,06.11.2017,34461,1,1,1,1,4
310,ASIASAT-AAA,1,CHN,122.0,28.03.2017,34497,1,1,1,1,4
759,ASIASAT-122T,1,CHN,122.0,10.08.2021,34497,1,1,1,1,4
914,CHNSAT-118E,1,CHN,118.0,19.10.2017,34557,1,1,1,1,4
669,G4SAT-134E,1,CHN,134.0,15.05.2018,34781,1,1,1,1,4
1667,G4SAT-138E,1,CHN,138.0,12.09.2018,34789,1,1,1,1,4
77,COMPASS-80E,1,CHN,80.0,29.08.2019,35014,1,1,1,1,4
729,DFH-5-02B,1,CHN,173.0,11.07.2019,35031,1,1,1,1,4
1522,DFH-5-02A,1,CHN,59.0,17.04.2019,35031,1,1,1,1,4
474,CHINASAT-D-115.5E,3,CHN,115.5,24.03.2021,35239,1,1,1,1,4
120,DFH-5-03A,1,CHN,66.5,07.07.2020,35330,1,1,1,1,4
1086,DFH-5-03B,1,CHN,178.5,07.07.2020,35330,1,1,1,1,4
213,CHINASAT-D-87.5E,1,CHN,87.5,25.02.2021,35369,1,1,1,1,4
807,CHINASAT-E-87.5E,1,CHN,87.5,28.05.2021,35369,1,1,1,1,4
1225,CHINASAT-E-33.5E,1,CHN,33.5,08.09.2022,35369,1,1,1,1,4
1371,CHINASAT-E-125E,1,CHN,125.0,28.12.2022,35369,1,1,1,1,4
1623,CHINASAT-D-125E,1,CHN,125.0,25.02.2021,35369,1,1,1,1,4
132,CHNBSAT-K-101.4E,2,CHN,101.4,11.11.2021,35628,1,1,1,1,4
352,CHINASAT-ROUTE8,2,CHN,125.0,18.07.2022,35665,1,1,1,1,4
709,CHINASAT-DL6,2,CHN,125.0,18.07.2022,35665,1,1,1,1,4
763,DFH-5-04A,1,CHN,117.8,11.12.2020,35739,1,1,1,1,4
126,CHNBSAT-K1-101.4E,1,CHN,101.4,11.11.2021,35993,1,1,1,1,4
1666,DFH-5-04B,1,CHN,120.0,11.12.2020,36097,1,1,1,1,4
354,CHINASAT-ROUTE8,4,CHN,125.0,18.07.2022,36182,1,1,1,1,4
711,CHINASAT-DL6,4,CHN,125.0,18.07.2022,36182,1,1,1,1,4
1372,CHINASAT-E-125E,2,CHN,125.0,28.12.2022,36182,1,1,1,1,4
418,CHINASAT-E-163E,1,CHN,163.0,20.09.2022,36425,1,1,1,1,4
353,CHINASAT-ROUTE8,3,CHN,125.0,18.07.2022,36471,1,1,1,1,4
710,CHINASAT-DL6,3,CHN,125.0,18.07.2022,36471,1,1,1,1,4
475,CHINASAT-D-115.5E,4,CHN,115.5,24.03.2021,36797,1,1,1,1,4
1118,TONGASAT C/KU-3,1,TON,138.0,17.12.1999,26040,0,1,1,1,3
1432,TONGASAT AP-3,1,TON,138.0,30.09.1998,26040,0,1,1,1,3
67,THAICOM-A3,1,THA,120.0,11.01.2012,26576,0,1,1,1,3
895,THAICOM-N3,1,THA,120.0,11.01.2012,26576,0,1,1,1,3
1005,THAICOM-A3B,1,THA,120.0,11.01.2012,26576,0,1,1,1,3
1287,TONGASAT AP-2,1,TON,134.0,30.09.1998,26753,0,1,1,1,3
505,PALAPA PAC-C 146E,4,INS,146.0,02.02.2017,26989,0,1,1,1,3
758,PALAPA PAC-KU 146E,4,INS,146.0,02.02.2017,26989,0,1,1,1,3
378,TONGASAT-2/134E,1,TON,134.0,03.05.2009,30003,0,1,1,1,3
929,CHINASAT-44,1,CHN,98.0,18.09.2003,30033,1,1,1,0,3
1052,F-SAT-N-E-8W,3,F,-8.0,27.05.2016,30778,0,1,1,1,3
1043,PALAPA-C1-B,2,INS,113.0,13.07.2021,31601,0,1,1,1,3
1088,PALAPA-C1-K,2,INS,113.0,13.07.2021,31601,0,1,1,1,3
1537,PALAPA-C1,2,INS,113.0,13.07.2021,31601,0,1,1,1,3
1656,PAKSAT-1R1,1,PAK,38.0,18.03.2015,32313,0,1,1,1,3
1440,F-SAT-N-E-16E,1,F,16.0,27.05.2016,32368,0,1,1,1,3
1567,F-SAT-N3-16E,1,F,16.0,10.04.2020,32368,0,1,1,1,3
676,INTERSPUTNIK-16W-4,2,RUS,-16.0,11.03.2016,32417,0,1,1,1,3
772,INTERSPUTNIK-16W-2,2,RUS,-16.0,11.03.2016,32417,0,1,1,1,3
798,INTERSPUTNIK-3W-CK,2,RUS,-3.0,26.07.2018,32417,0,1,1,1,3
284,NIGCOMSAT-1R,1,NIG,42.5,27.09.2011,32443,0,1,1,1,3
504,PALAPA PAC-C 146E,3,INS,146.0,02.02.2017,32486,0,1,1,1,3
757,PALAPA PAC-KU 146E,3,INS,146.0,02.02.2017,32486,0,1,1,1,3
1135,TUPAK KATARI-1,1,BOL,-87.2,14.11.2014,33173,0,1,1,1,3
302,LAOSAT-128.5E-A,1,LAO,128.5,08.05.2019,33634,0,1,1,1,3
329,LAOSAT-128.5E,1,LAO,128.5,29.04.2015,33634,0,1,1,1,3
1373,ALCOMSAT-24.8W,1,ALG,-24.8,31.10.2017,34599,0,1,1,1,3
1044,PALAPA-C1-B,3,INS,113.0,13.07.2021,35475,0,1,1,1,3
1379,AMS-C8-113E,1,ISR,113.0,16.05.2022,36739,0,1,1,1,3
1067,APSTAR-92E,1,CHN,92.2,26.06.2008,31190,1,1,n/a,n/a,2
1153,DFH-3-OD,1,CHN,115.5,21.04.1998,27451,1,n/a,n/a,n/a,1
12,ASIASAT-A,1,CHN,122.0,04.06.1998,27495,1,n/a,n/a,n/a,1
685,ASIASAT-AK,2,CHN,122.0,04.06.1998,27495,1,n/a,n/a,n/a,1
333,ASIASAT-AK1,1,CHN,122.0,04.02.1999,27740,1,n/a,n/a,n/a,1
1136,ASIASAT-AKX,1,CHN,122.0,04.02.1999,27740,1,n/a,n/a,n/a,1
370,APSTAR-142E,1,CHN,142.0,27.07.2005,30105,1,n/a,n/a,n/a,1
1050,F-SAT-N-E-8W,1,F,-8.0,27.05.2016,33781,0,0,0,1,1
313,CHINASAT-D-87.5E,1,CHN,87.5,25.02.2021,35797,1,n/a,n/a,n/a,1
1165,CHINASAT-D-125E,1,CHN,125.0,25.02.2021,35797,1,n/a,n/a,n/a,1
792,CHINASAT-D-115.5E,1,CHN,115.5,24.03.2021,35824,1,n/a,n/a,n/a,1
1638,CHNBSAT-K1-101.4E,1,CHN,101.4,11.11.2021,36056,1,n/a,n/a,n/a,1
715,CHINASAT-E-33.5E,1,CHN,33.5,08.09.2022,36357,1,n/a,n/a,n/a,1
1205,CHINASAT-E-113E,1,CHN,113.0,08.09.2022,36357,1,n/a,n/a,n/a,1
402,CHINASAT-E-85.5E,1,CHN,85.5,24.11.2022,36434,1,n/a,n/a,n/a,1
337,STATSIONAR-1,1,RUS,80.0,19.06.2015,18784,0,0,0,0,0
1364,VOLNA-2,1,RUS,-14.0,20.02.2016,20931,0,0,0,0,0
60,FLTSATCOM W PAC,1,USA,172.0,29.08.2001,21055,0,0,0,0,0
918,INTELSAT5A 157E,1,USA,157.0,11.11.2011,21480,0,0,0,0,0
420,VOLNA-6,1,RUS,140.0,07.11.2000,21570,0,0,0,0,0
1491,VOLNA-4,1,RUS,53.0,07.11.2000,21570,0,0,0,0,0
521,EUTELSAT 2-36E,2,F,36.0,30.09.1998,22028,0,0,0,0,0
1663,INSAT-1B,1,IND,74.0,06.11.2000,22103,0,0,0,0,0
438,VOLNA-8,1,RUS,90.0,07.11.2000,22195,0,0,0,0,0
1308,USASAT-9A,1,USA,-91.0,25.09.1998,22424,0,0,0,0,0
1145,USASAT-24Q,1,USA,-77.0,13.04.2004,22469,0,0,0,0,0
1402,SATCOM-4/10E,1,BEL,10.0,04.02.2000,22544,0,0,0,0,0
271,SBTS B3,2,B,-61.0,09.04.2010,22622,0,0,0,0,0
913,GALS-1,1,RUS,-26.5,28.08.2000,22639,0,0,0,0,0
127,GALS-4,1,RUS,-170.0,28.08.2000,22649,0,0,0,0,0
549,VOLNA-7,1,RUS,-170.0,28.08.2000,22649,0,0,0,0,0
114,GALS-3,1,RUS,85.0,28.08.2000,22652,0,0,0,0,0
542,INTELSAT5 33E,1,USA,33.0,29.10.1998,22652,0,0,0,0,0
1355,VOLNA-5,1,RUS,85.0,28.08.2000,22652,0,0,0,0,0
191,B-SAT I,1,B,-63.0,14.11.2002,22695,0,0,0,0,0
14,GALS-2,1,RUS,45.0,28.08.2000,22697,0,0,0,0,0
1476,VOLNA-3,1,RUS,45.0,28.08.2000,22697,0,0,0,0,0
62,INTELSAT6 330.5E,1,USA,-29.5,06.05.2003,22744,0,0,0,0,0
524,INTELSAT9 330.5E,1,USA,-29.5,06.05.2003,22744,0,0,0,0,0
740,INTELSAT8 330.5E,1,USA,-29.5,19.05.2000,22744,0,0,0,0,0
947,ARABSAT 1-B,2,ARS,26.0,28.06.2010,22761,0,0,0,0,0
626,USASAT-9C,1,USA,-85.0,25.09.1998,22969,0,0,0,0,0
253,SBTS B4,2,B,-92.0,28.09.1998,23018,0,0,0,0,0
4,GALS-5,1,RUS,130.0,28.08.2000,23037,0,0,0,0,0
937,GALS-6,1,RUS,35.0,28.08.2000,23052,0,0,0,0,0
211,FLTSATCOM-A INDOC-4,1,USA,100.0,26.08.2003,23322,0,0,0,0,0
245,EUTELSAT 1-8,1,F,25.5,30.09.1998,23581,0,0,0,0,0
674,EUTELSAT 2-21.5E,2,F,21.5,29.02.2000,23581,0,0,0,0,0
1425,EUTELSAT 2-33E,1,F,33.0,21.03.2000,23581,0,0,0,0,0
760,TELECOM-2C,1,F,3.0,30.09.1998,23758,0,0,0,0,0
36,USASAT-13I,1,USA,-45.0,02.10.1998,23808,0,0,0,0,0
46,INTELSAT5 183E,1,HOL,-177.0,29.10.1998,23809,0,0,0,0,0
688,INTELSAT IBS 183E,1,HOL,-177.0,29.10.1998,23809,0,0,0,0,0
1174,INTELSAT5A 183E,1,HOL,-177.0,29.10.1998,23809,0,0,0,0,0
1132,EUTELSAT 1-5,1,F,21.5,30.09.1998,23890,0,0,0,0,0
785,SKYNET-4B,1,G,6.0,24.01.2001,24032,0,0,0,0,0
49,GIBSAT-72.5W,1,G,-72.5,12.07.2017,24033,0,0,0,0,0
155,SIRIUS-3B,1,S,5.0,19.11.2004,24033,0,0,0,0,0
1561,GDL-6,3,LUX,19.2,27.11.2000,24033,0,0,0,0,0
1361,USASAT-25A,1,USA,-37.5,02.10.1998,24079,0,0,0,0,0
1631,JCSAT-1,1,J,150.0,28.09.1998,24118,0,0,0,0,0
401,TELE-X,1,S,5.0,11.09.1998,24145,0,0,0,0,0
864,ZSSRD-2,1,RUS,-16.0,06.11.2000,24157,0,0,0,0,0
526,DFS-1,1,D,23.5,03.11.2000,24209,0,0,0,0,0
736,INTELSAT6 62E,2,USA,62.0,29.10.1998,24327,0,0,0,0,0
855,TOR-4,1,RUS,85.0,28.08.2000,24392,0,0,0,0,0
773,USGCSS PH3 E PAC-2,1,USA,-130.0,27.11.2000,24394,0,0,0,0,0
1684,SKYNET-4A,1,G,-1.0,24.01.2001,24418,0,0,0,0,0
835,JCSAT-2,1,J,154.0,28.09.1998,24419,0,0,0,0,0
871,TOR-3,1,RUS,45.0,28.08.2000,24443,0,0,0,0,0
1615,STATSIONAR-D4,1,RUS,45.0,07.11.2000,24443,0,0,0,0,0
1033,TOR-5,1,RUS,-170.0,28.08.2000,24452,0,0,0,0,0
845,VSSRD-2,1,RUS,167.0,06.11.2000,24464,0,0,0,0,0
491,INTELSAT9 340E,1,USA,-20.0,17.11.2003,24478,0,0,0,0,0
843,INTELSAT6 335.5E,1,USA,-24.5,29.10.1998,24478,0,0,0,0,0
788,NSS-31,1,HOL,-20.0,13.04.2007,24493,0,0,0,0,0
133,PALAPA-B1,1,INS,108.0,05.11.2012,24494,0,0,0,0,0
336,ANIK E-A,1,CAN,-107.3,01.02.2001,24508,0,0,0,0,0
1434,DFS-2,1,D,28.5,03.11.2000,24623,0,0,0,0,0
580,EUTELSAT 2-13E,1,F,13.0,30.09.1998,24660,0,0,0,0,0
645,SKYNET-4C,1,G,53.0,24.01.2001,24660,0,0,0,0,0
663,SKYNET-4J,1,G,-1.0,07.07.2004,24660,0,0,0,0,0
897,SKYNET-5B,1,G,-1.0,24.05.2005,24660,0,0,0,0,0
1191,INMARSAT-3 POR-3,1,G,143.5,28.04.2003,24721,0,0,0,0,0
1141,ANIK E-D,1,CAN,-118.7,26.11.2002,24722,0,0,0,0,0
1262,ANIK E-B,1,CAN,-111.1,01.02.2001,24722,0,0,0,0,0
577,USASAT-23H,1,USA,-105.0,25.09.1998,24742,0,0,0,0,0
1229,USASAT-22G,1,USA,-137.0,25.09.1998,24742,0,0,0,0,0
463,EUTELSAT 2-10E,1,F,10.0,30.09.1998,24798,0,0,0,0,0
1386,EUTELSAT 3-12.5W,2,F,-12.5,20.12.1999,24798,0,0,0,0,0
1562,GDL-6,4,LUX,19.2,27.11.2000,24845,0,0,0,0,0
233,USASAT-7D,1,USA,-101.0,25.09.1998,24874,0,0,0,0,0
1688,USASAT-14K,1,USA,172.0,13.04.2007,24874,0,0,0,0,0
1272,USASAT-22I,1,USA,-139.0,25.09.1998,24932,0,0,0,0,0
774,INTELSAT8 340E,1,USA,-20.0,30.07.2002,24996,0,0,0,0,0
966,INTELSAT6 332.5E,2,USA,-27.5,29.10.1998,24996,0,0,0,0,0
1014,INTELSAT7 340E,2,USA,-20.0,28.11.2001,24996,0,0,0,0,0
1158,INTELSAT6 340E,1,USA,-20.0,30.07.2002,24996,0,0,0,0,0
853,SIMON BOLIVAR 2,1,CLM,-67.0,19.11.2004,25052,0,0,0,0,0
410,INTELSAT8 325.5E,1,USA,-34.5,21.12.2001,25057,0,0,0,0,0
471,INTELSAT7 33E,1,USA,33.0,01.05.2002,25057,0,0,0,0,0
543,INTELSAT5 33E,2,USA,33.0,29.10.1998,25057,0,0,0,0,0
777,INTELSAT6 325.5E,1,USA,-34.5,29.10.1998,25057,0,0,0,0,0
778,INTELSAT6 325.5E,2,USA,-34.5,29.10.1998,25057,0,0,0,0,0
1151,INTELSAT8 33E,1,USA,33.0,01.05.2002,25057,0,0,0,0,0
1445,INTELSAT9 325.5E,1,USA,-34.5,17.11.2003,25057,0,0,0,0,0
1556,INTELSAT7 325.5E,1,USA,-34.5,21.12.2001,25057,0,0,0,0,0
1658,INTELSAT9 66E,1,USA,66.0,17.11.2003,25057,0,0,0,0,0
297,EUTELSAT 3-21.5E,1,F,21.5,16.04.2002,25124,0,0,0,0,0
673,EUTELSAT 2-21.5E,1,F,21.5,29.02.2000,25124,0,0,0,0,0
1490,EUTELSAT 2-16E,1,F,16.0,30.09.1998,25124,0,0,0,0,0
168,TELECOM-3A,1,F,-8.0,03.02.2003,25133,0,0,0,0,0
1004,SUPERBIRD-B,1,J,162.0,28.09.1998,25133,0,0,0,0,0
1580,TELECOM-2A,1,F,-8.0,30.09.1998,25133,0,0,0,0,0
237,USASAT-22B,1,USA,-125.0,25.09.1998,25175,0,0,0,0,0
1019,USASAT-35D,1,USA,-125.0,21.05.2004,25175,0,0,0,0,0
201,STATSIONAR-10,2,RUS,-170.0,28.09.2005,25224,0,0,0,0,0
719,VOLNA-25,1,RUS,49.0,27.07.1999,25225,0,0,0,0,0
826,PALAPA-C3,1,INS,118.0,14.08.2017,25225,0,0,0,0,0
942,PALAPA-B3,1,INS,118.0,14.08.2017,25225,0,0,0,0,0
1591,VOLNA-27,1,RUS,12.0,27.07.1999,25228,0,0,0,0,0
1053,INSAT-2E93.5,1,IND,93.5,19.04.2004,25239,0,0,0,0,0
1131,INSAT-2E74,1,IND,74.0,19.04.2004,25239,0,0,0,0,0
273,USCSID-A4,1,USA,82.0,14.09.1998,25240,0,0,0,0,0
379,USCSID-A5,1,USA,92.0,14.09.1998,25240,0,0,0,0,0
386,USCSID-A2,1,USA,44.0,14.09.1998,25240,0,0,0,0,0
