,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
78,COMPASS-80E,2,CHN,80.0,29.08.2019,912,0,1,1,1,3
892,CTDRS-2-171E,1,CHN,171.0,25.10.2013,941,0,1,1,1,3
694,CHINASAT-D-110.5E,1,CHN,110.5,25.02.2021,959,0,1,1,1,3
959,SINOSAT-5,1,CHN,110.5,27.10.2012,959,0,1,1,1,3
1644,CHINASAT-DL4,1,CHN,110.5,06.11.2017,959,0,1,1,1,3
841,COMPASS-58.75E,1,CHN,58.75,16.01.2017,973,0,1,1,1,3
189,CTDRS-2-176.8E,1,CHN,176.8,25.10.2013,1005,0,1,1,1,3
1423,CTDRS-2-167E,1,CHN,167.0,06.05.2011,1005,0,1,1,1,3
1656,PAKSAT-1R1,1,PAK,38.0,18.03.2015,1018,0,1,1,1,3
1328,DFH-4-OA,1,CHN,125.0,29.04.2003,1053,0,1,1,1,3
437,CHNSAT-2-130E,1,CHN,130.0,16.09.2011,1057,0,1,1,1,3
1440,F-SAT-N-E-16E,1,F,16.0,27.05.2016,1073,0,1,1,1,3
1567,F-SAT-N3-16E,1,F,16.0,10.04.2020,1073,0,1,1,1,3
676,INTERSPUTNIK-16W-4,2,RUS,-16.0,11.03.2016,1122,0,1,1,1,3
772,INTERSPUTNIK-16W-2,2,RUS,-16.0,11.03.2016,1122,0,1,1,1,3
798,INTERSPUTNIK-3W-CK,2,RUS,-3.0,26.07.2018,1122,0,1,1,1,3
284,NIGCOMSAT-1R,1,NIG,42.5,27.09.2011,1148,0,1,1,1,3
552,CHINASAT-35C,1,CHN,144.5,31.10.2003,1156,0,1,1,1,3
504,PALAPA PAC-C 146E,3,INS,146.0,02.02.2017,1191,0,1,1,1,3
757,PALAPA PAC-KU 146E,3,INS,146.0,02.02.2017,1191,0,1,1,1,3
290,APSTAR-76E-R,1,CHN,76.5,14.06.2012,1204,0,1,1,1,3
842,COMPASS-58.75E,2,CHN,58.75,16.01.2017,1224,0,1,1,1,3
397,CHINASAT-35B,1,CHN,140.4,31.10.2003,1239,0,1,1,1,3
1662,DFH-3A-OC,1,CHN,98.0,10.10.2003,1261,0,1,1,1,3
1647,DFH-3A-OD,1,CHN,130.0,11.11.2003,1267,0,1,1,1,3
523,CHNSAT-98E,1,CHN,98.2,18.01.2012,1279,0,1,1,1,3
378,TONGASAT-2/134E,1,TON,134.0,03.05.2009,1292,0,1,1,1,3
558,CHINASAT-134E,1,CHN,134.0,08.07.2005,1292,0,1,1,1,3
832,CHINASAT-D-163E,2,CHN,163.0,25.02.2021,1292,0,1,1,1,3
1179,CHINASAT-34B,1,CHN,84.0,31.10.2003,1308,0,1,1,1,3
362,CHINASAT-34A,1,CHN,79.6,31.10.2003,1331,0,1,1,1,3
309,CTDRS-2-20.4E,1,CHN,20.4,12.01.2012,1401,0,1,1,1,3
820,CTDRS-2-16.8E,1,CHN,16.8,06.03.2015,1401,0,1,1,1,3
1280,CTDRS-2-10.6E,1,CHN,10.6,06.03.2015,1401,0,1,1,1,3
79,COMPASS-80E,3,CHN,80.0,29.08.2019,1454,0,1,1,1,3
1489,COMPASS-B-84E,1,CHN,84.0,23.06.2016,1455,0,1,1,1,3
147,DFH-3-OC M,1,CHN,87.5,19.06.2013,1468,0,1,1,1,3
214,CHINASAT-D-87.5E,2,CHN,87.5,25.02.2021,1468,0,1,1,1,3
382,CHINASAT-ROUTE1,1,CHN,51.5,24.09.2013,1468,0,1,1,1,3
1307,CHINASAT-A5,1,CHN,87.5,15.03.2016,1468,0,1,1,1,3
1299,FY-2AS,1,CHN,105.0,13.09.2004,1470,0,1,1,1,3
1083,CHINASAT-45,1,CHN,101.5,31.10.2003,1489,0,1,1,1,3
269,CHINASAT-ROUTE7,2,CHN,115.5,19.02.2014,1645,0,1,1,1,3
1315,CHINASAT-ROUTE15,1,CHN,163.0,24.09.2013,1645,0,1,1,1,3
481,DFH-4-OB,1,CHN,103.0,02.12.2002,1870,0,1,1,1,3
1135,TUPAK KATARI-1,1,BOL,-87.2,14.11.2014,1878,0,1,1,1,3
569,FY-2C,2,CHN,123.5,12.12.2002,2149,0,1,1,1,3
302,LAOSAT-128.5E-A,1,LAO,128.5,08.05.2019,2339,0,1,1,1,3
329,LAOSAT-128.5E,1,LAO,128.5,29.04.2015,2339,0,1,1,1,3
1643,APSTAR-2,1,CHN,134.0,29.04.2003,2369,0,1,1,1,3
1319,DFH-4-OAF,1,CHN,155.0,25.03.2015,2527,0,1,1,1,3
1178,CHNSAT-103E,1,CHN,103.0,25.01.2016,2574,0,1,1,1,3
1120,CHNSAT-81.5E,1,CHN,81.5,25.01.2016,2593,0,1,1,1,3
1215,CHINASAT-CL2,1,CHN,51.5,28.07.2017,2664,0,1,1,1,3
695,CHINASAT-D-110.5E,2,CHN,110.5,25.02.2021,2725,0,1,1,1,3
1645,CHINASAT-DL4,2,CHN,110.5,06.11.2017,2725,0,1,1,1,3
1389,COMPASS-B-144.5E,1,CHN,144.5,23.06.2016,2756,0,1,1,1,3
1286,CHNSAT-M-101.4E,1,CHN,101.4,25.01.2016,2786,0,1,1,1,3
636,GC-4-105.6E,1,CHN,105.6,03.11.2016,2866,0,1,1,1,3
499,CTDRS-2-77E,1,CHN,77.0,28.03.2017,2913,0,1,1,1,3
1625,CTDRS-2-80E,1,CHN,80.0,28.03.2017,2913,0,1,1,1,3
837,DFH-5-01B,1,CHN,107.5,13.01.2017,2924,0,1,1,1,3
1636,DFH-5-01A,1,CHN,94.2,13.01.2017,2924,0,1,1,1,3
205,FY-2CS,1,CHN,123.5,13.09.2004,3057,0,1,1,1,3
568,FY-2C,1,CHN,123.5,12.12.2002,3057,0,1,1,1,3
1599,CHINASAT-4,1,CHN,130.0,21.05.1998,3069,0,1,1,1,3
1587,CHINASAT-33,1,CHN,110.5,13.05.1998,3083,0,1,1,1,3
131,CHNBSAT-K-101.4E,1,CHN,101.4,11.11.2021,3121,0,1,1,1,3
399,FY-2B,1,CHN,86.5,13.05.1998,3239,0,1,1,1,3
1660,CHINASAT-32,1,CHN,140.0,13.05.1998,3265,0,1,1,1,3
1373,ALCOMSAT-24.8W,1,ALG,-24.8,31.10.2017,3304,0,1,1,1,3
39,CHINASAT-22,1,CHN,98.0,13.05.1998,3409,0,1,1,1,3
669,G4SAT-134E,1,CHN,134.0,15.05.2018,3486,0,1,1,1,3
582,DFH-4-OD,1,CHN,115.5,21.04.1998,3545,0,1,1,1,3
77,COMPASS-80E,1,CHN,80.0,29.08.2019,3719,0,1,1,1,3
729,DFH-5-02B,1,CHN,173.0,11.07.2019,3736,0,1,1,1,3
1522,DFH-5-02A,1,CHN,59.0,17.04.2019,3736,0,1,1,1,3
1571,DFH-3A-OB,1,CHN,110.5,29.04.2003,3756,0,1,1,1,3
728,CHINASAT-6,1,CHN,110.5,21.04.1998,3803,0,1,1,1,3
1520,APSTAR-142E-R,2,CHN,142.0,12.05.2014,3805,0,1,1,1,3
474,CHINASAT-D-115.5E,3,CHN,115.5,24.03.2021,3944,0,1,1,1,3
1517,APSTAR-4,1,CHN,76.5,21.04.1998,4030,0,1,1,1,3
1610,APSTAR-76E,1,CHN,76.5,26.06.2008,4030,0,1,1,1,3
120,DFH-5-03A,1,CHN,66.5,07.07.2020,4035,0,1,1,1,3
1086,DFH-5-03B,1,CHN,178.5,07.07.2020,4035,0,1,1,1,3
920,CHINASAT-C20,1,CHN,126.0,31.05.2019,4046,0,1,1,1,3
1066,CHINASAT-CL11,2,CHN,163.0,01.06.2017,4046,0,1,1,1,3
1138,DFH-3-OC,1,CHN,87.5,21.04.1998,4046,0,1,1,1,3
1362,FY-2A,1,CHN,105.0,13.05.1998,4159,0,1,1,1,3
1044,PALAPA-C1-B,3,INS,113.0,13.07.2021,4180,0,1,1,1,3
328,DFH-3-OA,1,CHN,125.0,21.04.1998,4188,0,1,1,1,3
1403,FY-2BS,1,CHN,86.5,13.09.2004,4243,0,1,1,1,3
505,PALAPA PAC-C 146E,4,INS,146.0,02.02.2017,4305,0,1,1,1,3
758,PALAPA PAC-KU 146E,4,INS,146.0,02.02.2017,4305,0,1,1,1,3
132,CHNBSAT-K-101.4E,2,CHN,101.4,11.11.2021,4333,0,1,1,1,3
352,CHINASAT-ROUTE8,2,CHN,125.0,18.07.2022,4370,0,1,1,1,3
709,CHINASAT-DL6,2,CHN,125.0,18.07.2022,4370,0,1,1,1,3
763,DFH-5-04A,1,CHN,117.8,11.12.2020,4444,0,1,1,1,3
783,CHINASAT-31,1,CHN,80.0,13.05.1998,4483,0,1,1,1,3
1024,CHINASAT-51.5E,1,CHN,51.5,20.10.2010,4502,0,1,1,1,3
1287,TONGASAT AP-2,1,TON,134.0,30.09.1998,4541,0,1,1,1,3
1275,DFH-3-OB,1,CHN,103.0,21.05.1998,4667,0,1,1,1,3
126,CHNBSAT-K1-101.4E,1,CHN,101.4,11.11.2021,4698,0,1,1,1,3
67,THAICOM-A3,1,THA,120.0,11.01.2012,4719,0,1,1,1,3
266,ASIASAT-EK1,1,CHN,100.5,04.06.1998,4719,0,1,1,1,3
292,ASIASAT-EKS,1,CHN,100.5,19.03.2004,4719,0,1,1,1,3
895,THAICOM-N3,1,THA,120.0,11.01.2012,4719,0,1,1,1,3
940,ASIASAT-E,2,CHN,100.5,02.11.2009,4719,0,1,1,1,3
1005,THAICOM-A3B,1,THA,120.0,11.01.2012,4719,0,1,1,1,3
1197,ASIASAT-EKX,1,CHN,100.5,19.03.2004,4719,0,1,1,1,3
1666,DFH-5-04B,1,CHN,120.0,11.12.2020,4802,0,1,1,1,3
354,CHINASAT-ROUTE8,4,CHN,125.0,18.07.2022,4887,0,1,1,1,3
711,CHINASAT-DL6,4,CHN,125.0,18.07.2022,4887,0,1,1,1,3
1372,CHINASAT-E-125E,2,CHN,125.0,28.12.2022,4887,0,1,1,1,3
418,CHINASAT-E-163E,1,CHN,163.0,20.09.2022,5130,0,1,1,1,3
353,CHINASAT-ROUTE8,3,CHN,125.0,18.07.2022,5176,0,1,1,1,3
710,CHINASAT-DL6,3,CHN,125.0,18.07.2022,5176,0,1,1,1,3
1118,TONGASAT C/KU-3,1,TON,138.0,17.12.1999,5255,0,1,1,1,3
1432,TONGASAT AP-3,1,TON,138.0,30.09.1998,5255,0,1,1,1,3
1379,AMS-C8-113E,1,ISR,113.0,16.05.2022,5444,0,1,1,1,3
475,CHINASAT-D-115.5E,4,CHN,115.5,24.03.2021,5502,0,1,1,1,3
48,ASIASAT-1,2,CHN,105.5,04.06.1998,6780,0,1,1,1,3
1594,CHINASAT-3,1,CHN,98.0,21.05.1998,6839,0,1,1,1,3
1535,CHINASAT-2,1,CHN,110.5,21.05.1998,7228,0,1,1,1,3
717,CHINASAT-1,1,CHN,87.5,21.05.1998,7602,0,1,1,1,3
957,STW-2,1,CHN,103.0,21.05.1998,8334,0,1,1,1,3
32,STW-1,1,CHN,125.0,14.11.2000,9014,0,1,1,1,3
929,CHINASAT-44,1,CHN,98.0,18.09.2003,1261,0,1,1,0,2
1067,APSTAR-92E,1,CHN,92.2,26.06.2008,105,0,1,n/a,n/a,1
749,SICRAL-3H,1,I,11.8,15.02.2008,17,0,0,0,0,0
806,SICRAL-3A,1,I,16.2,23.12.2008,17,0,0,0,0,0
108,LUX-G3-4,2,LUX,31.0,02.06.2010,26,0,0,0,0,0
223,NSS-G2-1,3,HOL,-177.0,23.10.2015,32,0,0,0,0,0
560,USASAT-60H,1,USA,-123.0,09.09.2011,35,0,0,0,0,0
153,JMCS-C2-X,1,J,144.0,28.11.2008,43,0,0,0,0,0
779,CANSAT-31,1,CAN,-82.0,26.01.2011,43,0,0,0,0,0
8,GEOSAT-3E,2,F,3.0,28.04.2015,52,0,0,0,0,0
460,F-SAT-N3-48E,2,F,48.0,19.06.2019,52,0,0,0,0,0
822,F-SAT-N-E-48E,1,F,48.0,26.05.2016,52,0,0,0,0,0
800,INMARSAT-4A 98W,1,G,-98.0,17.06.2014,72,0,0,0,0,0
819,INMARSAT-6-98W,1,G,-98.0,25.06.2021,72,0,0,0,0,0
836,INMARSAT-4 98W,1,G,-98.0,17.02.2010,72,0,0,0,0,0
241,N-SAT-Y12-144E,2,J,144.0,30.10.2018,76,0,0,0,0,0
367,AM-SAT 125W,1,G,-125.0,28.07.2008,79,0,0,0,0,0
33,VOLNA-3R,1,RUS,-11.0,21.01.2013,105,0,0,0,0,0
447,EXPRESS-B 11W,1,RUS,-11.0,29.01.2016,105,0,0,0,0,0
510,INTERSPUTNIK-17E-CK,1,RUS,17.0,26.06.2009,108,0,0,0,0,0
174,TURKSAT-42E-A,1,TUR,42.0,12.01.2009,139,0,0,0,0,0
537,TURKSAT-2B,1,TUR,31.0,23.06.2008,139,0,0,0,0,0
575,TURKSAT-31E-B,3,TUR,31.0,04.06.2014,139,0,0,0,0,0
875,TURKSAT-42E-B,2,TUR,42.0,19.06.2014,139,0,0,0,0,0
907,SKYNET-5E,1,G,-17.8,23.01.2014,139,0,0,0,0,0
1405,TURKSAT-31E-A,1,TUR,31.0,12.01.2009,139,0,0,0,0,0
1438,USASAT-26A,1,USA,-37.5,22.06.2009,149,0,0,0,0,0
283,ZOHREH-2,1,IRN,26.0,01.02.2010,151,0,0,0,0,0
865,ARABSAT-EXT-C2,1,ARS,26.0,27.04.2008,151,0,0,0,0,0
1414,ARABSAT 2-C,1,ARS,20.0,27.04.2008,151,0,0,0,0,0
1583,ARABSAT-KU-26E,2,ARS,26.0,28.06.2010,151,0,0,0,0,0
1673,ARABSAT 5B-26E,2,ARS,26.0,28.06.2010,151,0,0,0,0,0
16,3GSAT-G17R,1,F,10.0,26.02.2010,156,0,0,0,0,0
480,F-SAT-N-E-10E,1,F,10.0,20.05.2016,156,0,0,0,0,0
700,F-SAT-S-E-10E,1,F,10.0,13.01.2012,156,0,0,0,0,0
849,F-SAT-N3-10E,1,F,10.0,25.09.2019,156,0,0,0,0,0
1539,F-SAT-C-E-10E,1,F,10.0,04.11.2009,156,0,0,0,0,0
1412,USASAT-60P,1,USA,-31.5,28.03.2017,165,0,0,0,0,0
666,AMOS 3-A,1,ISR,-4.0,11.08.2011,182,0,0,0,0,0
257,AMOS 2-B,2,ISR,-4.0,25.05.2009,196,0,0,0,0,0
1056,AMS-CK-4W,1,ISR,-4.0,28.02.2017,196,0,0,0,0,0
1461,USGOVSAT-12,1,USA,175.0,13.05.2010,196,0,0,0,0,0
1098,ICO-G,1,G,-93.0,03.04.2009,198,0,0,0,0,0
5,INDOSTAR-110E,1,INS,108.2,07.12.2013,199,0,0,0,0,0
979,LUX-G7-20,1,LUX,108.2,01.08.2016,199,0,0,0,0,0
1111,USASAT-28O,1,USA,-86.15,10.09.2018,199,0,0,0,0,0
1146,GIBSAT-108.2E,1,G,108.2,11.01.2019,199,0,0,0,0,0
1172,INDOSTAR-110E-K,1,INS,108.2,09.09.2014,199,0,0,0,0,0
1282,LUX-G5-25,2,LUX,108.2,30.04.2013,199,0,0,0,0,0
1575,AM-SAT-108.2E-G,2,G,108.2,17.04.2013,199,0,0,0,0,0
356,AUSSAT D 156E FSS,1,AUS,156.0,10.05.2021,213,0,0,0,0,0
55,AUSSAT C 156E FSS,2,AUS,156.0,10.05.2021,214,0,0,0,0,0
56,AUSSAT C 156E FSS,3,AUS,156.0,10.05.2021,214,0,0,0,0,0
146,SISCOMIS-3A,1,B,-70.0,10.11.2017,226,0,0,0,0,0
620,B-SAT-1C,1,B,-70.0,12.01.2010,226,0,0,0,0,0
813,VINASAT-TTC,1,VTN,132.0,05.03.2010,227,0,0,0,0,0
1124,VINASAT-4A2,1,VTN,132.0,16.06.2007,227,0,0,0,0,0
1182,VINASAT-4A3,1,VTN,132.0,08.06.2010,227,0,0,0,0,0
445,USGOVSAT-10,1,USA,60.0,28.05.2010,230,0,0,0,0,0
1513,F-SAT-N3-33E,1,F,33.0,26.05.2020,242,0,0,0,0,0
179,CANSAT-24,1,CAN,-111.1,14.12.2010,245,0,0,0,0,0
439,MEASAT-1,1,MLA,91.5,31.05.2022,260,0,0,0,0,0
995,MEASAT-AK 91.5,2,MLA,91.5,31.05.2022,260,0,0,0,0,0
1339,MEASAT-1A,3,MLA,91.5,31.05.2022,260,0,0,0,0,0
1108,GENESIS-9,1,D,63.0,31.07.2008,266,0,0,0,0,0
1184,GENESIS-8,1,D,13.0,31.07.2008,266,0,0,0,0,0
1016,VOLNA-5R,1,RUS,96.5,21.01.2013,275,0,0,0,0,0
939,ASIASAT-E,1,CHN,100.5,02.11.2009,286,0,0,0,0,0
80,NSS-G2-17,1,HOL,57.0,23.10.2015,306,0,0,0,0,0
9,GEOSAT-3E,3,F,3.0,28.04.2015,313,0,0,0,0,0
82,COMS-128.2E,1,KOR,128.2,31.03.2009,325,0,0,0,0,0
227,GALS-16,1,RUS,70.0,23.11.2010,325,0,0,0,0,0
304,STATSIONAR-20,1,RUS,70.0,23.11.2010,325,0,0,0,0,0
3,LUX-G3-2,1,LUX,5.0,02.06.2010,346,0,0,0,0,0
969,SIRIUS-5E,1,S,5.0,17.12.2010,346,0,0,0,0,0
1640,SIRIUS-5E-2,2,S,5.0,31.01.2013,346,0,0,0,0,0
1159,ESAT 1,1,G,25.0,13.06.2013,350,0,0,0,0,0
389,AUSSAT B 152E,1,AUS,152.0,24.03.2015,363,0,0,0,0,0
1451,B-SAT-1R,1,B,-65.0,13.06.2011,378,0,0,0,0,0
1555,SISCOMIS-2A,1,B,-65.0,10.11.2017,378,0,0,0,0,0
605,USASAT-60T,1,USA,-45.0,06.11.2019,379,0,0,0,0,0
910,USASAT-50D,1,USA,-43.0,15.12.2010,390,0,0,0,0,0
1062,USASAT-55F,2,USA,-43.0,15.10.2009,390,0,0,0,0,0
571,F-SAT-N-E-36E,1,F,36.0,26.05.2016,391,0,0,0,0,0
660,F-SAT-N3-36E,1,F,36.0,07.05.2019,391,0,0,0,0,0
1164,F-SAT-KU3-E-36E,1,F,36.0,01.02.2010,391,0,0,0,0,0
613,USASAT-60S,1,USA,-43.0,06.11.2019,394,0,0,0,0,0
958,USASAT-55N,1,USA,85.0,29.09.2016,396,0,0,0,0,0
680,INSAT-TTC(74)E,1,IND,74.0,10.04.2013,407,0,0,0,0,0
950,INSAT-2(83),2,IND,83.0,08.12.2010,409,0,0,0,0,0
644,UKSAT-10,1,G,-95.0,09.06.2010,440,0,0,0,0,0
1011,USASAT-70O,1,USA,-95.0,08.05.2012,440,0,0,0,0,0
1642,UKSAT-KU-4,1,G,-76.0,27.08.2014,442,0,0,0,0,0
878,LUX-G7-7,2,LUX,23.5,18.08.2016,443,0,0,0,0,0
178,USASAT-55Y,1,USA,-76.0,17.06.2020,471,0,0,0,0,0
653,DDSP-104E,1,AUS,104.0,09.05.2012,523,0,0,0,0,0
732,ADF WEST-5,1,AUS,104.0,04.06.2010,523,0,0,0,0,0
455,ARABSAT 2-A,2,ARS,30.5,07.04.2010,533,0,0,0,0,0
586,ARABSAT 5A-30.5E,1,ARS,30.5,03.07.2010,533,0,0,0,0,0
734,ARABSAT 7A-30.5E,1,ARS,30.5,05.10.2015,533,0,0,0,0,0
1427,ARABSAT-KA-30.5E,2,ARS,30.5,21.04.2011,533,0,0,0,0,0
1436,USASAT-60E,1,USA,-91.0,19.08.2011,544,0,0,0,0,0
339,LUX-G3-19.2E,2,LUX,19.2,02.06.2010,561,0,0,0,0,0
1435,LUX-G6-5,1,LUX,19.2,28.11.2014,561,0,0,0,0,0
444,USGAE-16R,1,USA,30.0,04.11.2009,572,0,0,0,0,0
591,USGAE-9R,1,USA,152.0,16.09.2009,572,0,0,0,0,0
1213,USGAE-17R,1,USA,-39.0,28.10.2009,572,0,0,0,0,0
1407,USGAE-10R,1,USA,-150.0,28.10.2009,572,0,0,0,0,0
6,INSAT-TTC(93.5)E,1,IND,93.5,10.04.2013,577,0,0,0,0,0
31,THAICOM-G3K,1,THA,142.0,02.11.2004,579,0,0,0,0,0
1449,NILESAT-301-7W,1,EGY,-7.0,07.02.2010,579,0,0,0,0,0
1532,THAICOM-G1K,1,THA,78.5,02.11.2004,579,0,0,0,0,0
1468,USGOVSAT-8,1,USA,-12.0,19.01.2011,580,0,0,0,0,0
601,HMG-SAT-01A,1,G,95.0,05.04.2022,592,0,0,0,0,0
1020,SKYNET-5C,1,G,6.0,24.10.2014,593,0,0,0,0,0
698,ARABSAT 7B-26E,1,ARS,26.0,02.07.2015,594,0,0,0,0,0
946,ARABSAT 1-B,1,ARS,26.0,28.06.2010,594,0,0,0,0,0
1477,ARABSAT 6E-34.5E,1,ARS,34.5,19.05.2010,594,0,0,0,0,0
1582,ARABSAT-KU-26E,1,ARS,26.0,28.06.2010,594,0,0,0,0,0
1672,ARABSAT 5B-26E,1,ARS,26.0,28.06.2010,594,0,0,n/a,n/a,0
1681,ARABSAT-KA-26E,2,ARS,26.0,28.06.2010,594,0,0,0,0,0
74,UKMMSAT-A2,1,G,-33.5,11.02.2022,625,0,0,0,0,0
87,UKDIGISAT-3,1,G,-33.5,11.02.2022,625,0,0,0,0,0
118,UKDSAT-G,1,G,159.0,07.07.2021,625,0,0,0,0,0
124,UKDSAT-A2,1,G,-33.5,11.02.2022,625,0,0,0,0,0
358,UK-KA-7R,1,G,-79.0,01.11.2019,625,0,0,0,0,0
830,ARSAT-M,1,ARG,-81.0,28.01.2022,625,0,0,0,0,0
1006,SE-KA-117.5E,1,NOR,117.5,16.04.2021,625,0,0,0,0,0
1105,UK-KA-7,1,G,-79.0,01.11.2019,625,0,0,0,0,0
1116,AMS-B7-13.8E,2,ISR,13.8,29.08.2019,625,0,0,0,0,0
1119,SMMSAT-7R,1,S,159.0,14.09.2021,625,0,0,0,0,0
1142,AUSSAT F 156E,1,AUS,156.0,29.06.2020,625,0,0,0,0,0
1221,MONASAT-52EA,1,MCO,52.0,22.11.2022,625,0,0,0,0,0
1349,AMS-B2-13.8E,1,ISR,13.8,24.03.2019,625,0,0,0,0,0
1466,MADAR-160E,1,UAE,160.0,06.07.2020,625,0,0,0,0,0
1102,EMARSAT-7S,1,UAE,98.5,16.10.2014,682,0,0,0,0,0
1177,EMARSAT-4S,1,UAE,98.5,17.10.2006,682,0,0,0,0,0
501,MSV-1A,1,USA,-101.0,01.06.2010,686,0,0,0,0,0
1041,KUPON-4M,1,RUS,86.5,07.09.2011,698,0,0,0,0,0
276,USASAT-28K,1,USA,-85.2,23.11.2010,709,0,0,0,0,0
1202,USASAT-28G,1,USA,-115.0,05.03.2009,730,0,0,0,0,0
0,AUSSAT B 160E NZ,1,AUS,160.0,28.06.2007,744,0,0,0,0,0
215,AUSSAT D 160E FSS,1,AUS,160.0,24.03.2015,744,0,0,0,0,0
216,AUSSAT D 160E FSS,2,AUS,160.0,24.03.2015,744,0,0,0,0,0
390,AUSSAT B 152E,2,AUS,152.0,24.03.2015,744,0,0,0,0,0
1068,AUSSAT B 160E S,1,AUS,160.0,28.06.2007,744,0,0,0,0,0
1069,AUSSAT B 160E S,2,AUS,160.0,28.06.2007,744,0,0,0,0,0
1563,AUSSAT B 160E,1,AUS,160.0,28.06.2007,744,0,0,0,0,0
63,USASAT-55Q,1,USA,66.0,21.12.2017,745,0,0,0,0,0
348,UKJKSAT-1,2,G,31.0,11.02.2022,758,0,0,0,0,0
43,F-SAT-N5-9E,1,F,9.0,20.05.2022,788,0,0,0,0,0
1367,F-SAT-N3-9E,1,F,9.0,03.06.2019,788,0,0,0,0,0
1657,F-SAT-KA-E-9E,1,F,9.0,20.06.2011,788,0,0,0,0,0
1029,CANSAT-18,1,CAN,-118.7,08.07.2004,790,0,0,0,0,0
1478,ANIK-F3R,1,CAN,-118.7,23.06.2017,790,0,0,0,0,0
1148,HISPASAT-3A,1,E,-30.0,27.06.2016,791,0,0,0,0,0
289,N-SAT-Y12-128E,2,J,128.0,08.02.2019,809,0,0,0,0,0
396,N-SAT-Y15-128E,2,J,128.0,08.02.2019,809,0,0,0,0,0
618,F-SAT-N-E-13E,1,F,13.0,26.05.2016,817,0,0,0,0,0
723,F-SAT-N3-13E,1,F,13.0,12.04.2019,817,0,0,0,0,0
331,KAZSAT2M,1,KAZ,86.5,04.11.2010,835,0,0,0,0,0
1431,KAZSAT2,1,KAZ,86.5,04.11.2010,835,0,0,0,0,0
656,THAICOM-A2B,1,THA,78.5,04.05.2007,860,0,0,0,0,0
1021,THAICOM-N2,1,THA,78.5,17.08.2011,860,0,0,0,0,0
