,Satellite Name,In-License Launch Number,Administration,Longitude,Date of Receipt,Launch Offset (days),Launch Country Match,Launch Spaceport Match,Launch Vehicle Match,Satellite Manufacturer Match,Match Sum
1315,CHINASAT-ROUTE15,1,CHN,163.0,24.09.2013,1684,0,1,1,1,3
418,CHINASAT-E-163E,1,CHN,163.0,20.09.2022,1801,0,1,1,1,3
353,CHINASAT-ROUTE8,3,CHN,125.0,18.07.2022,1847,0,1,1,1,3
710,CHINASAT-DL6,3,CHN,125.0,18.07.2022,1847,0,1,1,1,3
147,DFH-3-OC M,1,CHN,87.5,19.06.2013,1860,0,1,1,1,3
214,CHINASAT-D-87.5E,2,CHN,87.5,25.02.2021,1860,0,1,1,1,3
382,CHINASAT-ROUTE1,1,CHN,51.5,24.09.2013,1860,0,1,1,1,3
1307,CHINASAT-A5,1,CHN,87.5,15.03.2016,1860,0,1,1,1,3
79,COMPASS-80E,3,CHN,80.0,29.08.2019,1874,0,1,1,1,3
1489,COMPASS-B-84E,1,CHN,84.0,23.06.2016,1874,0,1,1,1,3
309,CTDRS-2-20.4E,1,CHN,20.4,12.01.2012,1928,0,1,1,1,3
820,CTDRS-2-16.8E,1,CHN,16.8,06.03.2015,1928,0,1,1,1,3
1280,CTDRS-2-10.6E,1,CHN,10.6,06.03.2015,1928,0,1,1,1,3
523,CHNSAT-98E,1,CHN,98.2,18.01.2012,2049,0,1,1,1,3
842,COMPASS-58.75E,2,CHN,58.75,16.01.2017,2105,0,1,1,1,3
1379,AMS-C8-113E,1,ISR,113.0,16.05.2022,2115,0,1,1,1,3
290,APSTAR-76E-R,1,CHN,76.5,14.06.2012,2125,0,1,1,1,3
504,PALAPA PAC-C 146E,3,INS,146.0,02.02.2017,2138,0,1,1,1,3
757,PALAPA PAC-KU 146E,3,INS,146.0,02.02.2017,2138,0,1,1,1,3
475,CHINASAT-D-115.5E,4,CHN,115.5,24.03.2021,2173,0,1,1,1,3
284,NIGCOMSAT-1R,1,NIG,42.5,27.09.2011,2180,0,1,1,1,3
676,INTERSPUTNIK-16W-4,2,RUS,-16.0,11.03.2016,2207,0,1,1,1,3
772,INTERSPUTNIK-16W-2,2,RUS,-16.0,11.03.2016,2207,0,1,1,1,3
798,INTERSPUTNIK-3W-CK,2,RUS,-3.0,26.07.2018,2207,0,1,1,1,3
1440,F-SAT-N-E-16E,1,F,16.0,27.05.2016,2256,0,1,1,1,3
1567,F-SAT-N3-16E,1,F,16.0,10.04.2020,2256,0,1,1,1,3
437,CHNSAT-2-130E,1,CHN,130.0,16.09.2011,2271,0,1,1,1,3
1656,PAKSAT-1R1,1,PAK,38.0,18.03.2015,2311,0,1,1,1,3
189,CTDRS-2-176.8E,1,CHN,176.8,25.10.2013,2323,0,1,1,1,3
1423,CTDRS-2-167E,1,CHN,167.0,06.05.2011,2323,0,1,1,1,3
694,CHINASAT-D-110.5E,1,CHN,110.5,25.02.2021,2370,0,1,1,1,3
959,SINOSAT-5,1,CHN,110.5,27.10.2012,2370,0,1,1,1,3
1644,CHINASAT-DL4,1,CHN,110.5,06.11.2017,2370,0,1,1,1,3
892,CTDRS-2-171E,1,CHN,171.0,25.10.2013,2387,0,1,1,1,3
136,CHINASAT-E-113E,1,CHN,113.0,08.09.2022,2569,0,1,1,1,3
921,CHINASAT-C20,2,CHN,126.0,31.05.2019,2569,0,1,1,1,3
1121,CHINASAT-E-85.5E,1,CHN,85.5,24.11.2022,2569,0,1,1,1,3
1570,CHNSAT-130E,1,CHN,130.0,28.10.2010,2569,0,1,1,1,3
467,COMPASS-160E,2,CHN,160.0,16.01.2017,2596,0,1,1,1,3
355,CHINASAT-ROUTE8,5,CHN,125.0,18.07.2022,2624,0,1,1,1,3
712,CHINASAT-DL6,5,CHN,125.0,18.07.2022,2624,0,1,1,1,3
1624,CHINASAT-D-125E,2,CHN,125.0,25.02.2021,2624,0,1,1,1,3
1611,CHINASAT-MSB5,1,CHN,125.0,13.06.2010,2655,0,1,1,1,3
29,COMPASS-110.5E,2,CHN,110.5,16.01.2017,2748,0,1,1,1,3
522,COMPASS-80.3E,1,CHN,80.3,11.02.2019,2841,0,1,1,1,3
466,COMPASS-160E,1,CHN,160.0,16.01.2017,2856,0,1,1,1,3
1321,COMPASS-140E,2,CHN,140.0,16.01.2017,2863,0,1,1,1,3
1043,PALAPA-C1-B,2,INS,113.0,13.07.2021,3023,0,1,1,1,3
1088,PALAPA-C1-K,2,INS,113.0,13.07.2021,3023,0,1,1,1,3
1537,PALAPA-C1,2,INS,113.0,13.07.2021,3023,0,1,1,1,3
1063,SINOSAT-3C,1,CHN,130.0,12.12.2005,3342,0,1,1,1,3
703,CHINASAT-64,1,CHN,98.0,16.07.2008,3467,0,1,1,1,3
839,CHINASAT-65,1,CHN,103.0,16.07.2008,3467,0,1,1,1,3
621,CTDRS-1-77E,1,CHN,77.0,03.12.2009,3597,0,1,1,1,3
1530,CTDRS-1-80E,1,CHN,80.0,03.12.2009,3597,0,1,1,1,3
30,CHINASAT-49,1,CHN,125.0,22.11.2005,3739,0,1,1,1,3
1430,CHINASAT-115.5E,1,CHN,115.5,27.08.2008,3739,0,1,1,1,3
268,CHINASAT-ROUTE7,1,CHN,115.5,19.02.2014,3770,0,1,1,1,3
689,DFH-5-OD,1,CHN,115.5,13.06.2010,3770,0,1,1,1,3
1502,CHINASAT-DL5,2,CHN,115.5,06.11.2017,3770,0,1,1,1,3
1531,CHINASAT-MSB4,1,CHN,115.5,13.06.2010,3770,0,1,1,1,3
1498,CHINASAT-92.2E,1,CHN,92.2,22.11.2005,3784,0,1,1,1,3
1552,CHINASAT-163E,1,CHN,163.0,20.10.2010,3800,0,1,1,1,3
1612,CHINASAT-MSB5,2,CHN,125.0,13.06.2010,3800,0,1,1,1,3
473,CHINASAT-D-115.5E,2,CHN,115.5,24.03.2021,3845,0,1,1,1,3
1052,F-SAT-N-E-8W,3,F,-8.0,27.05.2016,3846,0,1,1,1,3
1234,SINOSAT-92.2E,2,CHN,92.2,13.08.2010,3897,0,1,1,1,3
1320,COMPASS-140E,1,CHN,140.0,16.01.2017,4119,0,1,1,1,3
1233,SINOSAT-92.2E,1,CHN,92.2,13.08.2010,4134,0,1,1,1,3
28,COMPASS-110.5E,1,CHN,110.5,16.01.2017,4183,0,1,1,1,3
78,COMPASS-80E,2,CHN,80.0,29.08.2019,4241,0,1,1,1,3
841,COMPASS-58.75E,1,CHN,58.75,16.01.2017,4302,0,1,1,1,3
1328,DFH-4-OA,1,CHN,125.0,29.04.2003,4382,0,1,1,1,3
552,CHINASAT-35C,1,CHN,144.5,31.10.2003,4485,0,1,1,1,3
397,CHINASAT-35B,1,CHN,140.4,31.10.2003,4568,0,1,1,1,3
1662,DFH-3A-OC,1,CHN,98.0,10.10.2003,4590,0,1,1,1,3
1647,DFH-3A-OD,1,CHN,130.0,11.11.2003,4596,0,1,1,1,3
378,TONGASAT-2/134E,1,TON,134.0,03.05.2009,4621,0,1,1,1,3
558,CHINASAT-134E,1,CHN,134.0,08.07.2005,4621,0,1,1,1,3
832,CHINASAT-D-163E,2,CHN,163.0,25.02.2021,4621,0,1,1,1,3
1179,CHINASAT-34B,1,CHN,84.0,31.10.2003,4637,0,1,1,1,3
362,CHINASAT-34A,1,CHN,79.6,31.10.2003,4660,0,1,1,1,3
1299,FY-2AS,1,CHN,105.0,13.09.2004,4799,0,1,1,1,3
1083,CHINASAT-45,1,CHN,101.5,31.10.2003,4818,0,1,1,1,3
481,DFH-4-OB,1,CHN,103.0,02.12.2002,5199,0,1,1,1,3
569,FY-2C,2,CHN,123.5,12.12.2002,5478,0,1,1,1,3
1643,APSTAR-2,1,CHN,134.0,29.04.2003,5698,0,1,1,1,3
205,FY-2CS,1,CHN,123.5,13.09.2004,6386,0,1,1,1,3
568,FY-2C,1,CHN,123.5,12.12.2002,6386,0,1,1,1,3
1599,CHINASAT-4,1,CHN,130.0,21.05.1998,6398,0,1,1,1,3
1587,CHINASAT-33,1,CHN,110.5,13.05.1998,6412,0,1,1,1,3
399,FY-2B,1,CHN,86.5,13.05.1998,6568,0,1,1,1,3
1660,CHINASAT-32,1,CHN,140.0,13.05.1998,6594,0,1,1,1,3
39,CHINASAT-22,1,CHN,98.0,13.05.1998,6738,0,1,1,1,3
582,DFH-4-OD,1,CHN,115.5,21.04.1998,6874,0,1,1,1,3
1571,DFH-3A-OB,1,CHN,110.5,29.04.2003,7085,0,1,1,1,3
728,CHINASAT-6,1,CHN,110.5,21.04.1998,7132,0,1,1,1,3
1520,APSTAR-142E-R,2,CHN,142.0,12.05.2014,7134,0,1,1,1,3
1517,APSTAR-4,1,CHN,76.5,21.04.1998,7359,0,1,1,1,3
1610,APSTAR-76E,1,CHN,76.5,26.06.2008,7359,0,1,1,1,3
920,CHINASAT-C20,1,CHN,126.0,31.05.2019,7375,0,1,1,1,3
1066,CHINASAT-CL11,2,CHN,163.0,01.06.2017,7375,0,1,1,1,3
1138,DFH-3-OC,1,CHN,87.5,21.04.1998,7375,0,1,1,1,3
1362,FY-2A,1,CHN,105.0,13.05.1998,7488,0,1,1,1,3
328,DFH-3-OA,1,CHN,125.0,21.04.1998,7517,0,1,1,1,3
1403,FY-2BS,1,CHN,86.5,13.09.2004,7572,0,1,1,1,3
505,PALAPA PAC-C 146E,4,INS,146.0,02.02.2017,7634,0,1,1,1,3
758,PALAPA PAC-KU 146E,4,INS,146.0,02.02.2017,7634,0,1,1,1,3
783,CHINASAT-31,1,CHN,80.0,13.05.1998,7812,0,1,1,1,3
1024,CHINASAT-51.5E,1,CHN,51.5,20.10.2010,7831,0,1,1,1,3
1287,TONGASAT AP-2,1,TON,134.0,30.09.1998,7870,0,1,1,1,3
1275,DFH-3-OB,1,CHN,103.0,21.05.1998,7996,0,1,1,1,3
67,THAICOM-A3,1,THA,120.0,11.01.2012,8048,0,1,1,1,3
266,ASIASAT-EK1,1,CHN,100.5,04.06.1998,8048,0,1,1,1,3
292,ASIASAT-EKS,1,CHN,100.5,19.03.2004,8048,0,1,1,1,3
895,THAICOM-N3,1,THA,120.0,11.01.2012,8048,0,1,1,1,3
940,ASIASAT-E,2,CHN,100.5,02.11.2009,8048,0,1,1,1,3
1005,THAICOM-A3B,1,THA,120.0,11.01.2012,8048,0,1,1,1,3
1197,ASIASAT-EKX,1,CHN,100.5,19.03.2004,8048,0,1,1,1,3
1118,TONGASAT C/KU-3,1,TON,138.0,17.12.1999,8584,0,1,1,1,3
1432,TONGASAT AP-3,1,TON,138.0,30.09.1998,8584,0,1,1,1,3
48,ASIASAT-1,2,CHN,105.5,04.06.1998,10109,0,1,1,1,3
1594,CHINASAT-3,1,CHN,98.0,21.05.1998,10168,0,1,1,1,3
1535,CHINASAT-2,1,CHN,110.5,21.05.1998,10557,0,1,1,1,3
717,CHINASAT-1,1,CHN,87.5,21.05.1998,10931,0,1,1,1,3
957,STW-2,1,CHN,103.0,21.05.1998,11663,0,1,1,1,3
32,STW-1,1,CHN,125.0,14.11.2000,12343,0,1,1,1,3
929,CHINASAT-44,1,CHN,98.0,18.09.2003,4590,0,1,1,0,2
1067,APSTAR-92E,1,CHN,92.2,26.06.2008,3434,0,1,n/a,n/a,1
952,ENSAT-23E,2,RUS,23.0,13.01.2021,21,0,0,0,0,0
784,USOBO-1A,1,USA,-159.4,05.04.2018,23,0,0,0,0,0
207,GOES-EAST-4,1,USA,-75.0,09.07.2018,32,0,0,0,0,0
714,YAHSAT-G6-17.5W,1,UAE,-17.5,07.11.2017,33,0,n/a,n/a,n/a,0
1366,B-SAT-1Z,1,B,-20.0,23.09.2019,37,0,0,0,0,0
1127,IRIS-1A,1,USA,-105.0,05.03.2018,44,0,0,0,0,0
98,B-SAT-1W-2,1,B,-47.5,18.05.2021,47,0,0,0,0,0
1206,USGOVSAT-9A,1,USA,57.0,21.08.2018,48,0,0,0,0,0
914,CHNSAT-118E,1,CHN,118.0,19.10.2017,66,0,0,0,0,0
603,NBSAT-21BX,1,J,109.85,15.03.2019,71,0,0,0,0,0
1089,HISPASAT-20A,1,E,-30.0,16.12.2020,86,0,0,0,0,0
1424,HISPASAT-10A,1,E,-30.0,06.06.2019,86,0,0,0,0,0
375,N-SAT-Y12-162E,1,J,162.0,08.02.2019,96,0,0,0,0,0
528,N-SAT-Y15-162E,1,J,162.0,10.12.2021,96,0,0,0,0,0
646,JMCS-162E,1,J,162.0,14.09.2018,96,0,0,0,0,0
1348,UKNETSAT-18W,1,G,-18.0,22.07.2020,105,0,0,0,0,0
13,USOBO-5A,1,USA,20.6,13.12.2017,106,0,0,0,0,0
1661,BV-SAT-45E,1,RUS,45.0,14.05.2021,114,0,0,0,0,0
1161,KOREASAT-113K,1,KOR,113.0,31.05.2017,116,0,0,0,0,0
310,ASIASAT-AAA,1,CHN,122.0,28.03.2017,126,0,0,0,0,0
759,ASIASAT-122T,1,CHN,122.0,10.08.2021,126,0,0,0,0,0
229,IOMSAT-KA-138E,1,G,138.0,20.12.2018,135,0,0,0,0,0
787,USNN-5,1,USA,170.0,23.10.2017,137,0,0,0,0,0
151,BV-SAT-128E,1,RUS,128.0,10.09.2020,143,0,0,0,0,0
974,STATSIONAR-128E,1,RUS,128.0,22.05.2018,143,0,0,0,0,0
1501,CHINASAT-DL5,1,CHN,115.5,06.11.2017,163,0,0,0,0,0
1667,G4SAT-138E,1,CHN,138.0,12.09.2018,165,0,0,0,0,0
1471,IND-SATS-93.5E,1,IND,93.5,11.02.2020,177,0,0,0,0,0
1557,INSAT-METD(93.5E),1,IND,93.5,08.12.2021,177,0,0,0,0,0
598,NEW DAWN 34,1,PNG,85.0,26.02.2018,184,0,0,0,0,0
850,F-SAT-N3-10E,2,F,10.0,25.09.2019,185,0,0,0,0,0
1081,INMARSAT-S4-R,1,G,39.0,26.11.2019,186,0,0,0,0,0
1130,BULSAT-1.9E,1,BUL,1.9,13.06.2018,191,0,0,0,0,0
1322,INSAT-KA48E,1,IND,48.0,04.04.2020,192,0,0,0,0,0
1404,F-SAT-N-172E,1,F,172.0,20.04.2018,192,0,0,0,0,0
599,NEW DAWN 34,2,PNG,85.0,26.02.2018,194,0,0,0,0,0
494,VNSAT-1A3,1,VTN,117.5,22.05.2017,198,0,0,0,0,0
799,SE-KA-56.5E,1,NOR,56.5,14.03.2018,198,0,0,0,0,0
1152,SE-KA-83.5E,1,NOR,83.5,24.05.2017,198,0,0,0,0,0
1219,INMARSAT-KA 83.5E,1,G,83.5,12.05.2017,198,0,0,0,0,0
1387,ARABSAT 8G-11E,1,ARS,11.0,27.10.2018,198,0,0,0,0,0
340,LUX-G9-38,1,LUX,-129.0,12.12.2017,206,0,0,0,0,0
1097,GIBSAT-129W-B,1,G,-129.0,21.12.2017,206,0,0,0,0,0
249,HIMAWARI-140E,2,J,140.7,15.02.2017,207,0,0,0,0,0
1492,NBSAT-21BX_1,1,J,109.85,10.07.2018,212,0,n/a,n/a,n/a,0
272,KOREASAT-116K,1,KOR,116.0,27.04.2017,219,0,0,0,0,0
630,KOREASAT-116.0E,1,KOR,116.0,27.04.2017,219,0,0,0,0,0
228,B-SAT-1I-1,1,B,-63.0,05.10.2018,224,0,0,0,0,0
314,IOMSAT-KA-63W-R,1,G,-63.0,22.11.2018,224,0,0,0,0,0
681,INSAT-C-Y17(97.3E),1,IND,97.3,24.08.2021,238,0,0,0,0,0
476,QZSS-GS4,1,J,127.0,29.08.2016,254,0,0,0,0,0
492,QZSS-GS-A4,1,J,127.0,21.07.2022,254,0,0,0,0,0
1545,USGOVSAT-16R,1,USA,24.0,04.05.2017,254,0,0,0,0,0
852,LUX-G8-47,1,LUX,-67.0,06.03.2018,256,0,0,0,0,0
75,UKMMSAT-A2,2,G,-33.5,11.02.2022,268,0,0,0,0,0
212,SMMSAT-2R,1,S,-33.5,19.12.2022,268,0,0,0,0,0
1045,UKMMSAT-B,1,G,-33.5,30.10.2020,268,0,0,0,0,0
88,UKDIGISAT-3,2,G,-33.5,11.02.2022,272,0,0,0,0,0
125,UKDSAT-A2,2,G,-33.5,11.02.2022,272,0,0,0,0,0
374,NEW DAWN 43,1,PNG,169.0,08.12.2020,284,0,0,0,0,0
1278,USASAT-60V,1,USA,169.0,21.11.2022,284,0,0,0,0,0
632,USGOVSAT-13R,1,USA,-121.9,10.04.2017,286,0,0,0,0,0
93,PALAPA-C3-K,4,INS,118.0,14.08.2017,298,0,0,0,0,0
827,PALAPA-C3,2,INS,118.0,14.08.2017,298,0,0,0,0,0
943,PALAPA-B3,2,INS,118.0,14.08.2017,298,0,0,0,0,0
1079,PALAPA-B3-EC,4,INS,118.0,14.08.2017,298,0,0,0,0,0
1216,UK-KA-1,1,G,-70.0,18.07.2017,298,0,0,0,0,0
1253,PALAPA-B3 TT&C,2,INS,118.0,14.08.2017,298,0,0,0,0,0
614,USASAT-60S,2,USA,-43.0,06.11.2019,305,0,0,0,0,0
1080,USASAT-55E-1,1,USA,-43.0,08.11.2019,305,0,0,0,0,0
70,JMCS-93E-R,1,J,93.0,12.06.2017,313,0,0,0,0,0
197,N-SAT-Y15-93E,2,J,93.0,18.03.2022,313,0,0,0,0,0
1039,N-SAT2-93E,1,J,93.0,12.06.2017,313,0,0,0,0,0
419,HISPASAT-16A,1,E,-36.0,17.09.2019,316,0,0,0,0,0
1469,HISPASAT-7A,1,E,-36.0,13.07.2017,316,0,0,0,0,0
275,USGOVSAT-5A,1,USA,-112.0,13.02.2019,317,0,0,0,0,0
747,B-SAT-1N-1,1,B,-84.0,05.10.2018,331,0,0,0,0,0
989,B-SAT-2N-1,1,B,-84.0,15.06.2022,331,0,0,0,0,0
1301,B-SAT-2N,2,B,-84.0,06.10.2016,331,0,0,0,0,0
209,INSAT-EHFL-55E,1,IND,55.0,02.05.2022,339,0,0,0,0,0
584,F-SAT-N-A-25.5E,1,F,25.5,31.01.2019,339,0,0,0,0,0
696,INSAT-KA55E,1,IND,55.0,04.04.2020,339,0,0,0,0,0
1291,F-SAT-N3-25.5E,1,F,25.5,14.11.2019,340,0,0,0,0,0
1327,QATARSAT-G4-25.9E,1,QAT,25.9,13.11.2022,340,0,0,0,0,0
1525,F-SAT-N5-25.5E,1,F,25.5,25.11.2019,340,0,0,0,0,0
321,USGOVSAT-5R,1,USA,-112.0,10.04.2017,345,0,0,0,0,0
96,INSAT-KU12(63)E,1,IND,63.0,02.07.2020,356,0,0,0,0,0
40,RAGGIANA-5,1,PNG,-97.0,18.12.2016,359,0,0,0,0,0
129,INSAT-KA74E,1,IND,74.0,07.08.2020,371,0,0,0,0,0
834,SISCOMIS-4A,1,B,-75.0,10.11.2017,375,0,0,0,0,0
901,B-SAT-1S-1,1,B,-75.0,10.11.2017,375,0,0,0,0,0
833,GOES-WEST-4,1,USA,-137.0,06.06.2019,377,0,0,0,0,0
502,PALAPA PAC-C 146E,1,INS,146.0,02.02.2017,379,0,0,0,0,0
755,PALAPA PAC-KU 146E,1,INS,146.0,02.02.2017,379,0,0,0,0,0
414,USGOVSAT-1R,1,USA,180.0,23.01.2017,385,0,0,0,0,0
400,YAMAL-KA1M,1,RUS,49.0,21.12.2017,386,0,0,0,0,0
315,BV-SAT-70E,1,RUS,70.0,21.10.2022,394,0,0,0,0,0
488,KYPROS-SAT-5,2,CYP,39.0,03.10.2019,396,0,0,0,0,0
677,HELLAS-SAT-2G,1,GRC,39.0,04.10.2019,396,0,0,0,0,0
1400,KYPROS-SAT-7,1,CYP,39.0,24.11.2022,396,0,0,0,0,0
472,CHINASAT-D-115.5E,1,CHN,115.5,24.03.2021,402,0,0,0,0,0
708,CHINASAT-DL6,1,CHN,125.0,18.07.2022,402,0,0,0,0,0
137,USGAE-26A,1,USA,-94.2,31.07.2019,416,0,0,0,0,0
831,CHINASAT-D-163E,1,CHN,163.0,25.02.2021,427,0,0,0,0,0
1065,CHINASAT-CL11,1,CHN,163.0,01.06.2017,427,0,0,0,0,0
363,INSAT-KU17(48E),1,IND,48.0,05.04.2022,431,0,0,0,0,0
1527,NUSANTARA-PE1-A,1,INS,146.0,13.07.2021,439,0,0,0,0,0
1653,PSN-146E,2,INS,146.0,29.06.2022,439,0,0,0,0,0
1650,INSAT-META(74E),1,IND,74.0,08.12.2021,450,0,0,0,0,0
196,N-SAT-Y15-93E,1,J,93.0,18.03.2022,451,0,0,0,0,0
240,N-SAT-Y12-144E,1,J,144.0,30.10.2018,451,0,0,0,0,0
288,N-SAT-Y12-128E,1,J,128.0,08.02.2019,451,0,0,0,0,0
395,N-SAT-Y15-128E,1,J,128.0,08.02.2019,451,0,0,0,0,0
915,N-SAT-Y15-132E,1,J,132.0,19.08.2021,451,0,0,0,0,0
991,N-SAT-Y12-136E,1,J,136.0,25.02.2019,451,0,0,0,0,0
1037,N-SAT-Y12-150E,1,J,150.0,11.11.2016,451,0,0,0,0,0
1453,N-SAT-Y15-124E,1,J,124.0,09.01.2020,451,0,0,0,0,0
1585,N-SAT-Y17-90.75E,1,J,90.75,12.05.2021,451,0,0,0,0,0
1682,N-SAT-Y15-136E,1,J,136.0,19.08.2021,451,0,0,0,0,0
316,NEW DAWN 21,1,PNG,60.0,18.08.2016,466,0,0,0,0,0
1254,YAHSAT-G5-43W,1,UAE,-43.0,21.12.2016,481,0,0,0,0,0
388,NEW DAWN 44,1,PNG,60.0,04.07.2017,485,0,0,0,0,0
1298,USASAT-80B,1,USA,60.0,23.08.2022,485,0,0,0,0,0
306,LUX-G7-7,1,LUX,23.5,11.08.2016,486,0,n/a,n/a,n/a,0
873,P92-8,1,USA,92.0,23.09.2014,490,0,0,0,0,0
1310,ARABSAT 8A-30.5E,1,ARS,30.5,10.04.2019,490,0,0,0,0,0
71,ARABSAT 8A-30.5E_1,1,ARS,30.5,23.04.2019,499,0,n/a,n/a,n/a,0
1188,AMS-CK-17E,1,ISR,17.0,06.11.2017,522,0,0,0,0,0
1049,USOBO-6B,1,USA,66.0,25.09.2019,526,0,0,0,0,0
312,ARABSAT 7B-26E,1,ARS,26.0,27.06.2016,531,0,n/a,n/a,n/a,0
1303,IRIS-6A,1,USA,75.0,12.10.2016,531,0,0,0,0,0
182,RAGGIANA-18,1,PNG,-117.0,28.03.2018,543,0,0,0,0,0
518,HISPASAT-10A,1,E,-30.0,06.06.2019,543,0,n/a,n/a,n/a,0
412,PALAPA-C4-B,2,INS,150.5,08.03.2017,545,0,0,0,0,0
434,PALAPA-C4-K,2,INS,150.5,08.03.2017,545,0,0,0,0,0
811,PALAPA-C4,4,INS,150.5,08.03.2017,545,0,0,0,0,0
1346,PALAPA-C4-A,3,INS,150.5,08.03.2017,545,0,0,0,0,0
347,UKJKSAT-1,1,G,31.0,11.02.2022,546,0,0,0,0,0
964,UKDSAT-B1,2,G,31.0,11.02.2022,546,0,0,0,0,0
461,USASAT-60U,1,USA,-95.0,29.05.2020,548,0,0,0,0,0
1032,UKMMSAT-B1,2,G,31.0,11.02.2022,548,0,0,0,0,0
429,ARTEMIS-21.5E-DR,1,G,21.5,23.12.2019,552,0,0,0,0,0
1255,EDRS-31.2E,1,F,31.2,13.11.2020,552,0,0,0,0,0
1064,UKMMSAT-B1,1,G,31.0,02.06.2016,556,0,n/a,n/a,n/a,0
765,F-SAT-N5-7E,1,F,7.0,05.07.2021,557,0,0,0,0,0
1187,F-SAT-N3-7E,1,F,7.0,18.05.2020,557,0,0,0,0,0
1342,MEASAT-1A,6,MLA,91.5,31.05.2022,557,0,0,0,0,0
1304,THAICOM-Q2,1,THA,78.5,27.08.2020,558,0,0,0,0,0
330,F-SAT-N-E-25.5E,1,F,25.5,27.05.2016,562,0,n/a,n/a,n/a,0
507,F-SAT-N-E-7E,1,F,7.0,27.05.2016,562,0,n/a,n/a,n/a,0
904,NSS-G4-26,1,HOL,95.0,25.06.2019,562,0,n/a,n/a,n/a,0
1408,F-SAT-N-E-16E,1,F,16.0,27.05.2016,562,0,n/a,n/a,n/a,0
369,USGOVSAT-20R,1,USA,134.0,14.09.2016,563,0,0,0,0,0
872,AMS-C8-17E,1,ISR,17.0,16.05.2022,568,0,0,0,0,0
570,USOBO-11B,1,USA,139.0,23.10.2019,582,0,0,0,0,0
980,LUX-G7-20,2,LUX,108.2,01.08.2016,603,0,0,0,0,0
1147,GIBSAT-108.2E,2,G,108.2,11.01.2019,603,0,0,0,0,0
1665,INSAT-NAVR(129.5),1,IND,129.5,28.03.2018,603,0,0,0,0,0
51,RAGGIANA-2,1,PNG,-65.0,03.02.2017,611,0,0,0,0,0
