Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
USGOVSAT-16R,United States 🇺🇸,24.0°E,Non-Planned,Early-Stage,No,Partial,No,0.06°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGOVSAT-16R&sel_satname=USGOVSAT-16R&plan_id=
TOR-7M,Russian Federation 🇷🇺,24.0°E,Non-Planned,Late-Stage,Yes,No,No,0.06°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=TOR-7M&sel_satname=TOR-7M&plan_id=
IRN-30B-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Early-Stage,No,n/a,No,0.13°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-30B-24.19E&sel_satname=IRN-30B-24.19E&plan_id=plan
IRN00000,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Early-Stage,No,n/a,No,0.13°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN00000&sel_satname=IRN00000&plan_id=plan
IRANSAT-B-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Non-Planned,Early-Stage,No,n/a,No,0.13°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRANSAT-B-24.19E&sel_satname=IRANSAT-B-24.19E&plan_id=
IRN-24.19E,Iran (Islamic Republic of) 🇮🇷,24.19°E,Planned,Early-Stage,No,n/a,No,0.13°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=IRN-24.19E&sel_satname=IRN-24.19E&plan_id=plan
LUX-24.2E,Luxembourg 🇱🇺,24.2°E,Non-Planned,Late-Stage,Yes,No,No,0.14°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=LUX-24.2E&sel_satname=LUX-24.2E&plan_id=
SIGNSAT-25E,China 🇨🇳,24.5°E,Non-Planned,Early-Stage,No,n/a,No,0.44°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SIGNSAT-25E&sel_satname=SIGNSAT-25E&plan_id=
SDN00001,Sudan 🇸🇩,23.55°E,Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SDN00001&sel_satname=SDN00001&plan_id=plan
SDN00002,Sudan 🇸🇩,23.55°E,Planned,Early-Stage,No,n/a,No,0.51°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SDN00002&sel_satname=SDN00002&plan_id=plan
