Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
CNSAT-29.6E,China 🇨🇳,29.6°E,Non-Planned,Early-Stage,No,n/a,No,0.07°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CNSAT-29.6E&sel_satname=CNSAT-29.6E&plan_id=
KYPROS-29.6E,Cyprus 🇨🇾,29.6°E,Non-Planned,Early-Stage,No,n/a,No,0.07°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=KYPROS-29.6E&sel_satname=KYPROS-29.6E&plan_id=
USGAE-16R,United States 🇺🇸,30.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.47°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=USGAE-16R&sel_satname=USGAE-16R&plan_id=
SECOMSAT-6-29E,Spain 🇪🇸,29.0°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SECOMSAT-6-29E&sel_satname=SECOMSAT-6-29E&plan_id=
FLTSATCOM-C INDOC-1,United States 🇺🇸,29.0°E,Non-Planned,Late-Stage,Yes,Partial,No,0.53°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FLTSATCOM-C+INDOC-1&sel_satname=FLTSATCOM-C+INDOC-1&plan_id=
IRIS-10B,United States 🇺🇸,29.0°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=IRIS-10B&sel_satname=IRIS-10B&plan_id=
SECOMSAT-5-29E,Spain 🇪🇸,29.0°E,Non-Planned,Early-Stage,No,n/a,No,0.53°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=SECOMSAT-5-29E&sel_satname=SECOMSAT-5-29E&plan_id=
SECOMSAT B29E,Spain 🇪🇸,29.0°E,Non-Planned,Late-Stage,Yes,No,No,0.53°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=SECOMSAT+B29E&sel_satname=SECOMSAT+B29E&plan_id=
SWZ00000,Eswatini 🇸🇿,30.1°E,Planned,Early-Stage,No,n/a,No,0.57°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=SWZ00000&sel_satname=SWZ00000&plan_id=plan
LBY00000,Libya 🇱🇾,28.9°E,Planned,Early-Stage,No,n/a,No,0.63°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=LBY00000&sel_satname=LBY00000&plan_id=plan
STP00000,Sao Tome and Principe 🇸🇹,30.25°E,Planned,Early-Stage,No,n/a,No,0.72°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=STP00000&sel_satname=STP00000&plan_id=plan
ROU00000,Romania 🇷🇴,30.45°E,Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=ROU00000&sel_satname=ROU00000&plan_id=plan
ROU-MILSATCOM1-30.45E,Romania 🇷🇴,30.45°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ROU-MILSATCOM1-30.45E&sel_satname=ROU-MILSATCOM1-30.45E&plan_id=
MN-GEO-30.45,China 🇨🇳,30.45°E,Non-Planned,Early-Stage,No,n/a,No,0.92°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=MN-GEO-30.45&sel_satname=MN-GEO-30.45&plan_id=
ARABSAT 8A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+8A-30.5E&sel_satname=ARABSAT+8A-30.5E&plan_id=
ARABSAT-11A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-11A-30.5E&sel_satname=ARABSAT-11A-30.5E&plan_id=
ARABSAT-9A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9A-30.5E&sel_satname=ARABSAT-9A-30.5E&plan_id=
ARABSAT 7A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+7A-30.5E&sel_satname=ARABSAT+7A-30.5E&plan_id=
ARABSAT 8A-30.5E_1,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Early-Stage,No,n/a,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT+8A-30.5E_1&sel_satname=ARABSAT+8A-30.5E_1&plan_id=
ARABSAT-KA-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT-KA-30.5E&sel_satname=ARABSAT-KA-30.5E&plan_id=
ARABSAT 5A-30.5E,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+5A-30.5E&sel_satname=ARABSAT+5A-30.5E&plan_id=
ARABSAT 2-A,Saudi Arabia 🇸🇦,30.5°E,Non-Planned,Late-Stage,Yes,No,No,0.97°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=ARABSAT+2-A&sel_satname=ARABSAT+2-A&plan_id=
