Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
KOREASAT-113K,Korea (Rep. of) 🇰🇷,113.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KOREASAT-113K&sel_satname=KOREASAT-113K&plan_id=
NCL00000,France 🇫🇷,113.0°E,Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=NCL00000&sel_satname=NCL00000&plan_id=plan
KOREASAT-2,Korea (Rep. of) 🇰🇷,113.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KOREASAT-2&sel_satname=KOREASAT-2&plan_id=
INFOSAT-B,Korea (Rep. of) 🇰🇷,113.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=INFOSAT-B&sel_satname=INFOSAT-B&plan_id=
KOREASAT-113E,Korea (Rep. of) 🇰🇷,113.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KOREASAT-113E&sel_satname=KOREASAT-113E&plan_id=
KOREASAT-113X,Korea (Rep. of) 🇰🇷,113.0°E,Non-Planned,Late-Stage,Yes,No,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=KOREASAT-113X&sel_satname=KOREASAT-113X&plan_id=
AMS-C8-113E,Israel 🇮🇱,113.0°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=AMS-C8-113E&sel_satname=AMS-C8-113E&plan_id=
REU00002,France 🇫🇷,113.0°E,Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=REU00002&sel_satname=REU00002&plan_id=plan
NUSANTARA-NS1-A,Indonesia 🇮🇩,113.0°E,Non-Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=NUSANTARA-NS1-A&sel_satname=NUSANTARA-NS1-A&plan_id=
KER00000,France 🇫🇷,113.0°E,Planned,Early-Stage,No,n/a,No,0.38°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=KER00000&sel_satname=KER00000&plan_id=plan
