Network,ITU Administration,Longitude,Network Type,Filing Maturity,Brought into Use,Due Diligence Match,Suspended,Longitudinal Distance,Link
STATSIONAR-1,Russian Federation 🇷🇺,80.0°E,Non-Planned,Early-Stage,Yes,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=STATSIONAR-1&sel_satname=STATSIONAR-1&plan_id=
COMPASS-80E,China 🇨🇳,80.0°E,Non-Planned,Late-Stage,Yes,No,Total,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-80E&sel_satname=COMPASS-80E&plan_id=
PROGNOZ-4,Russian Federation 🇷🇺,80.0°E,Non-Planned,Late-Stage,Yes,No,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=PROGNOZ-4&sel_satname=PROGNOZ-4&plan_id=
GALS-M-4,Russian Federation 🇷🇺,80.0°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=GALS-M-4&sel_satname=GALS-M-4&plan_id=
CHINASAT-31,China 🇨🇳,80.0°E,Non-Planned,Late-Stage,Yes,No,Total,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHINASAT-31&sel_satname=CHINASAT-31&plan_id=
COMPASS-A-80E,China 🇨🇳,80.0°E,Non-Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-A-80E&sel_satname=COMPASS-A-80E&plan_id=
COMPASS-30B-80E,China 🇨🇳,80.0°E,Planned,Early-Stage,No,n/a,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=COMPASS-30B-80E&sel_satname=COMPASS-30B-80E&plan_id=plan
FOTON-2,Russian Federation 🇷🇺,80.0°E,Non-Planned,Late-Stage,Yes,No,No,0.61°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=FOTON-2&sel_satname=FOTON-2&plan_id=
ARABSAT-11AS-81.5E,Saudi Arabia 🇸🇦,81.5°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-11AS-81.5E&sel_satname=ARABSAT-11AS-81.5E&plan_id=
CHNSAT-30B-81.5E,China 🇨🇳,81.5°E,Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=P&sat_name=CHNSAT-30B-81.5E&sel_satname=CHNSAT-30B-81.5E&plan_id=plan
CHNSAT-M-81.5E,China 🇨🇳,81.5°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNSAT-M-81.5E&sel_satname=CHNSAT-M-81.5E&plan_id=
ARABSAT-9AS-81.5E,Saudi Arabia 🇸🇦,81.5°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=ARABSAT-9AS-81.5E&sel_satname=ARABSAT-9AS-81.5E&plan_id=
CHNSAT-81.5E,China 🇨🇳,81.5°E,Non-Planned,Late-Stage,Yes,No,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=N&sat_name=CHNSAT-81.5E&sel_satname=CHNSAT-81.5E&plan_id=
CHNHTSAT-81.5E,China 🇨🇳,81.5°E,Non-Planned,Early-Stage,No,n/a,No,0.89°,https://www.itu.int/net/ITU-R/space/snl/bresult/radvance.asp?sat_type=C&sat_name=CHNHTSAT-81.5E&sel_satname=CHNHTSAT-81.5E&plan_id=
